nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2),cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2),nfall(0),nfall(0),nfall(0),nfall(1),nfall(1),nfall(1),nfall(2),nfall(2),nfall(2)
2.399933863168283,4.5282143788446225,9.923123666823706,1.2953437987101326,-2.361168027337592,-1.3137259712878184,-0.7056992315645185,-8.37854116509416,-6.122796369493678,-6.116661348146325,-0.8702807698010218,-15.135869417911035,-10.069899546676783,-2.6521571957149335,0.000769112893751006,0.023657046475489947,0.04144870638893875,0.005745088673159154,0.004826255684556946,0.004681593392673565,0.0015617357736503678,0.0024576226442157272,0.005319813122588838,0.000911341581514374,0.01013018568749731,0.04237286845420789,0.00367530246308038,0.0010256219891445011,0.0011663462239516766,0.001468885943167967,0.01312938806764848,0.003255547381096998,0.0017367429389880248
5.6047812978736005,4.595344148835517,10.88580658626741,0.7131352629632741,-1.710020792311244,-4.594087094640495,-3.078346986122924,-1.6143275547390394,-5.135029509877482,-0.7204520541328996,-11.028532195760478,-4.639592528416248,-8.143002704574155,-3.6359396532851678,0.001865020388616107,0.05962431765498469,0.027695233276540717,0.01014888781486913,0.008223814951275034,0.013433235711116553,0.002223896000000698,0.008233539733019673,0.014954675795853689,0.000311143804432146,0.004980460675899075,0.005079455361091119,0.005484756762991007,0.0007996191214410677,0.0005884282571930127,0.012733820131787785,0.008163715868533067,0.004845456939498284,0.008614823597478779
1.0963571753591757,3.8598864133931787,1.6393381103651126,2.0640361344690246,-9.238251625350696,-1.5790243823272105,-0.37929234733757067,-7.917544384654442,-7.108737874035181,-6.284347416008308,-9.45062006262036,-1.912899059595173,-4.695001361692051,-1.6971036892987839,0.002976455099836923,0.06720651455592824,0.04451945246302519,0.001179227667831634,0.0036287249849850556,0.005139974847361084,0.0018372784573110698,0.008733224139075686,0.014424354961417796,0.0011399842383498103,0.0034679660695783737,0.038747537276038954,0.011755304700083326,0.0011102989556250934,0.0014877409239182102,0.007910656587647228,0.011450110021763481,0.006956590664363115,0.0011660354251149703
0.9120341626226389,0.39143133559030413,8.718771181923636,0.7324248425311269,-6.295648913398083,-5.980987803081038,-1.8931047430145134,-4.235380770393874,-7.562758815775384,-2.2776733055878964,-1.5148803693431037,-5.096731445007215,-2.45824939746041,-9.754006758191473,0.002798310029788711,0.06820697189453193,0.1067922599896251,0.008506353561301232,0.002397043582971755,0.012799546479614697,0.0013920608460826227,0.01087374595506719,0.014560196888829447,0.0008068875059392259,0.0032790281056479997,0.014287932192113861,0.006950352156218091,0.001572426578660488,0.0016493150498614185,0.0009001106796491456,0.0112127965910358,0.006810718445342419,0.003998352470778515
0.9788487497219501,1.7692682713163257,12.580662269297743,0.7499418054010955,-6.409703338655966,-4.710747734739055,-2.6031398307754157,-9.338499131933531,-9.491858578040244,-2.461776189561167,-6.318550422349966,-5.260963852895519,-3.8600912062404826,-0.9151807788098745,0.0021549884420948655,0.05526522329965729,0.01233035214399877,0.0033085999959424532,0.009541832271069872,0.003984085524004127,0.00046905400069346194,0.006867104779497294,0.015930451947892194,0.0006428393864648408,0.014408283838636394,0.04118562861256736,0.004221980633490555,0.0014107894275013477,0.0007620096388946558,0.009905203960547546,0.013643888273065714,0.008515155450676524,0.002100172688783479
4.9709879253879485,1.6935102923728111,3.050133231038164,0.19073478027843255,-7.214365245980779,-4.552674687040574,-0.44801041764198646,-5.159925899940464,-2.6298466079455727,-5.612834051179694,-2.628008283527052,-11.018241014392395,-5.015578827048094,-9.82362688849367,0.0006255678590330182,0.03926556875397559,0.019472149646915862,0.00970446682095777,0.009235659598471712,0.0042322119741546,0.001674362667719979,0.01099699972253532,0.009344572417471775,0.001264045249248974,0.005888675359828943,0.00749237949741732,0.013719906914527909,0.001720752502893995,0.0012395826230918823,0.00568202899110129,0.008014349577330685,0.011253761775731449,0.013718387743317111
5.259942247399355,3.7594399563593073,8.789598741544026,0.2765971306901967,-2.4237764492958895,-5.9250215107531625,-4.1109244604860535,-0.5886011991951634,-1.464120665682883,-5.7596491705555275,-0.6928539033622794,-3.193526838922279,-6.852641171417086,-7.399762457157662,0.0022923544807884255,0.02770266163659542,0.08844304629923613,0.002898765966218321,0.0037714570117767503,0.010827633969093323,0.0016501409837704822,0.011400214972226642,0.010911477252195254,0.0013475465832046185,0.002954760402996231,0.02133287647419545,0.004618914094616847,0.0005391813580823505,0.0018514189985544024,0.006460607235201351,0.018762521792506842,0.009888396214360586,0.01224528277099974
3.114714979526972,2.846067480818616,6.905722942117686,0.49658111584012815,-8.682565606318398,-2.088596370757714,-0.49600215153932814,-6.372343169796156,-2.169379974791324,-7.978073260666844,-11.538403635139574,-14.323398399653819,-4.827599660896739,-0.7030205036357873,0.00318775214278423,0.047890230683414116,0.11775863515383075,0.010089837773183603,0.008994793609126864,0.004725060042939406,0.001031128684928505,0.011424322061112397,0.0056989066788910485,0.0004861043328419597,0.012124664996675333,0.049982200617703365,0.010822829072119611,0.001126110106160857,0.0002749176887873833,0.009656104064468044,0.020703066232064412,0.002817209819405946,0.00826394699403781
5.205741741357992,3.58345877989392,9.482398336540378,1.5009184862944767,-4.631921247612468,-2.168205352882504,-5.37113277552157,-7.868930757633753,-8.602582298440886,-7.760056825977335,-6.479643618980519,-8.222380509583065,-9.68266732948323,-6.984642914699874,0.0024543726823149587,0.08428347427417401,0.10892861537738366,0.003896152052830204,0.0042682712311354455,0.002018756187851731,0.001483175529931047,0.0011528726498389503,0.007973649677426642,0.0012921124109683654,0.006773516792140031,0.03257799633267815,0.0012392035991223114,0.0001672267397485859,0.0015806810091873852,0.0059867452363221866,0.0036157981505073188,0.008320302944789184,0.011887907164619998
1.514281333432385,3.053007141185501,1.7753780589214772,0.21232980791384326,-6.549917688300532,-3.702344105198762,-4.303439688303863,-7.105170223538993,-9.616844788908672,-4.5805657898925745,-4.326392485718442,-12.556948234786063,-3.7012377293119214,-4.895817064985796,0.0004341986755489417,0.008009723598130292,0.117297097370897,0.008826203193070837,0.00744014464032761,0.006270864749592642,0.000535508708965779,0.0026711067376556843,0.004678716341918309,0.00130632959576522,0.015248999269461234,0.03607394778657366,0.004831048116021577,0.0018187575051937495,0.0014282144500523835,0.00878269835616417,0.013212070775440173,0.006842240898960176,0.004367326248816668
2.29632754687404,3.660307497089661,0.8813579567349241,0.33982382820369417,-1.1333894849627608,-0.5979258624008044,-5.657410226708356,-6.901249941764415,-4.939196782410219,-1.2286516268145222,-6.254169452585393,-7.808443336721148,-2.594109204779572,-4.845131327455932,0.00147115533944749,0.06646915970716943,0.07956278857995258,0.0009985096967432409,0.0042586648848020655,0.009199108862142188,0.001307338845077405,0.01149177199897286,0.01092801256376986,0.000471938362495888,0.002497261198528511,0.03517793162159831,0.0011817628717993537,0.0011543960462922342,0.001792414434564924,0.00908682816141266,0.008785764538889133,0.010063350345569887,0.00739884162307784
3.354541684382917,4.486591639494363,5.564893236289756,2.0131573163713505,-10.723713164229672,-1.5608629470415307,-0.7757336784347773,-1.4210720325208082,-0.6879003023750494,-1.2014881156549868,-8.44176742014896,-1.8707444512729792,-4.247183647531253,-8.9142655785976,0.00025540107178407585,0.08613237977630464,0.038869670053895675,0.001719831793454397,0.007447697937105091,0.009240728431528431,0.0021832845116533037,0.00996189515192896,0.013143258234888185,0.0007291946767540219,0.004613302966838512,0.040630983482699265,0.012418420245448605,0.0018829092556012124,0.0008427118184405677,0.006157060435416078,0.016472976622691538,0.005707570979643458,0.014202905488691336
5.099943155284006,2.1804731231875825,10.160975454172867,1.6039948906876713,-1.770862376209008,-5.9498535504801096,-3.482617232901193,-8.017498366919371,-3.502142480009423,-7.618141060254566,-5.083575187931484,-0.9799637358492032,-10.89703161259445,-1.4537381001827219,0.0012145761857929442,0.09955613473802968,0.11590994332720647,0.006227035092420532,0.006805188400481012,0.006804014546707316,0.0008161132057734709,0.004841173271660941,0.011139532377978689,0.0017451289835853888,0.0167732650657718,0.042596754396845515,0.002113367883901141,0.0009899565484646467,0.00020360576802995966,0.008713215905461792,0.009842303927192864,0.01358294023171952,0.005853176180749934
0.9632339516660408,0.8934625692377614,10.29503395964015,1.3340717653661973,-1.7485290655303392,-0.8673032659741339,-4.698018306361136,-1.1664157278505192,-8.181023192823279,-6.102000239523535,-1.564816562736914,-2.072204659897432,-11.818492820203328,-4.255280877985591,0.0013808805564967264,0.08596715715849276,0.11552303611462053,0.010311410531846421,0.008008444034063523,0.005829504404667362,0.00032539167707488484,0.010492051140685705,0.009393585020957818,0.0010363195399734687,0.019045816824875772,0.008404353108230029,0.007893801501788374,0.00012043656058135427,0.0009435891555894274,0.0016107671698184574,0.003452594742107824,0.00249237795359031,0.010148628350471318
4.472930426301062,2.8751594429372185,12.82337411077923,0.8522437474569342,-3.8085468829055658,-5.739000586056549,-1.7335301572058008,-9.260692883515155,-0.6313283220078474,-8.213729401928187,-1.1283177935950848,-13.973272358183525,-6.61413057703864,-10.380351481581073,0.0004191008697426923,0.06033157415573076,0.11806365210332023,0.005728668657284473,0.006781046517539099,0.01014260730129233,0.0011936260915565893,0.008607231809059198,0.009790008972423435,0.002066501302660536,0.001999838330760866,0.016960544755448406,0.014485925370702448,0.0017024748110036495,0.0009201821550142834,0.00972990940834213,0.006592147423026427,0.003508944700022163,0.007477257031135744
2.2817054323853747,2.8764525033289243,1.6794564257588092,2.03930171917901,-11.626111908392367,-4.680584244062618,-3.674158434996988,-3.318606032042719,-8.105824763747588,-5.929696692156573,-2.4937116167121074,-14.265285243129114,-9.957572334748736,-9.953019141590048,0.002531331207178286,0.0662281043976432,0.0545815977806793,0.00978401198520473,0.009124032506054041,0.0013604520464335567,0.00019169872032356958,0.005443438422663425,0.013251465960962045,0.00225251643932028,0.004078254443849858,0.03274418805374761,0.006284828335486711,0.0018458459160662862,0.0016158140616442758,0.012871933347840387,0.010380124563940411,0.006773400833662379,0.00473706183580217
0.6245752713121734,4.1412506931477395,10.942552715038978,2.089440993106539,-11.742467101744783,-3.7942308917923167,-5.120411848270971,-9.092920484631271,-8.440112270676183,-2.4262582949630134,-5.784719466594368,-2.726392967636065,-11.448938649113913,-6.551128881063711,0.0009208026898312192,0.07199836775617982,0.0776083733007496,0.004095810908525121,0.0016742201627763273,0.009816238140502791,0.0013475200201148762,0.010431211735869056,0.0088085015670135,0.0019607120406880466,0.012027755407734812,0.03107127376538347,0.013423811878280172,0.0008262691591823148,0.0003412274112111533,0.0012144705389120808,0.016051717662337657,0.009732457539489894,0.01093874866062882
1.498340021219722,0.8636716401404639,0.8832627874153125,0.8041633664370621,-7.203481385297706,-2.780835520069338,-3.0617192657673575,-8.723802532948174,-3.7651339745252517,-4.562055808170085,-9.592153935631265,-6.672971467061946,-7.6844631805840855,-9.087400716592775,0.0032564468206507605,0.020060274611974755,0.11314289441860417,0.005421951301487427,0.0031066194441596875,0.006948332709216526,0.0024232762261680164,0.006906987984310157,0.005879899637398876,0.0014881458453241275,0.005854883251808223,0.006623511736676662,0.002655867995513349,0.00033048251012399036,0.00037342484832212985,0.0027991112861515057,0.013789319947103649,0.0034190732153476853,0.005777608879863631
5.314079327275547,2.3828273811829255,9.111227505364944,0.45119334497922714,-2.765945449904766,-0.5987941070148335,-1.3940867416781417,-3.0373861818005037,-2.1684457553963865,-1.1555072953940158,-2.013868006679867,-7.621094616163031,-2.969824366721687,-4.156271624375947,0.0018110719575697362,0.07384908803430718,0.010928758509694594,0.008464162949199522,0.006766213855959986,0.0018537469313097705,0.0021741739804098585,0.012302992246700846,0.0017844927857794154,0.0007180557199979599,0.017062785339902613,0.04051228839533638,0.0034571026787318334,0.00047682878200607854,0.0007668497850244877,0.007777130986750708,0.01334144447629986,0.006112356409804723,0.007460499912317331
4.480887834786362,0.41507441300769055,3.880705498734662,1.522432180051414,-10.610508308589147,-3.522516915538287,-3.6494247434976104,-1.479193583078564,-4.68967290826189,-4.711264304304736,-3.40643785654496,-4.794030088812862,-4.9084024096064205,-0.7487048579994908,0.0012235364964894976,0.026433352692657917,0.04412769497089577,0.001735645105010587,0.00936622007932496,0.008763498122979656,0.0017190994267981055,0.010643557606452463,0.008476165643614577,0.0003077478222688351,0.011734709528007245,0.0323767923482523,0.011534328428254352,0.000876987183213423,0.0003296445450320148,0.004886373043501633,0.008289029468692975,0.01010120827517506,0.009019207587232334
