nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2)
0.9829484898892902,0.8579135319296696,4.955921141768882,1.077015655301077,-5.257508498084738,-1.1521849778637065,-4.066214835253058,-4.614359893661415,-7.4965168610234505,-7.879067868174124,-2.092679019621042,-0.1490688951223902,-11.423058050981831,0.40768496213816086
1.9367471959883384,1.3349701337135595,5.8327984789666525,0.2539757734234453,-4.207667778019422,-5.38607432862179,-1.6867017885011597,-5.896309787727588,-8.246488362846364,-2.433314904612533,-3.8411400175347135,7.009186546649999,-6.135003321830018,-4.890468774405538
0.9392994222345963,0.8986446109249946,4.256981055930693,1.654041263881558,-4.670932537729704,-4.8586447148638285,-3.039479122200643,-3.926540029229598,-8.555852850401957,-3.802135085562266,-4.279303676877717,9.717089450617793,-14.41911230631776,-3.9303593347720174
3.729193961417526,0.7944730461347267,3.569089094550385,0.8146228388237347,-9.532779614161802,-5.151820023187779,-1.1797907648110186,-6.922803471092061,-6.73284037912819,-3.626991588116117,-3.220740975241518,3.9536151513847626,-11.827696342867066,0.9304664130137201
3.0600242977424092,3.790144075653887,4.218037608564657,1.953046574890821,-5.377063848992222,-0.8779548677785938,-3.3709178364175796,-5.105235470837198,-6.222730953373711,-7.157673792655625,-1.1452819334372268,7.308190793387253,-4.280995991184577,-3.525480816551243
3.3260487598574087,1.2193925936367966,4.042192085251017,1.8591907262833685,-9.123455801361484,-2.719147058853715,-2.9368924134407335,-6.517046589164054,-8.37010478115594,-4.898428312148693,-6.677288304001951,1.2620795635572453,-2.0053065949040825,-3.4966842002626954
1.5470833453612562,2.3197402871897785,5.243295831420097,0.7156170740140425,-9.880720547816317,-3.2224621332584253,-0.9295648659244611,-5.434892578372217,-7.8993272290844985,-7.788580225851952,-3.0643938052176942,2.29651657990501,-7.377349689531592,1.8222644760426912
4.036777762750758,4.080131006420678,5.098136597199663,1.513803851719097,-8.25753446714652,-4.53479758696372,-1.8879247343403183,-5.813174843320402,-7.186149645992342,-2.6653884536557184,-2.1930783286394258,10.026632839408336,-3.877660086326962,-0.780891396446787
1.5470712927423032,2.6681415420244727,3.8474965105420216,0.7893025091256741,-7.890831750418718,-5.860477756712789,-0.7674915021041757,-6.873861487475104,-6.687515634078608,-3.533140852032906,-3.4104067284595043,6.905647185787686,-5.920391521083774,0.10464856627852548
4.045141096382238,0.9558479254326091,4.970679703964054,0.7127780870392113,-9.827191776583998,-3.9201346911729744,-3.8168420725230185,-5.131303466590214,-6.475879173046419,-3.088967921094309,-5.765202746700073,10.66098634573599,-5.748905646181077,-1.0252173602029124
2.3531485589611885,3.3207559156694186,4.612073247680632,1.0458711047321498,-6.932052738033241,-2.697358348525848,-2.566785622748211,-5.844168723437131,-9.296283183044235,-2.0052353700764938,-3.457536892370629,0.3445092707575004,-9.38740882810636,-3.8133588776937635
4.372748391537519,3.829957897677794,5.6417473293629,1.2880233148881706,-4.835628643671492,-6.1249094293647905,-5.6180583742322305,-6.629695731791605,-6.436976578726335,-1.3854222988302825,-4.475885668039894,5.426622387319128,-10.683569770915877,1.0928361895946992
1.4653486813247798,1.9098511375969593,5.322514500068787,0.27354327333218026,-5.962297598521788,-1.7034845504841298,-1.0638815296133162,-3.4948134380340603,-8.403079415831574,-5.064912686219423,-7.459670328768684,8.15505095494029,-13.523802390832701,-2.793688968922253
4.960928578755295,1.8886673586971705,4.68569430900428,0.982750292682296,-7.246500854207588,-0.8579622738621984,-4.575227335183505,-4.490702121907315,-7.899686652102765,-1.3253608090595257,-4.525964478835441,1.1005397211271255,-13.464361050896247,-4.512857068225837
1.3820123411506025,3.5576004455572243,5.171986152434214,1.2144312732747546,-7.1906415754442055,-1.3064415028415262,-1.9778280124391765,-3.752230994792779,-5.933688493246729,-5.466146141788374,-4.748935874870466,0.4485925421622401,-2.610782681045352,-4.833357697191599
0.8757121714006062,4.334973187633749,3.831481841532584,1.7571302137829772,-7.667229286231584,-5.552567681996358,-5.765953534844476,-6.373968403678174,-8.750534025663177,-4.368250679987483,-3.0153349479716214,-1.0972619213633088,-8.967431528046074,-1.3727054035982311
3.208205878860948,2.6577374219517442,4.553221971313387,0.23544356890897536,-9.989651067340956,-5.670881923943802,-5.649407549070934,-4.180412364180816,-8.97541983742,-7.260364425859965,-1.3983229334116212,-0.9638453912779141,-2.439253279882296,-3.0967817465703273
3.148493149729422,1.201819880787764,5.4186289655173,1.7836398010536092,-4.892266964214911,-3.8178144431934715,-2.0221201565289686,-6.609683321694922,-9.798776146903746,-6.253043269878378,-4.981470446779773,-1.2134756621925273,-13.484024687975413,0.989393770746636
3.000716005023799,3.808600782015508,5.451381846510435,1.8321459223972563,-8.212899932283383,-0.9671075688897428,-5.372798378825936,-6.672124889626038,-7.8419224131382546,-6.787659536729921,-4.639241549889868,0.898059195362471,-5.186509107978715,-3.5340012970274652
5.326452859501341,0.7431246745176137,5.694839122631385,0.7558204702230583,-6.999111501013604,-3.878617662691946,-5.261473245818623,-5.5674125343932275,-9.035327818536024,-2.34167170527893,-6.678155327492173,5.219479269598253,-4.29114045825154,-1.017209763671313
5.050304679212177,3.0461779543068968,5.068020346897813,1.3949887243195256,-7.303244840897553,-2.404849701455543,-5.825213239491335,-3.5605941123373475,-6.110939282780413,-2.6360373026095534,-2.5416089257109338,11.269438962219764,-11.909724969050847,-4.544039329303729
4.489925506424758,3.5234966047135488,5.440908071405492,0.22788778025293072,-6.992603639929552,-2.3193041897043023,-5.352185769360635,-4.400837089949501,-9.57944950345157,-2.18104009546271,-4.6223266772384415,3.129722560950004,-12.846197054364882,-3.7034366841834347
1.6340539806456882,1.454803218795914,3.679661545578874,0.9154624309558407,-6.0772620949796625,-3.792064557097728,-1.926624023700617,-4.122925976205541,-9.36736542975462,-1.2377523580436964,-1.7590560643228041,10.416145454651508,-12.813789948957362,-4.845067071093173
3.736548371881323,2.8294822526333943,5.960710999305767,1.781001017518223,-7.534940935114542,-4.158846158162808,-4.571376770774483,-6.390372319848474,-9.309581716989955,-1.8318600010283905,-7.197502928830138,8.375497061449682,-10.736507570291911,1.7310527972724108
3.4892273249693533,4.450383098053123,4.11740084347702,1.0254228733574164,-8.052528045008325,-5.2004601670510295,-5.419730813067764,-3.2196832087686724,-5.065946591006221,-1.2097556151421685,-6.9395373719098234,6.051244027777013,-12.315304790361374,-2.4528372446118167
1.2603178953037812,2.326047026887161,3.815083848507778,0.839352898135243,-9.434124091223515,-3.846733160080018,-0.782417987492134,-5.684667812475238,-5.617853625787824,-6.89357788836064,-1.2313440617238607,1.3956091942078999,-6.106089628988348,0.9960911095922036
0.9951976160604539,2.351322628795231,5.967768715845176,1.574496266278729,-4.227547731776662,-1.9064183541431952,-1.3806515397193637,-4.1738814707872365,-6.197489977913801,-4.615027430057245,-1.4294275702033739,0.9520058350833072,-3.6882292504669056,-0.2889362932586339
2.130716537552755,0.6425191815605573,5.806965388228633,1.2515718138976746,-8.211142173111158,-5.386774204681592,-1.6310321264358336,-3.6539192222096846,-5.927460159347342,-5.482988766803519,-5.403970440345844,7.568307383290736,-14.647761416049605,0.8352529108176823
1.0536661795684663,3.0230199921630705,4.512224840520265,1.1469732717103782,-4.43972292815336,-6.035485137782745,-1.9408749200491764,-6.7917904065307715,-9.809231970323115,-3.95030201076664,-7.560904758678078,1.407871818580018,-7.812132211333815,-4.796728521381579
0.8208834049503204,2.9506741189579175,5.418335452975215,0.9905271750436015,-6.672515970786254,-1.7949414136445432,-2.8400059192891582,-6.100959049364722,-6.934739870652606,-5.363349748544321,-2.783158296126378,3.544897818028624,-2.0435432483905416,-3.6189818389805204
5.337409770652698,2.653357961400065,5.015868421484736,0.39505241151585413,-7.716544351731358,-1.963027111523287,-2.3078511966535733,-6.839442447338359,-7.267028682513777,-1.5185407339350752,-0.9195022242514836,0.034333325627159184,-14.483421735177593,1.0105470523184161
5.180370818769703,1.9141928902538203,5.1585049651432975,0.998102593325691,-6.068605092541936,-4.331447928273984,-4.429473013784359,-5.302264444569683,-9.272161206737493,-6.807709426779925,-5.527270985025147,6.348100665395767,-3.0300034813478636,-1.5236333015578003
3.31949939038028,4.325992499108394,5.660179149434968,0.5182614076436536,-7.16070982049137,-0.848444824594428,-4.154538033778113,-5.513707565935199,-9.024848841054228,-1.7039805725281714,-2.7390298898174104,1.6506130474907401,-2.0465499188406415,0.4139274763375411
1.8270283704066494,0.6604663131540618,5.95631215310898,0.8191932241567461,-8.128170745405475,-1.209127242183408,-2.9802485600316766,-6.140515304603461,-5.554518786418802,-7.962729287989775,-7.392848644606087,0.4794043205584124,-9.63643404638075,-1.3314928744530694
5.157487239794305,4.393516783100469,3.7864917312263984,0.5946173568894483,-9.516900648450928,-3.1088758533049985,-6.134903737112312,-5.352406809560254,-9.633079916739957,-3.7752075744568585,-7.725682812428864,0.8227407902686359,-12.008224399526014,-2.701839027494616
4.9354380631677035,3.4850642453288203,3.6571150849261755,0.34654297683719304,-5.705957338867963,-4.053321920201636,-1.981238404867419,-5.218820910499158,-8.269987935138618,-4.102582506472263,-2.6802600220247825,-0.028197639062751634,-14.107054380757887,-1.3312192114113142
0.7828637282560326,2.373638180097435,5.655848487290701,0.856398868899745,-4.405297473516141,-2.7290412364886363,-1.0534625022626045,-3.9713334983499213,-9.482824166756188,-2.535797737046261,-5.203506363365436,9.269642598446634,-8.266759745330212,-1.700422910089566
5.363045622215811,2.234911531583911,5.356880412863994,1.8777625589386047,-4.738067014156087,-5.058154712696014,-3.4719149837204357,-5.6090408708162975,-8.000706524313923,-3.458944602869749,-2.1263224235539706,5.6878339999449175,-7.88913036094969,1.877131499329522
0.9174971900699213,2.451830559162995,5.322185120838348,0.4860450464112787,-6.330810432311356,-4.888154416969744,-1.4219292950003863,-5.691601338399683,-8.354685915495452,-5.149140415047403,-6.703032094186251,7.811914285931125,-9.29379012643332,-2.5245349580192276
3.223391001307689,2.898560576275865,4.700002361250494,1.3713362291058009,-8.153502900353079,-5.512127226104246,-2.010342371300454,-3.596878469477272,-8.714968838887838,-3.788494727845101,-4.460187175219487,4.656749097037708,-6.107488955330007,-4.70877736651275
4.198526330360725,0.7478840279176411,4.404865703018603,1.676701198601782,-7.292708120329623,-5.3870245867992725,-0.772613175567102,-3.442858151702947,-6.14343183387493,-3.8199626126423785,-6.7010184245482005,-0.5259220040149657,-7.775553220095135,0.9664882227123961
2.3167912285667516,1.8411532683178824,5.956621442022117,1.1384261653509358,-9.155827456835523,-4.997395777469215,-3.5496675777521816,-6.830116358046355,-7.687330073108498,-3.872858795610509,-2.4611257909252533,6.92223705098663,-1.868960248600457,-3.734610564893678
3.551293957441949,0.8587971880330185,5.201591951981946,1.97076649098907,-5.0851681734902066,-3.1425164552239373,-3.5342277071537,-3.6598801549326123,-5.320129576446378,-7.9331504636824235,-5.186640699740874,-1.1546519298903064,-12.71424757147933,-3.225151568476636
1.0615199786801248,1.5869540659379267,5.303812654854033,1.7211468703940715,-5.32664412938457,-2.7265169045143165,-3.3729048508749964,-4.1651828431454145,-8.04583225366389,-6.880115462677878,-3.1884065308852882,2.567880329121012,-7.728519770146584,1.196602889478208
1.8699930790481,2.024590613444203,5.332927709033067,1.0872380571876343,-4.664715919454855,-4.297875754909056,-4.1712974681155615,-3.4450568424534986,-7.678148399089794,-4.564807039521707,-5.640722346809964,7.916291734325659,-6.153952913800296,-4.161115369211573
4.98119230026723,3.6168125470604315,3.5722447911174084,1.4414751046512353,-6.384202472286191,-5.191366519933725,-4.701916646602717,-5.364053985064663,-6.503786323772631,-5.437710670777084,-4.220487884541911,1.671186102451765,-4.815856856367102,-0.6749859215642084
4.523470813588734,1.8370534991168368,5.643748584967817,1.3022417510114157,-5.065818917125417,-3.1945393415576326,-5.004220887662485,-4.830359485286765,-8.14444168111706,-5.856193136584114,-4.622348202848682,0.8113673774183674,-5.863688638336454,-0.2081889687807319
1.6970904541156822,4.4369990659651615,5.5250256278144665,1.6086485968268227,-8.018708649039835,-3.25331327628328,-5.453190401829707,-4.846096093349177,-9.270553767583564,-4.827629449205961,-3.3911002132970722,6.47451121592624,-8.219091196293432,1.1295737137221016
1.1584731977259342,3.6669315719986115,3.5122636529885893,0.28460604973614595,-8.886552383529713,-1.9869615913628964,-3.973704075180533,-3.5099179326152723,-7.376462294088671,-1.0484225057154761,-2.906999099634282,10.030042059240344,-4.403339208979551,-3.82328215136374
2.333414073595347,3.5450857185014413,5.862694072429265,0.873723753138249,-5.023598678806385,-5.156826694573371,-1.7543676684822493,-4.370023762974996,-9.036282463938157,-3.0438281977020507,-7.071791273189105,6.566318959483221,-12.088129828462598,-0.4920143245866857
5.552745316933972,0.5480366523370566,4.6227594398618965,1.2296532116862573,-4.5147472619151285,-3.416850552086505,-3.208768163560056,-5.113388794686445,-8.655478477192593,-1.2889274287322652,-5.100357302665968,10.762088315243382,-7.537538800607158,-2.848944497303948
3.266667911566122,1.0371878575807467,5.797889897218079,1.7943573886478856,-8.860020944786292,-4.314187556217066,-2.8235198993770725,-6.6172551707763745,-8.227160894419246,-2.6779194821513235,-1.49152089153712,0.6031149191270941,-7.152594434578747,-1.3575756418989808
5.236399940945171,4.229711131915261,5.907990376054981,0.44066683603041024,-9.036653135420979,-2.4744134232870256,-3.221281689113656,-6.926136380427057,-9.690124820052404,-7.213132321682694,-1.8236399357595694,6.892659290650227,-3.069415905871386,-0.8442744792146879
4.617292009213754,2.209724284640857,3.3401949820347263,0.9833596302569887,-7.256201212018612,-3.1687880499998715,-5.6271834247675585,-3.0343925478015543,-8.779315895965468,-2.3036931131841016,-4.259163217745732,4.607456121684915,-8.989551919627834,0.40324502427678155
3.1826058276138696,2.9387818205799365,5.171239156223357,0.2640441787524052,-6.576134904729731,-1.3292465188194011,-6.114014139051606,-5.379271584796156,-5.36886274897085,-3.4044593442516695,-4.7438507716942855,-1.0355756916627712,-12.14487097056847,-4.543213676124958
