cmax,cmax,cmax,cmax,cmax,cmax,cmax,cmax
139.2939286817834,49.862787929871004,203.280412772133,378.72555901206647,20.568117541512564,438.57896688929543,93.37995468727448,108.29366195066697
125.12813844089057,36.56100131953032,125.6325409490892,375.4309765155433,41.94031330193326,187.0631840464254,241.62552041703375,121.90985406634682
165.79007785398272,59.653604047948136,133.73580883458953,241.63289427547886,27.98165690264102,351.0121175644641,140.88221912262566,104.96688588644585
117.44179171471689,43.67013315028475,113.27513651541382,353.47137420427237,23.44445257776496,157.7744492919109,93.08206827933549,122.65114346512136
67.16973080075302,45.2670926715237,186.61077649001442,418.0365186369206,21.29079852345593,190.065263777836,154.96150410606703,63.11287840143295
89.5634789366749,77.53439703697913,274.6747386149487,439.52491985722975,17.470213860989354,232.28950482867253,214.62795396864607,76.99076149794531
112.94497944351852,84.86432386900202,157.3963686313913,558.4274021752404,30.282487256296793,278.4458028752468,106.78985583647605,64.6210591935754
127.12631073905217,40.70034869478382,120.26424293272439,472.3638036289867,24.24886008800825,221.58491645619569,204.33165117855657,108.09813404032928
124.36318670421142,30.490880958073554,262.54596820576,663.2913885284555,17.733336845905395,286.57450891760766,169.42420937996297,131.00694949790284
74.92766399097849,35.85574070817344,244.81116903889546,251.6680289603605,31.304011297111366,342.3699280134897,198.36066667770444,73.04577924463759
181.31505413914766,79.13946453296928,130.78962564969007,588.4140996383838,42.00474142209588,271.9655100750895,244.51193563090825,109.09617697008159
106.25407408397652,88.12662233284544,169.127765401816,542.7130398175434,42.431111390659424,277.4674049871944,188.3627650732296,62.52836564871951
73.76131429949397,56.8740753512381,132.42936752963385,356.29232796857207,40.19069390221584,444.7271340934282,118.77928602153389,153.9363106916709
83.1802549019936,85.84452100644778,122.97967055846253,479.6586447839351,34.8294419448972,166.23034721110005,173.2469719891155,127.3534804564353
194.4492561660677,66.62003672712567,202.65400762802875,404.61765240758183,43.25470722479123,340.5101822804561,114.82322648014286,83.15358977695246
140.21496333530848,77.0728851470312,281.6762377082291,253.57842437585418,46.71612381413833,225.80819468055122,265.89181564557043,101.76509531800176
181.8583424447316,48.988675984030635,142.2311954445451,373.9614702686641,25.411707227393876,257.12572945937876,249.7987381010236,109.63545194583551
65.19428993692769,63.89984895354759,224.61345944724707,348.55758336641003,17.8927812300956,172.16790439348227,192.5618120754287,162.9871573878609
135.43829969295655,60.99498061487455,236.8833060754139,364.3670231747847,26.641650666600775,430.8860221870172,206.16557753277806,129.95138158341393
168.5676629033428,51.90192734066236,282.85648412371097,567.5371530407963,31.435222405967824,386.4011772109866,190.1264622289724,64.9391761898226
184.97555477288603,60.68031521099362,189.50358491584745,644.0214447754123,27.518791490414433,217.8461269279693,267.156637607942,151.12932145300638
127.63386435031794,39.69327585428559,178.12903457845985,405.59321898345706,28.144780000398093,350.077624977661,208.07169695887475,74.4985911684691
88.49320580702118,51.44521893375207,158.0976162135369,617.270402849246,22.732338078145688,412.0241592178814,153.78360840958857,168.17653163688732
174.58493337640985,38.54467088597476,219.89515134112239,601.8587155131938,22.2867532476726,343.5484581619903,102.08784262587922,80.91152402033245
98.25517107671669,48.25390796630913,287.0944274768092,615.7900117747943,32.72065952511221,242.09693676442424,263.0211575663967,167.91682693158498
104.72858323667737,42.30509401909215,206.1105606625345,225.42014118996659,48.87138687671626,163.41237787865543,122.06122103982135,166.03832134262058
93.92329204050255,34.703869414944975,157.94902738450074,292.48226849878756,31.496124059512972,416.5859845029189,182.0632557186627,172.773466553481
72.10444671700711,81.49019204661258,196.67530006602894,231.7991046423865,28.62903837041989,167.625771705063,149.05114160674148,131.89909595902893
102.79176926913942,46.38325132115753,182.1383056871286,377.9444208181237,30.31514318414166,254.16698097240544,134.96856765406133,66.07509484753801
146.3573120030921,47.67921530221294,204.97099586007386,450.7320325376818,20.933557310773395,379.90065237351934,140.56389971023196,165.3992055628113
85.27972277164719,74.25073788143263,101.49068387437225,611.6994210976279,40.10368825253505,248.26281724983278,191.77528321888548,151.7629341006906
138.78124111856042,36.39770299566581,244.4846335331582,282.01442868239377,40.99196994202136,161.14515194405587,243.42735308932114,132.36959384955708
142.0859248386483,45.117446056446695,260.9875043169901,399.8738874127729,30.62210927655568,259.9614938265669,149.99897720148198,115.72711925375798
78.26264519269755,40.411022782951285,107.06142333690325,328.17907895876783,37.9917382194512,304.50069177768677,138.24461688364454,94.30860357736634
71.42134689471547,36.126923186578665,163.0157994192035,330.6893051167618,48.44306910438084,335.9776672126111,175.90694622674658,60.2153125029295
