nmax,nmax,nmax,nmax,nmax,nmax,nmax
3.969269097467551,7.394618609759733,12.39789040192201,3.0117992876466464,9.438970535125728,1.36821252764385,0.9335652329273179
8.135329711300983,21.762663222212886,7.420765332181493,6.9746235103465555,3.5487135372376852,3.683046335985453,10.862040510103409
18.076379019998235,48.06429835668422,1.3535225350243951,4.980527012470407,6.131840750508744,4.713257681485313,10.705559304031814
15.775803343848805,42.31201840898478,4.362196512243364,5.374089374603012,8.965567554777795,3.6145686587331953,0.9441955460617462
15.660067947669802,29.690971586633683,25.549546788960722,6.16693606340403,1.644726996142369,1.393827263527193,3.6167771717523136
0.38360051088896197,1.4025412195487428,20.271081498416862,8.372072658096789,14.13828604539789,5.000665361885138,2.4360606904122957
19.605844171764705,15.491277621876531,6.303939324227698,9.624090648854342,5.5692039933938435,9.250109747781192,12.035174051323516
19.434975631498265,20.882830332060294,18.939857930735435,2.370277740141161,7.407395684185202,0.6870434816906993,3.947424968622309
6.661671817151947,8.417118141487867,8.295344453298927,1.0504021825896763,14.861126217175773,16.733381392347,8.281222792982852
15.247233704550942,9.884751617681903,8.879289485977223,2.83364855880641,3.99320397897434,17.798392516234504,12.878820014808467
19.25836682180047,43.802908291509695,9.992969236031607,4.860084065172784,1.382211406687638,8.067350812314345,1.452253998335008
17.956374659515795,31.28905328168321,7.057202567265102,7.997050780692136,0.4156959879494002,15.713869026718852,4.491108815234721
3.2165654300891795,8.150958893136819,6.7741301063580845,9.191070916158177,0.8236465787357218,16.317976573289116,1.3020965505228743
1.860687750547708,7.791303849122122,19.696573580763367,7.793381503900746,12.09955063395208,2.4325688765733364,2.1241082144873342
7.004828179339183,0.2052007236868042,11.055431840541294,0.5094344034911695,6.243019124287009,0.6144730856059837,7.193852991343948
0.8648029223387338,33.39192948364965,5.074488788236002,9.509544751106608,6.0223271857937215,9.508081268338406,1.5138632690313902
3.0246514036109438,44.59955214184832,4.283497414716041,4.644344139054338,1.1026400636489369,8.684982266471904,14.799285063733661
0.25747293891745016,28.695542503695762,26.8060619255218,1.8208458642061363,3.5261430066198347,6.94404815218665,14.758435449356547
2.959223404617572,14.658606353422492,26.255928965342196,3.792942124802238,5.610354813825093,13.041064487723935,7.672062357454797
5.2318769105961005,16.747736929050912,22.094526213341236,3.330514996623396,3.2970424253233515,0.930335841633426,6.459660994447075
1.6842918931989248,19.468770207822335,14.483404505734917,6.3098307230744135,3.1106140338672184,3.141544101601649,9.737523121330527
13.486919087250662,32.55515535594369,10.818651436060398,5.220125563564168,9.47672998312113,0.1291503866819876,11.390874153642901
9.92311940049435,13.039839524781703,0.9495627712773661,3.1695337042440035,4.587966044192339,1.4250828258817358,9.582821704662221
2.5247320465934178,2.639261437978494,2.1569321841169553,4.734993769233802,2.0378173773092403,5.446492571886986,13.201417883226988
19.361092024355916,34.061011841401964,8.463621772443542,7.805304270831792,7.702655790370237,6.270079902349748,8.895005302581255
18.355591274457264,1.7385796588335884,4.7082745853794465,8.557298523735724,6.792624110795172,1.571461885296045,5.9692284762796
6.396812392423841,35.27403092469781,1.069867854845135,1.8673374222571066,1.3787724524684963,10.281375412494185,11.620471845786314
3.643781220303914,36.218673114632,14.445610478767383,1.8513912854000645,13.328413708240099,10.809937934725463,3.6052624505635564
11.369258569080772,23.064325136713755,29.17007972722436,2.2457599826984,8.686914254627439,0.45818045006741814,0.29172644736948206
8.775028767332177,17.8923171285314,29.260251617952196,5.008234867849811,8.515060303602874,3.3876799789686767,5.265600024837456
10.227591453602873,25.50284896869496,11.773767979813638,5.2007197663062446,7.193687445357694,11.954578399790982,6.423937757598947
19.078828443390314,38.39308903527773,15.684230837481211,5.047547658129244,4.673384301021614,13.59485309837846,4.975398835064201
2.42690875731162,18.126937601438133,5.325509629177284,5.832635378633368,5.009641887098262,12.373900156903977,8.621445940011377
9.6783005398217,8.078175945226192,19.899880278406574,8.338579435319648,2.0009411867986953,8.444852114667682,6.785921770431954
8.697760802929468,1.5766017706969835,14.187832009039733,2.5049730914915154,13.346069886104578,13.835236062004247,1.1693180752821295
6.3585446247202295,22.909996268829047,14.134045956275658,0.29447624442747883,8.804456916306304,1.830858332978429,11.011233534122848
5.9679635173456935,35.65022533262901,3.609080302614155,3.9846432545899093,4.044964646460411,16.873418579406856,5.164096555422278
2.2344991156767353,25.39439724829394,12.875494657662546,8.279206042719302,2.2733766384072362,12.526198400934048,10.302044491260162
7.708626543284517,16.636199547970612,11.970313441899945,4.026922807819098,5.649642454184287,16.8279507394669,1.809915870905482
3.911429148277965,10.66262862504864,14.961464462488188,1.3155001770466748,10.211728682607399,8.6556913105089,3.8387926992596233
10.701303307304222,10.075981675197355,22.024811278566514,3.689863901992837,12.191255449828802,16.230488209743196,6.141003679244441
5.266733923715508,43.07442418606057,24.420077509832453,4.716077767555366,3.8468607075088013,14.03849436013194,7.303245672323933
6.551499169797722,38.57558655285698,9.467961628982115,8.22296662922249,12.345183628183142,8.320141125008519,7.147091739824646
11.350654312189757,21.658565653927493,27.045099344781825,6.8851091916111224,9.856165936983468,9.837904129755996,6.731189956399555
1.7832744676616192,6.394595487101188,23.849919171291287,1.3352413846226048,1.9629350419714537,18.31745870582057,11.961294312535669
7.335456250330079,11.093579278764212,1.428194869001873,5.715924479003447,13.25572829534437,15.572419037942975,5.741268041706438
2.384606382996288,4.995665041132725,21.344561396457916,1.9322188148423909,2.243447014696469,10.568865933162288,5.235911308812071
4.544280915364089,0.43940615123273163,18.154795767093834,3.496671248209182,12.519726051546973,9.349271663935106,4.556850072608028
9.370785349691731,30.971820478804858,17.248211826489456,6.0845212812473655,3.760376965039049,5.344603531575366,5.033637333067666
7.145420939954147,15.133607944955264,16.099661435808304,1.9913265520488102,4.722966328411116,6.344813113651645,14.574155013972291
5.672442447936907,28.297059377771753,4.600073004326934,2.872467175334492,9.33179703144747,13.178367564908644,11.8923674134273
7.652857114236632,29.800077881786912,25.82063131309,4.781348526098033,11.466702767228515,0.9378818127696854,2.13340927958152
14.77212644345002,33.48030332485318,7.210145801713601,3.239737931899161,7.640095492748354,5.886786503073033,8.556351577102923
19.77286059287608,5.516918167425715,3.0835814277462106,1.3906035133028116,6.180990632911749,10.888754239211565,0.5475841863277792
2.7464769887704157,5.883691966431658,24.564819596622602,8.63887985842373,6.050401656604099,7.7713918069348455,9.44874162416128
11.126269039490834,34.63942363414406,27.47627355663257,3.2921467141923495,9.61728597074615,4.201927517677409,14.287841420884877
17.659459335093377,18.55690132174664,13.163109375144732,8.120397047514256,4.327669844082059,2.17699209645606,13.352943516610951
17.23089495570618,22.0870615570771,7.833573222583266,4.264887574958573,10.8498813393895,0.633994945273798,5.390308119098938
6.222594967765614,26.99736361224766,20.71539845126528,9.544183522175748,13.838446064347677,13.332013405011171,12.480030184120356
8.07909075387783,47.61566246381819,23.697936906555434,7.096406832047979,3.160069271692713,8.354777971672537,9.477781858414891
18.789537227680132,33.14087892062343,0.6250458004340815,5.9699186251123715,10.029132103687425,1.5910431865349188,6.329283850845667
4.751575400921352,12.617868635782115,12.06444486586585,9.676331127568936,0.8873929605473765,17.481186918250405,2.669459415705132
5.803690992760834,41.19182139816269,15.069051503793455,3.518440255473148,10.936017109023265,3.2190968991536306,4.528769916245535
5.301887832979862,4.418282604799344,15.607295147654922,9.959407920604368,3.374206991670612,13.096600468274193,10.108247019117599
11.278294356895394,40.974322319315746,16.265719234918812,5.027379769979902,10.99059171707408,3.773674096449643,4.402557007580964
3.0930641048877074,0.7266093039841772,10.953848296384098,5.877520223604681,1.256493015534896,12.651074374304601,0.97191109188448
12.651187830972882,48.64158358347713,24.69472422542424,1.1682422190704107,1.613332376751459,6.771029198569875,6.969458345786513
15.223196444920795,29.631463342583686,2.398974139883234,6.5197691546325665,9.558953247682968,8.756121687135153,8.879744994521127
1.0943320988788892,24.237212794624394,18.5403931000683,2.1516176730535115,12.541529208870301,1.1635768445353993,7.443319070335891
7.830084551225698,31.68829855083308,21.253370703671628,2.414366495981099,11.117074453299484,18.78850943580446,0.45392597834326065
12.838644544387927,12.399162941621713,24.23548934758137,5.418757935533907,12.11032822335248,6.221382248598277,6.939798473524029
2.65798268013014,13.392679754490755,9.766887040052575,1.5053529253972164,3.9111461801312175,5.3712476468771895,0.8758675429096034
16.831829731900687,11.273017917832965,13.388192916866142,8.833786983735347,6.112740521551244,11.024743138070699,4.010447007850245
11.22175202291706,24.87063111633177,15.189065029486548,6.464498743955305,4.756232593265789,11.987064859686257,10.36462928152135
12.42282849103175,4.671655197429071,25.8750656937672,4.811951785576591,11.900239162605033,16.546205508987597,6.229792220466703
3.5984002098532355,45.545823226911644,23.607880807496134,0.6025154469656845,4.009145832507171,19.895959995569864,4.427548616865018
10.142747850873905,45.30796885278631,2.3284502430729352,2.074843216226966,1.2000397828763911,7.607268681511665,0.5462924717035792
13.785229384512869,15.905141942888205,18.64191473053386,5.981201977441357,11.791269309058029,7.066149275516775,14.473093036094005
17.41672046105288,14.905481359166089,21.72383741754121,4.39055777486968,7.513141771962891,15.679191463058629,8.310867910164445
0.26086661301913394,28.506818870161986,14.691088180932242,2.276705609304046,2.944600022478789,18.511434227464985,13.897965198264986
0.43846099828831375,12.571159377301356,22.291828749801113,1.196577584446762,1.49274672814601,19.958901546172733,14.877369743498638
4.122174556488558,21.953825718658486,8.521109566717623,8.515421736790953,10.266442334828593,19.995105259152382,4.653107272675051
4.016021094089122,32.1065791734174,24.983905211586457,3.129952614127031,9.405631292459917,2.2205735297271176,13.36682464852801
5.349491769051395,36.801909715290506,22.92386085832403,0.6918620614530796,0.9075757631692664,10.34878696214035,3.584610453398948
2.5772110248410574,11.333827537162108,20.889060824662927,0.906305818920506,2.360781290646847,17.61424529203187,4.7284120249611625
4.58569783584997,44.0874264187654,23.47598247270171,3.9235123904076867,12.86322953103553,18.61658202570975,4.352227151393727
10.977434142617126,36.61280600956605,14.279413947698092,3.8036808874856143,9.984495391636617,3.9914392635491103,3.879205494276895
10.608987818198637,8.631512311258863,5.859663579071697,8.590335542199586,8.4684425916927,10.970307897688558,11.863279250944869
16.75855628514013,42.97606225383044,5.965828629669209,0.2546352405295461,5.252462263444104,10.219456082888389,12.404943966964087
12.789627168923362,13.826224206184259,10.409961522883103,4.042586332427883,2.7255676540362894,7.301572891569084,1.2879553878581531
3.3400968442440364,49.15793456723016,9.124513271778733,0.34357010399699506,5.043611845018677,15.614989460859597,7.37103942311993
6.810968294293032,25.73762678140542,3.017135084433499,2.491444516078563,5.1122781327763755,5.4245167429634265,13.54524182009477
9.807220939186776,17.00169055965452,6.482029426006629,6.54540315900489,2.118559679945411,14.144009388114025,7.320681901676555
10.320229841606931,29.86117676575494,7.965675044790789,3.069140380242361,13.680719700777065,19.671634306325977,0.14875953084946258
14.037716280695832,43.45873675500531,28.139232447391667,4.109125040377851,0.15985339362388043,8.582199331401505,6.82684480613957
2.7957886815827275,39.741366902010036,24.884076619534827,2.5290037671637973,10.625974592467644,13.572959140794113,12.244531230625759
12.736575342401371,5.439140362481069,15.41775120289262,9.416093710641682,4.197258873737013,17.908280908047935,1.0558030652736212
19.392889478953865,16.357770108914636,9.538687596342621,2.989670716814564,2.436917034258566,18.18158383281516,7.038679537758652
15.601881718910784,31.099619865344152,18.475322372017494,3.6718934500229388,4.180173489700562,14.62039480830684,2.602034055809434
4.80149273493151,18.748172198759647,28.029807285753265,5.4307499698125365,0.3789202779111752,5.292472740254494,0.8570844019460266
18.191882395978233,39.13838585377763,8.001137074233995,1.0172673504335636,4.150922114702112,2.6893998445340306,7.4970994119546255
12.019786932897413,4.58110718453521,27.285621723188413,9.838684949042472,11.229090993688098,12.011143630232064,2.90177554989787
19.98081328499893,23.31365835900783,12.933503501442486,6.267659183557541,8.144937716319877,16.42709911810957,11.25227151127559
19.119580317655103,22.7577696269163,20.925958953630705,9.155614195609344,7.45277317333874,12.990721659615488,9.567457579490185
2.1654145144589085,49.86358527173745,19.339285372847172,6.723976348431828,12.670514170830637,8.24496803640543,10.974365363752646
0.19765077684927557,47.40034941623483,6.664463681292891,8.20083794820408,10.5927253312728,8.918102975382105,13.572386689379666
