cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(1)_pft0,cfall(1)_pft1,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(1)_pft0,nfall(1)_pft1,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(1)_pft0,krb(1)_pft1,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.03404727855042267,0.8128774007558114,0.06729706959725466,0.031445030789692595,0.05478262638216645,0.0077615523840010555,0.043803734898192594,0.0014840955708918348,0.02424853448576919,0.002697404532007574,0.002374238492901962,0.0010383275732755428,0.0029767115178446,0.004869775388168708,0.05069079075375658,0.0031057028521886973,0.0015003710464819753,0.007607763660294657,0.001468090332372068,0.00034062929680330904,-18.770148638564383,-11.434840945373045,-2.5532619717637153,-3.0536649147298744,-1.1960599832089331,-6.763283573870529,-3.8173346764622913,-2.8911626407010576,-2.1813163810358778,-0.8815429146309746,6.056194044026877,0.029587660237010278,0.007373882295076141,2.819601172518654e-05,6.273326813305863e-06
0.032979922626392995,0.8372348837554844,0.07341846311281494,0.0317539208720896,0.057957244392865176,0.008053594109681372,0.043684394829095134,0.0014477353599056694,0.023980932706221196,0.002589445996499297,0.002402440174371267,0.0009963129988332334,0.002872865426334668,0.004918685398303827,0.04757424742302789,0.0030104580363188396,0.0015405554067849205,0.007731914764737793,0.0014288294512758493,0.0003534913274801677,-18.566681281812315,-12.056753671733913,-2.524440291254916,-3.002887281571185,-1.1294805921683189,-6.7563176097438715,-3.5781940509859442,-2.8135174041141706,-2.380603564550637,-0.8492689640949662,5.883700364074637,0.03141008949551417,0.007645638094749184,2.7770716018609987e-05,6.132920258570803e-06
0.0345872416263358,0.790431881539333,0.07031549646537585,0.03136285614388386,0.05797110005799359,0.008114403416530521,0.042441616173133384,0.0015268358339051388,0.023404280712213246,0.0027212336000451026,0.002359457728135817,0.0010196049048004148,0.0030921275480713024,0.004973972479598571,0.050190416547413276,0.0030625153266471013,0.0014689978028317526,0.007498417608186934,0.0014987051440276367,0.00034032096037109436,-19.393664412035186,-11.966397578361017,-2.4747772279166877,-3.224633285144962,-1.1820390303712218,-7.00589772488424,-3.515466189136359,-2.8341003238146776,-2.2656462800489887,-0.9145455858989242,6.054150542764711,0.030251863769814313,0.007389792729807231,2.9547475302945097e-05,5.956635446969804e-06
0.03254779257501601,0.8186749336570855,0.07176051132049688,0.03344380017160463,0.05381283976902103,0.008099089288010515,0.04552545895218579,0.0014590603096904656,0.025105939379886668,0.0025339054664856382,0.0023070294643334046,0.000976367561610771,0.0031152207225280666,0.004898742080298649,0.05201069173828099,0.003064378775562443,0.0015318315676374724,0.007818197264485875,0.001474283275889579,0.00035566130366070396,-19.69701030775257,-12.14477093375809,-2.484759712856098,-3.0237185664146695,-1.1558052413755104,-6.829606536195997,-3.6360565115161467,-2.8223055772692396,-2.254310068060847,-0.8870167896669267,6.062926536897684,0.03006807361715861,0.007354269433013937,2.9682534635540654e-05,6.009989470070329e-06
0.032718273298004655,0.838430506722875,0.0701045617358812,0.03351984948325918,0.05808921679949546,0.007910336177175467,0.04511635431903469,0.0015101499725167164,0.024295113234785434,0.0026158686762703374,0.0023539829894197025,0.0009799491643200106,0.0031377059343907004,0.00506394055374799,0.050688936817490905,0.0030825494540182956,0.0015748352230731163,0.007395908720141889,0.0014899239843166772,0.00034094339130355154,-19.521257072892,-11.895933133248098,-2.585114183423547,-3.0604074596874424,-1.1825793030603247,-6.639357574133792,-3.6614084664318507,-3.0461153834027925,-2.2394674377978294,-0.9084376856245102,6.012729708002018,0.031120581665971352,0.007561154508706714,2.797917917756831e-05,6.036933979100118e-06
0.03207248633771971,0.8348072008058052,0.069710518563859,0.03123724135999335,0.05371893757298884,0.007868025237452411,0.045052725070930826,0.0014989179425057434,0.023509366116523656,0.0027501497936299633,0.0024132832093014095,0.0009693533051089923,0.002911452794399284,0.005002564721797388,0.04907200562318712,0.0029403957337314217,0.0015127468237935383,0.007457986068853311,0.0014976367682212948,0.0003567681716405276,-18.78415454674373,-11.539411396054707,-2.473106232837344,-3.03125064942871,-1.193742135432198,-6.807762887711479,-3.542800444718347,-2.9824702844816873,-2.2165651924585568,-0.8526330285079234,5.845960759118843,0.029348951455209823,0.00716722647972862,2.9442243904897547e-05,5.900003121560068e-06
0.03187635285304353,0.7895327217765054,0.06779417913311687,0.03122311750124666,0.05430907520380232,0.008009109515358472,0.04252225405378143,0.0014770166059268224,0.023655875065679843,0.0026701015636769188,0.002405947436884276,0.0009904297066507485,0.0029645297732782076,0.005071830682156738,0.04947996451477925,0.0030610184787424524,0.001517792412428663,0.007493932554071041,0.0015054532355927974,0.000343204161613624,-20.124341944902433,-11.411925896914948,-2.3915994482689635,-2.943273745933282,-1.1832894527795856,-7.115044974356122,-3.511453935163659,-2.9462089536527674,-2.246063443496193,-0.9183574386529066,5.984412400380947,0.029416639185765942,0.007472553529562511,2.8092307946072706e-05,5.92385856679894e-06
0.03205951242799512,0.8200738931321474,0.07009418197720776,0.033016365522901915,0.0548989915334336,0.008274077341649108,0.04341533707223943,0.0015048363534960855,0.02305941780484018,0.00258730542865357,0.0023479820998541213,0.001031916559170353,0.0031283777550962866,0.005089848341451736,0.05066617436834351,0.002872072088095529,0.0014893336103343742,0.007384995140037952,0.001446399735934005,0.0003499785251571532,-18.62523149088021,-12.316024001357238,-2.6056476687443704,-3.177278578906416,-1.2092449136926469,-6.6220091750887065,-3.6915739531731897,-2.9782865987540155,-2.233104975156592,-0.8812644190320487,6.074978063282211,0.029805332187822987,0.007169467781061304,2.8518414814799342e-05,6.13895209737575e-06
0.03278898413538902,0.7771213963460993,0.06888748126034348,0.03135551334586046,0.05700825020602848,0.00769630485299869,0.045210989278499175,0.0014914251629153286,0.0230649529619666,0.002597489343546992,0.0022580653320387876,0.0009840620939481188,0.0029095691343474527,0.004944383037366355,0.049687382600645584,0.0028870423833437403,0.0014252149218746562,0.007319157378280501,0.0015548710435911233,0.0003411427971933242,-19.298371581609306,-12.334074550002635,-2.3992931721707427,-3.026780993030755,-1.1325109223862517,-6.699888949461104,-3.5182783616827855,-3.0220557146584444,-2.389646622293538,-0.9280405597499344,5.764114374976598,0.031478077701255464,0.007655520465453572,2.7832720936940246e-05,5.78440310886772e-06
0.03438763566703267,0.7658161075201211,0.06867854351208448,0.031064617675557408,0.05405059782666505,0.008302150628942077,0.042847907538630756,0.0015058043596250757,0.024366555471728352,0.002698218070500158,0.0023718127807400404,0.0010053752923501885,0.0028892954314994374,0.005004429090959955,0.051688081643200295,0.00304567223837824,0.001431905758269595,0.007276306622506429,0.001567681166364326,0.00034795052576628286,-18.542165365385472,-11.461365947522095,-2.4014821523298435,-2.9780817480522326,-1.134289952324847,-7.0240801356939295,-3.7009978489149904,-2.8411498102262396,-2.216317907731709,-0.8798126864335855,5.8854394474366005,0.028895210886439843,0.007654241288094402,2.8323037954062896e-05,5.885871570052701e-06
