0.0108393, 0.04344257, 0.02128775, 0.00622959, 0.00112876, 0.00170613, 0.00551387, 0.00269189, 0.0074876, 0.0069612
0.00828584, 0.05205125, 0.02102667, 0.00656164, 0.0010966, 0.00117347, 0.0048193, 0.00262505, 0.00705605, 0.00681817
0.0101205, 0.05277781, 0.02121067, 0.0058204, 0.00151503, 0.00116586, 0.00466119, 0.00313905, 0.00862874, 0.0086274
0.01142088, 0.05335429, 0.02068034, 0.00775557, 0.0010749, 0.00137791, 0.0049893, 0.0026346, 0.00611669, 0.00851094
0.00878453, 0.0421939, 0.02043762, 0.00603845, 0.00111808, 0.00119711, 0.00438208, 0.00271926, 0.00700578, 0.0077429
0.01079057, 0.05311085, 0.02128183, 0.00621996, 0.00108812, 0.00131079, 0.00523145, 0.00280573, 0.00728152, 0.00882734
0.00999204, 0.04380589, 0.02099681, 0.00592609, 0.00108207, 0.00165556, 0.00501666, 0.00264304, 0.00856185, 0.00755259
0.00886812, 0.05299084, 0.02113577, 0.00615047, 0.00107877, 0.00119678, 0.00601604, 0.00263003, 0.00760043, 0.00735708
0.00884553, 0.05179229, 0.02126677, 0.00581746, 0.00109067, 0.00142478, 0.00450346, 0.0026296, 0.0061759, 0.00771435
0.00831329, 0.05332241, 0.02129453, 0.00616357, 0.00108841, 0.00146311, 0.00544128, 0.00263156, 0.00777707, 0.0083583
