cmax,cmax,cmax,cmax,cmax,cmax,cmax,cmax
139.2939286817834,12.465696982467751,254.1005159651662,462.88679434808125,9.349144337051165,29.238597792619693,15.142695354693158,18.048943658444493
125.12813844089057,9.14025032988258,157.0406761863615,458.86008240788624,19.063778773606025,12.47087893642836,39.18251682438385,20.318309011057806
165.79007785398272,14.913401011987034,167.16976104323692,295.329093003363,12.718934955745919,23.400807837630943,22.845765263128484,17.49448098107431
117.44179171471689,10.917533287571187,141.59392064426726,432.02056847188845,10.656569353529527,10.518296619460727,15.094389450703051,20.44185724418689
67.16973080075302,11.316773167880925,233.263470612518,510.93352277845855,9.677635692479967,12.671017585189066,25.1288925577406,10.518813066905492
89.5634789366749,19.383599259244782,343.34342326868585,537.1971242699475,7.941006300449707,15.48596698857817,34.80453307599666,12.831793582990887
112.94497944351852,21.216080967250505,196.74546078923913,682.522380436405,13.76476693468036,18.563053525016453,17.317273919428548,10.770176532262566
127.12631073905217,10.175087173695955,150.3303036659055,577.3335377687615,11.022209130912842,14.772327763746379,33.134862353279445,18.016355673388215
124.36318670421142,7.622720239518388,328.1824602572,810.6894748681124,8.060607657229724,19.104967261173844,27.47419611566967,21.8344915829838
74.92766399097849,8.96393517704336,306.01396129861934,307.59425761821836,14.229096044141528,22.82466186756598,32.1665945963845,12.17429654077293
181.31505413914766,19.78486613324232,163.48703206211258,719.1727884469136,19.093064282770854,18.13103400500597,39.6505841563635,18.182696161680262
106.25407408397652,22.03165558321136,211.40970675226998,663.3159375547752,19.286868813936103,18.497826999146298,30.545313255118316,10.421394274786584
73.76131429949397,14.218518837809524,165.5367094120423,435.468400850477,18.268497228279927,29.648475606228548,19.26150584132982,25.656051781945152
83.1802549019936,21.461130251611944,153.72458819807815,586.2494547359206,15.831564520407818,11.08202314740667,28.094103565802516,21.22558007607255
194.4492561660677,16.655009181781416,253.31750953503592,494.5326862759333,19.661230556723286,22.700678818697074,18.6199826724556,13.858931629492076
140.21496333530848,19.2682212867578,352.09529713528633,309.92918534826623,21.234601733699243,15.053879645370081,43.11759172630872,16.960849219666958
181.8583424447316,12.247168996007659,177.7889943056814,457.0640192172561,11.550776012451763,17.141715297291917,40.50790347584166,18.27257532430592
65.19428993692769,15.974962238386897,280.76682430905885,426.01482411450115,8.133082377316182,11.477860292898818,31.226239796015467,27.16452623131015
