cmax,cmax,cmax,cmax,cmax,cmax,cmax
22.916375890272825,111.14377556871091,391.8592934055674,2.5411876485322495,27.04263710355822,42.27969545594416,23.90559094066273
29.824918616730276,160.66889928297826,320.2819094594663,3.822100528596867,17.554974825080834,51.00394347733211,52.55823771372125
46.31007576180612,251.3278420310558,233.02724715921372,3.17754408483892,21.715716645114757,54.88664955333661,52.10664765593074
42.495050771206564,231.5003440149375,276.29580268443635,3.304756161487843,26.280108813064906,50.74586177914521,23.936269025547322
42.30312775241726,187.9969361302804,580.9968267308732,3.561029838676051,14.488150866269589,42.37623340525324,31.64908848223822
16.970292304489234,90.48972123772312,505.0857874354264,4.273801263223205,34.612004368426135,55.96984432871284,28.241651656894543
48.84637475719775,139.05209921769065,304.2205320875555,4.6784939471044344,20.809456096741762,71.9853382454065,55.943790886369875
48.563024916554916,157.636208759807,485.9411006761283,2.333827148328456,23.77030177318422,39.71247543350766,32.60330695642679
27.381164319900215,114.66822285242311,332.85946872637254,1.9072007054835318,35.7763106853838,100.1886233379912,45.11024027505118
41.618528253777946,119.72699956395365,341.25734043378617,2.4836035745636886,18.27093258358283,104.20248435766773,58.3784738682392
48.27015603615153,236.6392830889713,357.2734706185148,3.138613031166961,14.065306963792167,67.52770406651135,25.402477981772172
46.111073555980965,193.50535399698418,315.05341484695634,4.152582070526751,12.508503604750711,96.34624005044793,34.172327453361945
21.6681738287911,113.75080019277621,310.9824731014708,4.5385279728996135,13.16560522749378,98.62302728626551,24.96913769613984
19.419733455682127,112.51110745589189,496.82363343572734,4.0867495770184235,31.328135249318787,46.291088730804034,27.341386122345998
27.950217583828795,86.36261572092445,372.5530331582862,1.7323424334516913,21.894795904891826,39.43896891560044,41.97219319649596
17.768266152622022,200.75374491358195,286.5394708676081,4.641469010458702,21.539318956983177,72.95759271986837,25.580276548211394
21.3499244381488,239.38522982761344,275.1640096430735,3.068878913633726,13.614990706548623,69.85546080328606,63.92075555305687
16.761136029360596,184.56579780833007,599.0671113034907,2.1562330066120845,17.51861960797826,63.29415132733662,63.802867404183324
21.24142574635075,136.1819697953641,591.155500170473,2.7936782625623398,20.87573929743639,86.27285610951232,43.3522604946682
25.010147640687002,143.38298099793099,531.3092398574158,2.6442068675954413,17.149598537433587,40.629406438316934,39.853384077934514
19.127217712339927,152.76209370231345,421.85163670454904,3.607218011498801,16.84931119549082,48.96310591055898,49.31298618907468
38.69941356177246,197.8694733711887,369.14783001692217,3.254990081152055,27.103457690933364,37.609863266389404,54.08440191990904
