cmax,cmax,cmax,cmax,cmax,cmax,cmax,cmax
115.15271441814008,2.911621823162423,256.15077394774937,298.8680637757668,1.4134719095416286,50.786845033394314,24.427802934792506,55.48860033491691
98.15376612906867,1.6146976286542065,110.56101427954225,294.56314264697653,4.570728101421959,13.059477606963807,138.6169549158233,66.5517564289068
146.94809342477927,3.8662263946749436,125.75464156485539,119.73364851995905,2.5086538606174233,37.65181763466962,61.01738499986031,52.785594782737256
88.93015005766026,2.307837982152763,87.39088096640091,265.86926229358255,1.8383850398970965,8.666167393786639,24.19834989083949,67.15405406541112
28.60367696090362,2.4635415354735604,224.895205918777,350.23438435224296,1.5202316000559897,13.509789566675401,71.86223964926785,18.779213701164274
55.47617472400988,5.609603711105464,390.0151349030288,378.31256194678025,0.9558270476461547,19.843425724300886,117.82153211098412,30.05499371708057
83.53397533222221,6.324271577227698,170.1181911838587,533.6784721756476,2.8485492537711172,26.766870431287018,34.7570511172856,20.00461059478001
100.55157288686262,2.0182839977414226,100.49545549885823,421.22203674187597,1.9572179675466732,18.23773746842935,109.89059617807737,55.329733907767555
97.2358240450537,1.0228608934121717,367.27369038579997,670.7007476771819,0.9946974885996605,27.986176337641147,83.00243154943092,73.94314646704603
37.91319678917419,1.5459347190469108,334.020941947929,132.8462245082044,2.999456214345997,36.35548920202345,105.29132433282639,26.849695636268038
165.5780649669772,5.766097791964505,120.23054809316886,572.8610901941549,4.580245891900528,25.79482651126343,140.84027474272665,56.140643788191284
75.50488890077183,6.642345677452431,192.11456012840497,513.1450386949233,4.643232364529233,26.620110748079167,97.590237961812,18.3042970895846
36.513577159392774,3.5952223467457145,123.30506411806347,269.5553085456009,4.312261599190977,51.70907011401423,43.99215274631664,92.57325243698261
47.81630588239233,6.419840798128657,105.58688229711726,430.7539625176752,3.520258469132541,9.934552081665007,85.94699193756195,70.97470287085369
181.33910739928126,4.545453580894752,254.9762643025539,332.7003991459069,4.7648999309350675,36.07652734206842,40.944917694164104,35.06229169377387
116.25795600237018,5.564606301835541,403.1429457029295,135.34247451778282,5.276245563452253,18.871229202082684,157.3085606999664,50.18413994587642
166.2300109336779,2.8263959084429864,141.68349145852207,292.64298781772106,2.129002204046823,23.568859418906815,144.91254151024788,56.578804705991345
26.233147924313233,4.28023527297089,296.15023646358827,259.4485755987758,1.0182517726277593,10.82518565902234,100.82463903107346,99.92706537763698
110.52595963154783,3.997010609950269,319.15619889140106,280.106243615052,2.31069839392966,49.63290332805258,111.30321512659931,73.0854975365238
150.28119548401136,3.1104379157145803,405.3559077319581,545.5818799733072,3.018839673608883,42.960176581647985,98.94876144664092,20.263080654230862
169.97066572746323,3.9663307330718776,230.319221717214,645.5213545065387,2.4402760156294048,17.67691903919539,158.2828154547661,90.29257368056768
101.16063722038153,1.9200943957928451,208.99193983461223,333.9751394717173,2.5327515909678997,37.51164374664915,112.77144225210623,28.03010532438115
54.19184696842542,3.0659088460408266,171.43303040038168,610.5666597230147,1.7331863069987945,46.80362388268221,70.9549416127912,104.14343195497096
157.50192005169183,1.8081054113825394,287.30340876460446,590.4287216039066,1.6673612752243616,36.53226872429855,31.1352301307448,33.24061326652012
65.90620529206004,2.75475602671514,413.30205151901725,608.6322820523977,3.2087337934824856,21.314540514663637,155.09737812546777,103.9324218819128
73.67429988401284,2.1747466668614845,261.4573012422522,98.54898448822301,5.59463669769672,9.511856681798317,46.520129719862396,102.40613609087922
60.70795044860306,1.4336272679571354,171.15442634593887,186.17683083841578,3.0278365087916894,47.487897675437836,92.73791318869965,107.87844157470332
34.52533606040852,5.995293724544727,243.76618762380426,106.88416339938502,2.6042897592665746,10.143865755759448,67.30966312951708,74.66801546671101
71.35012312296732,2.572367003812859,216.50932316336613,297.8473765356817,2.8533734249300178,23.125047145860815,56.46227508488508,21.18601456362463
123.62877440371048,2.6987234919657612,259.3206172376385,392.95652251590417,1.4674573300006153,41.9850978560279,60.77219302004355,101.88685451978415
50.335667325976615,5.28944694343968,65.29503226444797,603.2872435675671,4.299408491851769,22.239422587474916,100.21879923616852,90.80738395681111
114.5374893422725,1.5987760420774166,333.4086878746716,172.49885347832787,4.430631923253156,9.17177279160838,140.00485305528792,75.05029500276513
118.50310980637796,2.448950990503553,364.3515705943564,326.50187955268996,2.898720688582089,23.99422407398503,68.03975270924964,61.528284393678355
41.91517423123705,1.9900747213377503,75.74016875669358,232.82066317278998,3.9874158733280183,30.675103766653017,58.98571841037485,44.12574040661015
33.70561627365856,1.5723750106914198,180.65462391100652,236.1006920192354,5.531362481328987,35.396650081891664,87.995891012494,16.424941408630218
171.82548068332332,2.8880538110621683,346.4562462594284,502.3073342604325,1.1375542108789167,46.29184423762307,162.66687980269694,35.17142665299876
48.349491778711325,3.555582659864205,95.90965937460757,387.0142971256993,1.1242192503216064,20.027957037681112,49.84079155035654,43.65958255065493
118.22928851660026,1.0650350417149748,198.3994205828425,220.6710654524045,2.003419231915354,8.800354221591295,133.29143911224193,97.32891521409809
55.16601960165121,0.9808242225252951,262.30765400872946,349.31440904888063,4.732396774030384,19.167459574960183,51.90593004336674,81.62285143218713
78.0866488680906,1.6241562901014506,83.14898912160817,566.6295910235543,1.4368215945894325,8.419100543965694,101.16558703959335,60.422159765316586
160.16722165975085,2.395004881756628,337.58504705675944,152.47619151055727,5.331282486113342,31.25382635535386,43.0415803920386,82.62916841706983
58.670185335155445,2.54597609819162,434.99042817787716,614.7496487130912,3.933309290925416,37.977831481118216,106.4658449180632,90.58332652152252
43.911870038909456,4.472670542480127,150.56994320888947,556.5169337958416,4.1032436368706335,19.09896887540608,158.83132895721718,46.98487378985578
69.90270262055338,4.161115881034722,114.23079987411936,204.2627928059361,3.7016931299092115,26.879638613722527,151.3331501878653,59.73376997420433
167.85866853003236,2.52014202949759,220.8308466412598,674.5779815454237,4.130772382676623,40.6946058540876,66.55620082139117,110.1162310157546
147.9951942568037,2.9191572314497334,235.15510365141623,358.3097252915551,3.402447187716316,48.214039729520955,52.17888971938925,32.54271390661157
134.66502561049447,5.5480301366416835,416.7559844575237,629.8043912809815,2.6568402055599782,26.33274765952151,48.02450851941418,79.2989316629162
69.11499655439718,3.2399636114717434,282.4214290577409,496.1284907451781,2.1752238953608125,52.13204898052474,93.59306469544536,22.271004980276487
45.396099742118054,6.494811732427712,302.2190814976045,164.0293852491153,1.7054248014678417,25.418299662811098,94.58035271790156,23.63359752658262
172.55528472544577,4.623162744089834,339.2796630470022,400.0173138928498,4.614170710131264,22.074859991645077,51.55275432693627,26.229860810649853
102.20274002091705,3.008731866338769,193.13307758820505,344.0492823707608,3.2340571963742333,20.141266368528086,106.7388551887985,77.07049003047642
121.62011813587603,4.140442180380612,379.22001042824394,472.6713127123866,2.5965814711726543,14.159336292613727,136.70928799912326,101.49454419865593
103.45306056652913,2.1119723109696795,89.26250933130949,503.8670299867298,2.6803643195554616,23.748563518836153,35.70454424926843,92.90361079212694
31.79703295291182,5.399334323201163,228.15689866193586,320.2386609023,5.375240669072829,19.538173935487407,64.58622592114493,65.90732225006181
144.4728190156347,3.157915617718389,411.0988688279148,625.3825807396589,2.6847638413769594,46.11063639147042,111.00433689731814,29.000251300644628
112.83929531847384,6.536788217938122,115.88656069993769,381.2068734967324,2.077347769143521,14.744700013796415,161.68788015821966,55.158494415725066
94.82814250466558,4.842529164422576,201.6740543188308,215.32792985472437,0.9472120598618542,12.06637081244563,122.16115707786842,51.477251302477804
131.4013546896171,5.380032190777582,322.7725169840085,490.44730302344334,3.465018439545096,43.570454431796264,30.49887229684663,78.27030326136963
50.36539797697132,1.9648457175324614,175.98290258151465,162.4769810885366,2.5438949542241582,27.494224372434143,152.9209946517102,43.80212586836274
152.8937292269009,3.0930757079516176,288.85448784612123,126.34214520378382,2.9068189373624973,41.107707385534454,112.25678454114112,101.35987673079492
104.72482122266383,4.508784189163372,184.3424992853075,199.933912704227,1.802720127570925,43.17771647623074,121.04509036618374,19.421984544912156
48.50226678643578,2.2353426634989275,140.61245599170687,407.600612828682,3.4066221825064535,10.929327672764915,142.01405008943038,26.399549419935674
122.57824411277566,5.154159588752725,72.57891503611623,673.9881850769423,5.294511110598759,43.98987409569224,116.49834967424688,60.141901931780055
36.990593843611535,6.154030722007647,203.64852469409666,157.9252776615811,3.835590819918065,42.942638366282644,125.66148964249179,97.13634083440698
35.92826487931278,1.7652949381562602,146.04489359339797,570.636151687095,1.53222032172641,36.59701626638571,154.26425838578155,98.71772041804653
93.0933835237737,1.1502869953154342,380.11587510456087,462.695183813629,2.1974195832872403,47.76893170697045,88.72693177548233,57.42468549397393
105.27877970363653,4.857474248782932,88.26216858438328,301.88259364671126,4.587089624464851,23.69648628165559,163.1439726337414,19.80860608167184
106.03455079130758,3.7995336738995764,388.7027267128254,664.0844435624643,5.475682299007602,51.512853726830244,128.58278140293208,94.96218863392257
72.67174983663202,4.05931202999509,407.9218977231673,158.1198204092388,2.7004253067245427,11.693236959110582,32.40890320084337,54.07108299633803
39.955724639331095,2.719672286649538,124.63216950546018,672.0033962387358,2.8012695012214053,39.42690924825999,120.5345261812686,17.478419993280987
107.8248893472147,1.75172071670266,63.82054641029168,434.7886307987237,1.3596487728130444,32.40847941906281,62.90188870250225,97.53676665711602
126.10262924736254,5.722086486570753,228.74587473195083,353.1826761433839,4.684641399774836,18.994434422239564,115.91931811861163,82.84367480566783
109.60138041000943,4.925185257534306,145.37266656122694,580.8290765576539,3.4193464863678344,34.565380629912156,44.600274397755754,47.44152893462075
47.3717002627216,2.969668314495215,354.2516303378362,582.0672151952385,5.208153136593115,39.99531113991057,76.63823844065195,81.2115704391735
114.84528578587056,1.6439653905174163,81.71010070041406,532.4979182381819,2.4453055017893206,16.54807229572227,131.06581404459425,47.249866117650555
164.37975268661768,6.810996807336043,336.51696808975186,529.1949007295095,4.120885703352494,51.04046721644915,46.603966399733444,87.90099083242674
175.4696737131766,5.634796049271616,139.838321625101,551.885034606956,5.634471737364036,41.168465854413355,92.01939317236017,58.55582298613312
41.0777467920069,2.3300996052554446,378.58346969770906,458.54830879345053,0.9612901011750961,17.041084493014818,70.76733403654987,72.10944459232505
126.49129584716363,6.504555826034702,174.05166499171247,395.6044852286321,1.1089113090956633,25.75331056484397,134.53360644981834,48.13836601615351
49.08453028520756,1.072960957707001,266.471258346024,546.6356393093417,0.8352429002050124,48.60410649488099,90.29208002948126,112.73693112690658
124.0394560845669,2.028475081096932,353.7805786683416,554.2794754973443,3.881840374968543,9.6970985775223,104.09608393589069,56.75591255764418
44.6064009308577,5.295019300478829,413.90704247402874,354.82358559941883,1.1627614933327706,31.974635678931676,48.99396459160401,85.98582264748137
55.728715671806825,6.086602129828211,213.8884332875227,605.5544043349641,2.94540582887353,31.688993828518633,55.99348867963742,27.641311104599964
164.73181281919105,4.91577029982358,98.00049956496251,307.45340483379226,2.5815310648662924,10.91710748474459,147.02604024962653,50.13952548164292
107.4976453275516,5.521325783761329,98.60669293372811,198.1260282665142,1.7826672660305924,21.26363837335927,109.30157733787927,86.43990452499142
176.00500426056394,3.261955972828357,324.4614113734245,623.524625388909,4.0214694685158126,31.39331642426814,120.01373887904309,24.63691312490389
180.47457322008503,5.393471569348161,137.42434212235628,467.61720528282393,3.286531930933562,51.39792380807792,130.61564465107398,58.09462979380827
72.45528692482816,2.595055103095767,348.3695448313464,173.623210697465,2.5148156378741016,16.740227224992687,108.49783329659485,65.16886628115077
61.51821156807273,1.672838366636414,297.4969157957551,373.6393624832988,2.65429878996234,49.33303006890832,112.50895159583567,25.932356944782384
29.643787891215176,3.5993966279660237,338.09848023287526,193.21657891933572,5.660205958649858,34.750891956202594,50.94512649304901,99.08616170527749
38.813033363668566,3.2312104174495646,147.1353349176182,218.05124322333938,1.4244073296888429,33.34379087730299,66.01131049310155,32.80453691525055
81.28907353683863,3.3700124393535433,352.70328496273976,142.47486658460036,1.5601755487017621,28.13103619786277,165.90634128999042,51.88643544809135
138.2761208178556,3.541160714852604,371.8193577322249,121.921672062724,1.185591993954645,39.56391584194598,89.7610525748329,72.54981839326612
29.15805602350241,5.606218793543434,117.94896553626513,488.25497439855894,1.0627569417355232,25.57366487032953,119.52825469370413,44.71312544881596
88.44865081404811,1.8699019076109824,124.87109432114332,447.26230464381734,3.9025126404606225,29.352966753353627,65.5990598054816,81.54841850828886
72.96972903701172,3.808443274717428,425.61763921892225,339.490032874409,1.0457047508797543,7.8145801812245494,122.69832014587865,88.94899868456865
120.6215433611784,1.3503092358054414,194.46193811472608,115.79212308666573,3.959016359101532,14.482274903332673,150.8540580810871,54.09684865529202
98.4532876183825,5.2302853872473545,260.13226010014625,382.76178558562793,1.241968712847207,28.454422993767157,133.58234899461576,86.69161082721217
