cmax,cmax,cmax,cmax
5.616784337525095,363.24726550735875,1419.3773170091397,1.2914316680694338
3.1597484138645724,94.88624491323083,303.2281951472978,1.7688402626952833
8.164372132135588,281.31199338931685,241.12110813168687,1.9539621073221873
10.765399266299326,113.91268924508792,508.1720855871235,0.5503747407067119
4.826361319732072,219.40978718032397,922.427904928897,0.7427971958644309
8.285107926239068,89.31430125344751,690.8866249289497,0.876878056110328
6.533498838665766,307.34826815676513,537.7337917338,1.1407695965921194
8.066545131939435,57.895384694191286,1213.2612562966472,0.5273885684235572
2.136923082903751,362.62972663907885,1806.33525328964,1.6657289599625806
4.830538727191662,75.19193157103871,1340.2743543066726,1.0085639063757725
2.7776757779688506,209.42137274399764,263.9837231339019,1.8458349502486477
4.315187726424239,265.9305678218649,723.293089071068,1.15118013372325
7.552650195694807,104.63166939794235,1812.8816510791708,1.606365514870106
11.969130719842578,344.3753551710163,1197.287147937207,1.8682383598320458
2.400490564143599,108.38951044316467,281.9351932697217,0.8036537440518877
5.77574141978338,133.8391626107965,1579.606716950341,0.8597308203747976
4.564291255192841,225.46764968354427,440.431133240702,1.6546638637323055
2.243729557797669,375.4620412379121,1486.0418623881403,0.5776988617051604
1.4675789901560907,317.5750663217301,1377.7453809639833,1.524050260794195
10.077583472313712,67.21340882559669,800.729451128433,0.4298518405045845
11.110146386478217,252.68535217454786,755.0710498342377,0.3364988183735541
4.90214616135488,152.01792867196468,1415.422636413289,1.36085030264488
11.381229383266483,201.66756841717898,405.10382584732525,1.4959209177448805
9.95968772030804,231.74212140874704,1483.9258832147154,1.1042947006882582
7.283049896709628,186.58208113754645,249.12836150698928,0.4156150596019855
1.7588757478066022,257.11310909627974,727.6736546280864,1.1306621457476815
11.610084914868928,126.39102030048936,886.7161595852365,1.571420290789351
3.978074872472175,68.20458693869392,686.9229474575874,0.5107868456010194
11.858925902030244,315.096140533061,1256.0894967940271,1.7782708145534465
10.441905623635552,105.21099443404779,1685.3096512239438,1.1855766613419736
10.484273558026818,344.80216570553193,733.7147359551166,0.4194706558474579
3.9683713446310285,186.43578809797793,1561.8474099430991,1.7591221815278049
1.4836579327818122,214.67918371904565,898.3562622837949,0.6194441555860911
2.753244250363016,156.21591624584244,1768.7018967059914,0.7998572154867098
7.238724067242701,279.60548708395504,809.2820032898102,1.9573032660131675
12.227159949051472,127.23186615126586,1030.5853655624126,0.7600169804566415
4.608209797071949,54.665993189328574,1216.6059789538597,1.1201479505627288
1.9843112665587679,136.30336000178661,1711.32383722634,0.6505924836920784
3.034673759213173,207.48844151675766,1839.4903216683479,0.6550421392319482
8.96292067168665,299.39375993630847,600.6104350641817,1.522638974563462
5.540809390926592,255.7270740722771,1256.2981057437262,1.1792100432838577
2.42069888452837,324.2749989510296,738.3134019108205,0.5559319462226466
1.8639608381890818,241.74276800038163,1329.2295255099214,0.2526758271804418
7.163417263979092,118.69311249020987,1275.581699649139,0.5342454973120164
9.174330819202794,172.80281957716832,1758.4668797261209,0.46849151665485445
5.240408291664052,80.52775162548167,1738.5319065904444,1.7887619800999754
4.305761350459367,265.07345536795367,1560.534740445527,1.2138776618100118
7.3608324463431165,123.87870154802916,361.2278994018026,1.824233157281805
11.529708757286567,255.9957413327564,768.5391082682344,0.8462683369711995
9.568069407588144,345.14624818358436,1676.2458208496034,1.6148293167305283
8.624435103323316,70.62239475674218,474.7224867534978,1.8266217033518122
8.224122810768684,45.31566769022311,375.08849854022503,1.4071501643275917
1.46240079524897,96.51167835061895,1115.856730921898,1.4578207135438497
8.736082786118388,117.94127941889226,1386.5596232109237,0.6464650847584694
5.064253850289852,294.2852650893868,1282.9686562225531,1.7385866283082554
8.799629238909912,234.11648689031009,362.17526182435813,0.8792943153775858
4.387400460081176,124.60044284928554,1818.555767101576,0.9245905677894248
11.435580339040119,255.332932360697,1523.4171870761404,1.120073122600734
7.89214438815072,208.52340844171653,530.3953862859498,1.5123521975086067
4.562468086081308,50.42102366736191,1276.0777490247995,0.5391428514531231
11.97992085737501,364.33266057594835,1722.252464381193,0.8836538784445027
1.579281611337744,355.6846695151529,916.1990463911658,1.9481532168836488
12.240345482041612,330.2542861259326,694.7029774677242,0.9103138772120696
10.975593272689771,149.22824674172892,487.7471173091965,1.216733805927012
11.931529201196057,277.2453864052259,1151.179734915539,0.39649332692419326
8.320574952357951,376.5314447621371,439.0395543907216,1.1480778629887742
11.270593008130685,292.3527939410526,1361.4454432746795,1.47671750448712
5.447575093907778,141.35011674263046,1547.5150584815985,1.668791394693014
11.154772260434942,350.59312626755525,1053.9280649817745,1.1180729600902044
10.381448265054384,261.6898623030736,1369.6456535229204,1.643234811729497
11.41262911891809,156.34422975256314,829.0794760541692,0.3907923668711848
7.907618891460347,54.346995770943565,978.1649431919128,1.1914700692478168
4.627332964834239,241.72261437027294,257.54385974563866,0.28972449958503205
10.654735799046964,163.83920218612616,417.46966543961065,1.155062037180075
10.063227319618424,115.0884631057979,1238.6771074961339,0.3753833935803264
1.986593442137608,221.63786769362417,1102.4434910485288,1.3606226431109603
9.569594698594106,371.73579007926185,1062.1395594055336,0.7994173877680938
10.346491125296254,133.6646561394517,934.0652283947632,0.36308565390172665
1.6905302875367938,367.27717583651554,1591.602132295939,1.4651000597249753
6.003719064810231,100.72804222873421,466.1238954491715,0.6696536729554403
7.580944207246461,283.51479685137525,1300.465839388033,0.7226398493358486
12.141908459847809,291.3830777714194,1125.165167812958,1.314742413704273
6.123434305772476,125.86382081131669,796.6003922218641,1.5755158683044992
1.5673278964963935,81.40542236072713,283.21935476146393,0.29575749928976436
11.024210957351439,279.82123103443394,992.3684409652642,0.39766699082052087
6.933173651031253,202.09198011404575,493.89027085226576,0.9973194999289763
5.8862403275398645,250.1703014125178,1258.8883470562712,0.30392235594786554
5.617599473569772,253.55041718516276,1040.336826109987,1.7515542075147126
8.811780974974024,97.22971300049002,323.90642504348915,1.3695266209202295
1.7035796003165709,240.01473695061472,1764.2640960506178,1.2500572517678168
5.770036670240744,259.43560739849295,965.9997375172309,1.1967741383183141
11.991234754636384,172.58916653654896,1798.9791677900919,1.8387505671465743
3.606946776685172,65.63193465278064,373.93983574425397,0.25559183681838726
2.467396988650375,272.84777120280387,324.93312250322737,0.7923132269341786
10.905191095712684,50.06847532526699,1555.973956377372,0.7260678233194924
2.7341235342093477,277.4842507026682,1248.7012134283714,1.7889987236986054
9.670561754165366,313.52949108171833,674.1420345692043,0.5397297386031329
9.845333812368064,314.66200544757953,1847.5307914268196,0.9594256247098671
5.588426823833567,304.38917762022254,771.4768412717482,1.8840910095783538
11.05740486794026,187.07273330127128,1450.6421406201837,1.5696209549427356
2.5650043412925783,346.98412142643417,1043.8415930372441,1.6979588153603093
5.004097837543946,344.6103393150606,851.6351908166768,0.24241413410980148
11.585522620633114,73.0356967831368,735.8846638993375,1.918541825605688
12.094030385765514,235.8485440564924,1253.4949422765574,1.023363538419828
4.702324445287893,153.19346835986448,1320.8723553625866,1.5657513548405069
