nmax,nmax,nmax,nmax,nmax,nmax,nmax
3.8999048368165603,13.139759150499174,13.177655557318458,0.3455908551247459,3.5704944569171664,3.4559390911888315,1.6695798152318715
6.160882456384454,25.233103313285394,9.382389617850771,0.6458048113898907,1.7915577797026565,5.2007886954664215,6.66713448495138
11.556024794772913,47.37075212386247,4.755863337744356,0.4947368948841218,2.571696870959017,5.977329910667322,6.588368777197222
10.307471161485786,42.52915377108939,7.050103026058485,0.5245522253487132,3.4275204024496695,5.149172355829042,1.6749306439908118
10.244659991700196,31.906228589952196,23.2063433708463,0.5846163684396992,1.2165282874255476,3.475246681050648,3.020189851553178
1.953913845105567,8.096327278978901,19.181292915180748,0.7516721710679385,4.9897508190799,6.193968865742567,2.425869475039746
12.38608628417381,19.954582367110508,8.530763096735502,0.8465220188526016,2.4017730181390804,9.3970676490813,7.257637945297072
12.293353609054336,24.492562604138925,18.166179291664477,0.2969907378894819,2.9569315824720412,2.9424950867015323,3.186623306353511
5.361108322876435,14.000379998847503,10.049292760375103,0.19700016534770273,5.208058253509462,15.03772466759824,5.368065164253114
10.020609246690963,15.235662684221241,10.494575260210055,0.3320945877883644,1.9257998594217804,15.840496871533546,7.68229195376265
12.197505611831414,43.78401098684183,11.343802628144504,0.48561242917975644,1.1372450557110316,8.50554081330227,1.9306647642625878
11.490896800139225,33.2513073713566,9.105157810489777,0.7232614227797073,0.8453444258907584,14.269248010089587,3.4602896720980145
3.491402343967997,13.776358186608146,8.889303224915196,0.8137174936483468,0.9685509801550838,14.724605457253103,1.8550821563034603
2.7555491309505147,13.473642518299181,18.743206610080428,0.7078319321136929,4.374025359247272,4.258217746160806,2.2688464166882554
5.547343936525788,7.088545699295507,12.153974781416103,0.1560177578402401,2.6052742321672175,2.887793783120088,4.820731371481854
2.2150689226762976,35.0212632928514,7.593255664608057,0.8378442993262583,2.5386223044343454,9.591518543973674,1.9616761421298943
3.3872479979396077,44.45453286488235,6.990091674097851,0.4692684953829044,1.0528107574778667,8.971092160657214,8.648968991812247
1.885462700518013,31.0683924880806,24.164488692371137,0.2553671109247073,1.7847411764959231,7.658830265467325,8.628407105380813
3.351739335169335,19.253736810495887,23.744989311364616,0.4047683427880483,2.4142011182693235,12.254571221902463,5.061440783953756
4.585139227861201,21.01212326693664,20.571745741276928,0.3697359845926815,1.7155497257687973,3.1258812876633866,4.451171641500206
2.659816705856703,23.302371718006775,14.767947248520272,0.5954417214450314,1.659245849154529,4.792621182111796,6.101102242280467
9.06526262021644,34.3169644278484,11.97341982415308,0.5128883002700128,3.5818983170500056,2.52197265327788,6.933325916263205
7.131140177152713,17.89124769620905,4.447827129937257,0.3575404321396972,2.105425986501042,3.4988061501621126,6.023232401675615
3.115934980060749,9.137254116134203,5.368496782537345,0.47613589160862135,1.335246858918898,6.530019526547981,7.844673431154524
12.253255973017282,35.58441878434634,10.177611251227852,0.7087351720327115,3.0461040977628233,7.150813996746042,5.677016091903317
11.707557073574797,8.37916524390803,7.314002024971618,0.7657044336163428,2.771262315340824,3.609142124595009,4.204309635711208
5.217365519506407,36.60539677028673,4.539564785634418,0.25888919865584137,1.1362064453763914,10.174403577256925,7.048895224389084
3.7232581497126773,37.400486389069016,14.739127722939676,0.25768115798485336,4.7451585024886205,10.572817538737787,3.0143938509548103
7.915979524928259,26.328690495831218,25.967151096344995,0.2875575744468485,3.3433633654915087,2.769985263869913,1.3465066010249072
6.508055813426509,21.975497382731838,26.035910932752845,0.4968359748371069,3.2914611655176467,4.9781507379160885,3.8501342406899943
7.2963812914025645,28.38115544459295,12.70173611838632,0.5114181641141095,2.8923888257791694,11.435611859138932,4.433190146442423
12.100067697920373,39.23065610183697,15.683627528246543,0.49981421652494273,2.131223446617266,12.671999822898337,3.704059816307484
3.062844953716859,22.172973532272575,7.784669550008097,0.5592905589873763,2.232777751137059,11.751683535354758,5.539318426180223
6.998273659802733,13.71509798996994,18.89823646647725,0.749134805706034,1.3241097544022904,8.790089533669107,4.6153968643113865
6.466121440785843,8.242831149684836,14.542560863080466,0.30719493117359964,4.75049090519937,12.853193011560991,1.7882473533299308
5.196597082762738,26.198794454725853,14.501546749267057,0.13973304882026355,3.3788628270723735,3.80466708515962,6.742231644692708
4.98462341644892,36.92203334610058,6.475820431424841,0.4192911556507507,1.9414322757766342,15.143280336236325,3.7990418903132275
2.95842163061853,28.289873435437787,13.541848769053715,0.7446368214181289,1.4063889176397693,11.866481206734207,6.385257294258471
5.929304857661949,20.91824410851234,12.85161025001066,0.4224941521075074,2.4260665130086774,15.109008095075554,2.1106959081739003
3.8685143116282426,15.890388822686232,15.132487951328784,0.2170833467459602,3.803877790049215,8.949013550634849,3.131942633855515
7.553471141652543,15.39661784285148,20.51858518900724,0.3969593865146088,4.401721444579168,14.658659454580299,4.290773664049215
4.6040566018154525,43.17085803235559,22.34507582689565,0.47470286117843685,1.8816022270999735,13.006402784019052,4.875794801505336
5.301316132352533,39.384261226853575,10.943462379290711,0.7403762597895825,4.448209820592224,8.69608627513205,4.797193828770794
7.905882742293939,25.145486121542177,24.346764717760053,0.6390234236069032,3.6964930682164834,9.84012874102211,4.587847293489709
2.7135358919972608,12.298056321808616,21.910306257707067,0.21857889277443976,1.3126313885148686,16.231752793332085,7.220450157316612
5.7267802765610485,16.25311281980154,4.812804114155275,0.5504488241669278,4.723206532150984,14.162627415534907,4.089564450523374
3.039886881224116,11.120599834219929,19.999866215359212,0.2638044556698781,1.3973497695392019,10.391104974745442,3.8351902561134588
4.211971552056893,7.285672512059614,17.56753657156319,0.3823235794097865,4.500923975299422,9.471812812011386,3.4933809090308863
6.831380993802548,32.98429779779167,16.87622841618594,0.5783728243369217,1.8554829760185045,6.453218742393493,3.73337449651057
5.623645535251497,19.653537749260945,16.00041072697088,0.2682823145491523,2.1461978844194647,7.207145563054004,8.53564849696592
4.824240122498423,30.732995869066404,7.231493795941608,0.3350353920707948,3.538126620235813,12.358066003699983,7.185755409443272
5.8990380318470175,31.99806154378858,23.413056653459932,0.4796476156134874,4.182896808894518,3.131569205605291,2.273528160863181
9.762762089912576,35.095646085046766,9.221783420704686,0.3628589342347849,3.0272100481454762,6.861899374175653,5.506552807266572
12.476728361962898,11.559329920478557,6.075105570321526,0.22277299343203116,2.5865407951746895,10.632226813476054,1.4752940535206942
3.2362789687799243,11.868037326455504,22.455447719163722,0.7718848377593734,2.547101171457614,8.282456135880537,5.955742428269101
7.784105810376936,36.07125836941985,24.675553079973998,0.3668292965297234,3.624348111970314,5.591905164078449,8.39153091655279
11.329756825075805,22.534866843955086,13.761167015160531,0.7326058369328983,2.026813040159011,4.065571932002055,7.920944723126318
11.097169121689788,25.506143995936636,9.697172892137072,0.4405217859817101,3.9966084582048826,2.9025087527189433,3.912906771358526
5.122815359390383,29.639063561410858,19.520103166851115,0.8404684486496778,4.899195120105003,12.473879451013445,7.481558817510246
6.130360811149778,46.99314275511751,21.794413427072367,0.6550308206096954,1.674181994806524,8.72219445100945,5.9703599958464215
11.94306543009776,34.80995820974317,4.200369372906257,0.5696908049327555,3.7487311722545913,3.62390189939818,4.385545562506209
4.324473081907065,17.536081817692363,12.923389396044863,0.8504796308764345,0.9878032431183352,15.601397174560606,2.5433520548851334
4.895470488533519,41.58630257961589,15.214527568110059,0.3839727466267536,4.022622616819106,4.851078064688666,3.4792466021370148
4.6231351053358045,10.634626641314078,15.624960848379004,0.8719248424700279,1.7388544605716612,12.29643251377452,6.2877082310994625
7.866612012787451,41.40323722267057,16.12703674100832,0.49828634621059864,4.039104880995527,5.269101077725862,3.4157166145541766
3.424376499135037,7.5274066286039165,12.076513082192557,0.5626909260306576,1.0992764140877203,11.960608824852715,1.6888814220895034
8.611699928367194,47.856643497115016,22.554505429420487,0.20592744083866746,1.2070466909652056,7.528413968771263,4.7077810465368355
10.007563899756011,31.8561414907518,5.553063892619991,0.6113461480782247,3.606730846615662,9.02471483954911,5.6693347287858025
2.339637520999598,27.315890528541573,17.86157065824606,0.2804255812919327,4.507508821470896,3.3016910888457787,4.946301545471086
5.99522176649435,33.587345473647076,19.930329499789735,0.3003307951500832,4.077304365090448,16.58681615764155,1.4281506602398963
8.713435230120082,17.352000872707656,22.204319636282783,0.5279362072374172,4.3772803359118235,7.114107222561516,4.692851580632901
3.188251906804297,18.188227448669572,11.171405502113668,0.23146613071191033,1.9010173027241932,6.473302246389841,1.6405373538135588
10.880591010277758,16.404143337655,13.932802625570169,0.7866505290708596,2.5659283454349393,10.734731008596004,3.218345809320593
7.835925720980114,27.849028194106896,15.306042898738905,0.6071589957541899,2.1562447429326213,11.460099140467028,6.416759705463766
8.487766216238338,10.847886138116653,23.454565144411106,0.48196604436186297,4.313830619578701,14.89663731833236,4.335465882785254
3.6986292596188415,45.25099349760099,21.725741886652568,0.1630693520428549,1.9306145131733068,17.42157788610794,3.4282962836568887
