1.0, 2.4, 2.37, 4.19, -4.0, -6.91, -9.03, -4.19, -16.1, -1.65, -13.23, -8.07, -19.9, -1.85
4.12, 1.54, 1.0, 1.74, -19.33, -17.89, -0.21, -1.78, -4.88, -4.44, -7.19, -18.7, -17.98, -15.17
2.47, 4.31, 1.07, 4.14, -17.3, -19.79, -19.82, -19.22, -4.94, -0.49, -18.42, -19.43, -19.28, -3.98
1.1, 4.87, 1.06, 1.49, -15.0, -13.91, -17.04, -18.35, -4.92, -4.68, -17.2, -19.64, -17.39, -18.21
2.98, 4.79, 1.47, 3.38, -16.21, -0.14, -15.87, -5.28, -4.84, -17.64, -8.91, -19.91, -3.21, -19.88
1.52, 4.79, 1.34, 3.12, -19.76, -0.36, -2.04, -19.85, -4.88, -17.03, -17.48, -20.0, -0.12, -18.22
4.68, 2.52, 4.96, 3.85, -9.13, -0.22, -14.33, -8.17, -4.91, -2.49, -4.12, -18.11, -9.53, -9.11
3.75, 4.64, 4.95, 3.18, -7.9, -18.98, -18.45, -11.59, -4.91, -4.68, -5.32, -11.48, -14.8, -17.87
1.57, 4.99, 1.55, 2.96, -19.75, -8.35, -18.47, -3.55, -5.18, -0.97, -8.46, -8.8, -6.78, -19.97
2.53, 1.02, 1.14, 4.69, -18.38, -4.87, -2.86, -4.65, -4.98, -0.17, -15.15, -18.53, -0.12, -17.67
1.22, 1.55, 5.0, 1.74, -3.95, -10.93, -19.4, -19.59, -15.7, -6.7, -2.48, -20.0, -15.7, -13.67
2.67, 3.36, 3.36, 4.49, -10.29, -7.05, -0.1, -12.87, -4.77, -5.56, -5.32, -13.11, -7.5, -1.87
1.28, 2.32, 3.04, 1.49, -19.51, -0.84, -7.94, -2.59, -13.98, -15.81, -17.57, -19.12, -19.76, -7.87
1.72, 4.89, 1.11, 3.8, -19.6, -18.71, -19.97, -4.73, -5.06, -5.06, -19.65, -18.48, -18.39, -13.88
3.77, 1.82, 2.55, 1.54, -9.1, -18.0, -19.71, -12.09, -4.8, -6.12, -19.63, -9.27, -17.03, -13.1
3.84, 1.29, 4.83, 3.71, -3.77, -14.83, -2.58, -17.76, -19.17, -1.74, -17.44, -18.6, -17.63, -7.0
1.1, 4.06, 2.14, 3.18, -9.99, -19.22, -19.94, -17.73, -4.93, -4.63, -5.7, -15.17, -14.68, -17.85
2.48, 4.32, 1.01, 1.1, -18.67, -0.89, -19.99, -4.81, -4.91, -14.02, -7.48, -13.44, -1.33, -2.01
4.58, 1.22, 4.36, 1.65, -18.16, -16.99, -4.75, -9.98, -5.01, -4.2, -11.26, -10.32, -13.94, -3.55
3.94, 3.84, 1.61, 4.34, -10.6, -13.05, -10.52, -9.82, -5.06, -0.28, -11.2, -19.28, -7.26, -7.78
1.65, 2.08, 1.94, 3.97, -7.67, -17.98, -1.15, -9.42, -4.98, -2.1, -16.33, -7.06, -0.22, -20.0
3.53, 3.06, 1.02, 3.01, -3.92, -15.35, -14.35, -4.75, -11.74, -1.43, -19.26, -13.75, -16.16, -19.98
1.06, 4.35, 1.68, 1.11, -10.8, -19.86, -1.73, -5.43, -5.01, -0.63, -5.23, -9.16, -5.47, -19.8
4.94, 3.21, 1.12, 2.64, -15.21, -0.37, -5.36, -19.7, -4.9, -19.77, -17.21, -17.86, -10.92, -0.18
1.0, 2.88, 4.62, 1.01, -5.85, -9.64, -4.11, -2.31, -18.82, -0.16, -5.42, -17.35, -2.08, -20.0
2.68, 1.26, 4.74, 4.73, -9.81, -3.89, -19.87, -7.66, -4.79, -2.96, -4.82, -19.84, -2.21, -6.76
3.75, 4.99, 4.97, 3.84, -13.57, -8.47, -0.14, -12.36, -4.88, -6.13, -12.71, -19.66, -2.13, -3.65
