cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(0)_pft6,cfall(0)_pft7,cfall(0)_pft8,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(1)_pft3,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,cfall(2)_pft4,cfall(2)_pft5,cfall(2)_pft6,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(0)_pft6,nfall(0)_pft7,nfall(0)_pft8,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(1)_pft3,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,nfall(2)_pft4,nfall(2)_pft5,nfall(2)_pft6,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(0)_pft6,krb(0)_pft7,krb(0)_pft8,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(1)_pft3,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,krb(2)_pft4,krb(2)_pft5,krb(2)_pft6,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.1966645765370791,0.07092641425962246,0.08800974988735909,0.04785028486176092,0.09876854133939977,0.09588353037957674,0.06734810962003328,0.038503456252557154,0.016599738941902354,0.0009230061112610456,0.011506666743674001,0.0009003419907779708,0.03551529183833464,0.0008814036988592954,0.0030924003652364742,0.0038175706551459407,0.007027640217016879,0.0019672236277611583,0.0019601345203747425,0.04488707482765111,9.706275383425719e-06,1.0232882875423002e-05,1.959323414250526e-05,1.3979759027294348e-05,7.037234389208513e-05,0.00010148958058993023,0.000142563689513317,0.0009579623802502315,0.0034820091045521732,9.953249013628238e-07,0.0004923246185697705,0.000155082904977092,0.00020405122276983872,1.0194694351647984e-05,0.00010457515009727877,0.009651419526204274,8.12013842592448e-06,0.006742524048651199,0.0002099967969251847,0.0024018643314567454,-0.9787017493553835,-3.6448669477720887,-2.0927183745669575,-4.835184887731018,-7.647808879998403,-1.0784331029123408,-2.0162107323507255,-3.470493443259545,-3.6353256303439903,-4.795770324811515,-5.01284379787823,-4.4826113141920025,-4.951695511366155,-5.013458372225843,-2.6529282711529425,-5.047261347414456,-5.422786215368506,-4.999965727852956,-2.9136562119179876,-1.4634341376547597,0.5218170730257019,0.8805933910415499,0.9683860847523929,0.3878365481104017,7.190021311255209e-05
0.19910348901882843,0.06629666858572388,0.0928641283727103,0.04887953427072331,0.10077972857237202,0.09400703445735077,0.06324708293250574,0.03997039716331507,0.015722027165450046,0.0008970378177696345,0.012437178856109671,0.0008776742383174878,0.03844153034636671,0.0009324222471337425,0.0031234557435115763,0.004150565098343673,0.007166798886955487,0.002064309666832928,0.002008202387679191,0.04643132426740405,9.865040659828783e-06,1.0102521078569486e-05,2.058395357713416e-05,1.469355580856029e-05,7.085247974097022e-05,9.757529938252528e-05,0.00015531237237721108,0.000962320942570861,0.00341644689127372,1.0304074171038026e-06,0.0004961506747325209,0.00015896433385322747,0.00020541147114234233,1.0339490759355085e-05,9.75004238954144e-05,0.00992036250712227,8.555591501634707e-06,0.006550896136977797,0.00019597793714128155,0.002418748192819215,-0.9586190306088106,-3.4992007480479543,-2.0544368657646435,-4.876914294630442,-8.082160226002944,-1.0628121628185971,-1.9750626214495242,-3.575196698895664,-3.5018208469846206,-5.102781912352749,-4.934055052825427,-4.587319378631883,-4.964448979151304,-4.92859210615192,-2.465006970441793,-4.754725659208523,-5.70468078982472,-4.971102035628,-3.03706361438552,-1.4566366900840138,0.49409499499842185,0.9340244066726255,0.9453910649180828,0.3802794310871656,7.141928127258902e-05
0.19265897007369762,0.06756321676271701,0.09094454051415296,0.048962107482186025,0.09722584124605316,0.10027843140203997,0.06773342271192255,0.040479492906383564,0.016649421467790863,0.0008947597678097454,0.01224966229163737,0.0009312069532455336,0.038702002886324534,0.000878090005495262,0.003226256407740336,0.004143308970648696,0.00734890127450852,0.0020091150688727475,0.0020277784934836316,0.044825433043518215,1.006897646507966e-05,9.7852249454179e-06,1.9733372953622696e-05,1.3823222823440876e-05,7.043626792271689e-05,9.87149817137386e-05,0.00014566646493624786,0.001048084879640746,0.0034691365975665,1.0250450778380426e-06,0.0005057914708515331,0.0001647097836392316,0.00019773464155027013,9.570548575365865e-06,0.0001024509360507477,0.009756305609179696,8.113692421440477e-06,0.006810765403208299,0.00020889197741297597,0.002624977638392041,-0.9556843227362883,-3.5415272683837813,-2.168923580884627,-4.621585436546415,-7.548696920549164,-1.1406640534092016,-1.9099819418256763,-3.664941248039451,-3.4581409731148556,-5.104985161491051,-5.213691894501038,-4.397353466168225,-4.992353715636365,-4.774140893656688,-2.4506816863116105,-4.824708218910816,-5.573013549551136,-4.964558148115587,-3.1427425603528354,-1.5563878574623184,0.4893056222451708,0.9521959029285525,0.8858890886844961,0.38213998395690935,7.014347274459984e-05
0.1873891078377465,0.06692313326362166,0.08840652084743908,0.050024060944546866,0.09386122573825732,0.10014230237181601,0.0646869486164021,0.03840329388446858,0.01611365719767634,0.0009110236201318027,0.011896703692839574,0.0009077449865971066,0.036958050101539644,0.0008926144488845909,0.0031504197600520758,0.004096197381252795,0.00707457148715703,0.002085639329014151,0.0020067574352892,0.04669098304793638,9.636235029562217e-06,9.579265028103e-06,1.9989427225473322e-05,1.4012777571063648e-05,7.180612164652826e-05,9.673279287373529e-05,0.00014366322228618976,0.0010210104303900556,0.0036806363859529473,1.0243771495419655e-06,0.0005075706755809672,0.0001510794975429209,0.00019216651119361632,9.941478710594372e-06,9.970905753353138e-05,0.009602695106988092,7.986569760928991e-06,0.007040682375628147,0.00020799294249932793,0.0025320178058072327,-1.0084444462305195,-3.7524480230887,-2.041666932203537,-4.671915816302531,-7.520766399968435,-1.1523393855358495,-2.066406560657104,-3.5408428019803284,-3.5245152096862644,-5.056840498827457,-5.309996942222576,-4.69256620423475,-5.270425092158787,-5.139210301589128,-2.657143418299984,-4.91925605940298,-5.463206407971187,-5.017541906937837,-3.0612803242827065,-1.454762603098857,0.5312793352412939,0.909650826565653,0.9115140100913308,0.3867357162650272,6.948551857178475e-05
0.1880304068775186,0.0660434286608438,0.08560043124204121,0.04768107726636185,0.09250276247008567,0.09892590059477883,0.06716861438723595,0.039226560909124866,0.015811427487039537,0.0008663337869385753,0.012488923512939325,0.0008964310400993579,0.03530136850549742,0.0008993347382627139,0.0029539323688201375,0.003884099287871438,0.007103333460490468,0.002008210896969034,0.0020088418500185867,0.04493295917653079,1.0241905827467882e-05,1.0155019110637465e-05,2.0080853437023e-05,1.4171223226434013e-05,6.704836342228163e-05,9.897091607281898e-05,0.00014496724133907787,0.0010287937663243658,0.0034270541786018812,9.583185153231002e-07,0.00048287426850809916,0.0001587243001229421,0.0001942894318304195,9.529147478419672e-06,9.76591733968778e-05,0.010069720565884444,8.423598976224765e-06,0.0066819774464397215,0.0002002298557617542,0.002601507702372706,-0.988041919251654,-3.7203022326811324,-2.070004012497717,-4.90813950953241,-7.6295660790858335,-1.152624776611588,-1.9685753679863105,-3.5399688987109137,-3.4589632945525466,-5.258996012221404,-4.916107257811355,-4.330565550586936,-4.904536650646172,-5.134941642204939,-2.643079005882136,-5.095463914310638,-5.787840846185491,-5.2082741289717465,-3.093613438960397,-1.428875809589634,0.5169860741698672,0.9064136765988834,0.939915524227364,0.402611403888144,7.330557515551042e-05
0.18712154705827733,0.07102611881707173,0.08882401768376057,0.0509311486656174,0.09616163425135454,0.09352534524493575,0.06708801488909258,0.040330547119444234,0.01632641294815941,0.0009394827451503244,0.012295340187836918,0.0008849482229535724,0.0385950720543874,0.0008978194570128094,0.0031323742601354183,0.004122650241883417,0.006992719841157168,0.0019754848808030303,0.0019317978296598233,0.04365910918873822,9.96211120228096e-06,1.0299004887742567e-05,2.0800508451371817e-05,1.405176196460383e-05,6.828747305309106e-05,0.00010281700465627703,0.0001460168627369171,0.0010162139404280464,0.00341613412374501,1.0337572172003213e-06,0.0005015063832362424,0.0001563349364038413,0.00020116916571152074,1.026028863664972e-05,9.651038459461575e-05,0.009995962740193048,8.553244632183394e-06,0.006955788544719994,0.00019375443650170504,0.0025817660911954658,-0.9869845545069452,-3.6209811725211383,-2.1920909712782057,-4.783520398944639,-7.721724892935658,-1.0578751789298129,-2.0134660405341704,-3.508955780990558,-3.377244770126257,-4.761447788229951,-4.895922617500853,-4.447088710845961,-5.305700526038838,-4.704154444549456,-2.474164981033953,-5.045255317552978,-5.480947761442633,-5.088597160815308,-3.1201899906080297,-1.4835418124136444,0.4988721052675164,0.8855346373375237,0.9264356863510242,0.40154220997045004,6.944242122433173e-05
0.1836373289148105,0.070740178138955,0.08905086578123511,0.04826286994420901,0.0971086170278896,0.09794353060670985,0.06201861243296974,0.038353304635163,0.01608373452663299,0.0009139617174600631,0.011450831057895428,0.0008871270906982064,0.03594840839537812,0.0008845228923576529,0.00305250841101589,0.004054235499224468,0.00716069314548372,0.001956171766686029,0.0019292573559201605,0.04669427001225754,9.552014363533191e-06,1.0429025053392e-05,1.954407698302029e-05,1.4096850922129012e-05,6.739760733270628e-05,9.847625483665839e-05,0.0001508284744480431,0.0009944590685032051,0.00361014248988242,9.950546093406345e-07,0.0005078720675683282,0.0001542165141840708,0.00019960813159135632,9.652735752538437e-06,0.0001025416171247849,0.010148933729553888,8.070746349307258e-06,0.006706290568212051,0.00019813208611267746,0.002517767605559194,-1.0056680541882888,-3.4813342664679348,-2.1079416983892743,-4.890666335903791,-7.764285474943722,-1.1422409635842894,-1.9809885749613985,-3.4306773079993227,-3.6426727808284616,-5.164243371182955,-4.915567963411834,-4.431227504113302,-5.210241993617764,-4.7164423647292315,-2.4978761777919996,-4.815716108569259,-5.789431241940988,-5.258666391889713,-2.922700108452629,-1.5600915162019073,0.5257609986781719,0.9412049207750807,0.9109685780549488,0.409446387877354,6.838106955837308e-05
0.18960613164836623,0.06707615386468455,0.08698807604162326,0.048983014732496846,0.0972514548005565,0.09789073788599495,0.06336788161581612,0.0392176619807932,0.01650152702129714,0.0009147002935966677,0.012324938602792462,0.0008884434499067845,0.03742658841869683,0.0009046422463977839,0.0030793424150602727,0.004119152821489722,0.007079788300246053,0.0019444122179601581,0.0020742455090326808,0.045382920264601195,9.728183470191104e-06,1.0445798120989372e-05,1.9188223012385394e-05,1.357684738249038e-05,6.739069946983485e-05,9.709753404085414e-05,0.0001429844292835131,0.0010214144229785083,0.0034422161621077887,1.0444917282971298e-06,0.0004809826586809454,0.00015900715558957244,0.00020115225593372223,1.01785228294773e-05,9.841140866858589e-05,0.009635371240856972,8.127246403446094e-06,0.006885795590045702,0.0001903485839539203,0.0026162184214455417,-1.004770135696873,-3.6005014796952453,-2.1641826396787027,-4.731050487769882,-7.931034151702349,-1.0637814808493782,-2.0205064153431187,-3.3717084206572507,-3.4274748937465334,-5.1695381564676435,-5.149948190282191,-4.5237290625876065,-5.169359918353628,-4.670090138354727,-2.5038590488075747,-5.025051396117609,-5.77095675286277,-4.936071633105941,-3.038610121851124,-1.5466580052006869,0.4849785509085626,0.8867891277165799,0.9501664800382709,0.38796219062088316,6.74395146055701e-05
0.19806628769934817,0.0696200584367689,0.09328219386430295,0.0487292588758144,0.09906955236253595,0.09897278090320388,0.06730203417263397,0.04043056121853213,0.016693308555930913,0.0009329439258589919,0.012085894874606668,0.0009094187035509101,0.03533542724174313,0.0008861351489528432,0.0031487759079754487,0.003982968885479819,0.0071587219675012925,0.0019867266628066484,0.001908146413061798,0.04682931166434965,9.730112097531061e-06,9.723311575088755e-06,1.930484596131664e-05,1.365101991252844e-05,6.939198971503706e-05,9.650950387684949e-05,0.00015489377620809622,0.0009802868101192255,0.0033860569302387165,1.0332310316516027e-06,0.0005070120347220776,0.00016115955559679963,0.00020267813886664784,9.698393693912314e-06,9.690739787519855e-05,0.009793722755975093,8.29939881411803e-06,0.007156189730484523,0.00020229064779940162,0.0025072497973970724,-0.962404636239843,-3.67653433404386,-2.038528460632724,-4.818489728300507,-8.187986340327736,-1.0469367651464394,-2.030655406781305,-3.567786109800059,-3.3715392833037474,-5.084243381817329,-5.30258882649312,-4.582251901053327,-5.153517672904859,-5.102646435682948,-2.506256021097744,-5.173676807081784,-5.488236916759752,-5.293203589501237,-3.0325601574777004,-1.5052959634486147,0.4969801952646065,0.8902226052660964,0.9086784776769022,0.40349467484820667,6.817106673432282e-05
0.1918294186946467,0.06587336686525835,0.08651953912328383,0.048662126350062895,0.09341605708593695,0.10237620585186773,0.06512159159805023,0.04088935475426298,0.016882131979600538,0.0009061615423237718,0.012482328951779602,0.0009383647162358611,0.036802842084341376,0.0008933393196127955,0.0032068904407584263,0.00409159934300761,0.0071180273451829975,0.0019253032910429486,0.0020911775197930806,0.04523157847065117,1.041143813450896e-05,9.983419878086122e-06,1.9323437709329456e-05,1.4436309430136902e-05,7.279983244147597e-05,0.00010482058704838977,0.00015199349674154629,0.0009694831353704683,0.0035867686299499504,9.72547240151044e-07,0.0004765345589370082,0.0001618911519791593,0.00020566482898333498,9.78941253165907e-06,0.00010000175108863619,0.010529414121386287,8.037389102132284e-06,0.00669218408616829,0.00019678203181625365,0.0025877996817637167,-0.9648106936525633,-3.5509552069333146,-2.1140679599722754,-4.922034510385876,-8.277976503810539,-1.1508773523726021,-1.9846859652876057,-3.6266864473089444,-3.58336509683557,-4.946144186683049,-5.352665182937458,-4.687954882283369,-4.969369265447498,-4.702398718152708,-2.5642278555866334,-4.825447233994947,-5.301270888519425,-5.0357665001291085,-2.8880710924536226,-1.5266131646892083,0.5214655919161636,0.9517044015276036,0.9578599403660351,0.38827190820385993,7.192176621241748e-05
