cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft2,krb(2)_pft0,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.003853136021798289,0.01902880486216974,0.0070018182394576915,0.0039474818271249225,0.006102506115056215,0.0,0.03976320584738857,0.0,0.006379840967336352,0.05061084714963609,0.01228852604538945,0.04192965269680713,0.02396651373254768,0.05219843450459916,0.0,0.017187862453725725,0.0,0.003983705189393843,-3.369982874674606,-7.947891397825851,-5.071307039361999,-6.801970707570168,-5.8710034472732096,0.0,-6.148752786302476,0.0,-5.348338440177987,3.5022341893580125,0.3569958592923599,0.11881672607323852,0.05646742114261632,0.00016485190812010232
0.003914306375283983,0.019600698519220045,0.006844249440873388,0.004114636552198792,0.006459324437057686,0.0,0.040857089442054115,0.0,0.0063148665377375434,0.051102055361217764,0.013108438440673276,0.04024922474454099,0.023144420287935497,0.05207416302625052,0.0,0.016867951884877042,0.0,0.003929727573316258,-3.328924659853432,-8.253443957092289,-5.07790439581963,-7.170420224753712,-6.170311370624423,0.0,-5.805271074178078,0.0,-4.924558544545009,3.5071552849724688,0.34549108792401545,0.11583152086348833,0.056875496185625624,0.00016973296646266935
0.0037750720565435363,0.018480689852022548,0.006680245533658524,0.0039805568383266005,0.006206854950842567,0.0,0.03968355548079546,0.0,0.006310216094273136,0.04905228291792817,0.01326791641317267,0.03955699572201453,0.023997896595058056,0.05254061058472021,0.0,0.016954158514523934,0.0,0.003829733729899179,-3.4936125696126448,-7.937858753935931,-5.023323151808048,-6.737086384735051,-6.09664566267071,0.0,-6.076024494918957,0.0,-4.990092250878095,3.5192160729002566,0.33777622865462115,0.11171217386164854,0.058113168922969,0.00017504926981043168
0.003678312985463982,0.019153194525701137,0.006662849724466732,0.003937379985953984,0.006011935199184986,0.0,0.03852729865058266,0.0,0.006158779756316315,0.051628199650259526,0.013027434275590154,0.03995761867267836,0.024919028990000865,0.05282015665523423,0.0,0.017079609715271084,0.0,0.0037604912891241074,-3.3394308624474527,-8.303016982362589,-5.120212774959618,-6.879314811564158,-5.9793779559697375,0.0,-6.07826340763114,0.0,-5.1245559877963505,3.6855070710688302,0.33416478264253924,0.11127490470846021,0.058210957872538875,0.00016865328231409433
0.0036967330487516813,0.019630425014919725,0.006679912454565616,0.0041997230997677295,0.006461663438536167,0.0,0.04135232189385345,0.0,0.00660853852710484,0.04947929089634182,0.012742650389362233,0.04164181636881243,0.025099321811873052,0.054137257881021056,0.0,0.016428038629974648,0.0,0.0038711632078126876,-3.4686667266806643,-7.960087263019908,-5.244327384554662,-7.22551622789066,-6.247060360736584,0.0,-6.134395548797592,0.0,-4.963295225802896,3.836276313789619,0.3357260570518869,0.12030515222544126,0.058763633940301443,0.00017334129071668202
0.0036269443810839344,0.018908544021590715,0.006551813901474739,0.004210650715773182,0.0061384371365739415,0.0,0.040994567016200745,0.0,0.006393739612472658,0.048526354809261506,0.012994162182104982,0.04169109898887717,0.025291876680647585,0.05348883156947695,0.0,0.016782998696472762,0.0,0.003782171918896861,-3.5061819557201934,-8.134668236010894,-5.327212648058191,-6.785845189083649,-5.977679719174388,0.0,-6.214258208031479,0.0,-5.171490352345944,3.754077264296535,0.33234124827572625,0.1167137366977521,0.05479397365246625,0.0001638983875967517
0.0038917278516568785,0.0195410036208182,0.0066632784821661776,0.004090861898638701,0.006160981609975099,0.0,0.0386115532909945,0.0,0.006257375919329788,0.04814663593647003,0.012642062029569011,0.04060177754727398,0.0244497886483101,0.05419788301299249,0.0,0.017060489028671015,0.0,0.003906714656944008,-3.494143465955408,-7.747797373216145,-4.983479044806501,-7.33963705743485,-5.779703452184728,0.0,-5.830829097271761,0.0,-4.926399136839305,3.633050908595419,0.33665433029663405,0.11946047567813757,0.05771961164694158,0.00016740567705689772
0.003814580827739793,0.0184639989587352,0.0070393865466088935,0.003979713014833763,0.006332755475298242,0.0,0.04105997678448674,0.0,0.006220983653398483,0.0506268966712923,0.012422316303369799,0.04210820146039403,0.02387178228209506,0.054403783665861113,0.0,0.016931093771722684,0.0,0.003928102345718104,-3.3681113010391264,-8.331399616432552,-5.279154571464605,-6.709505648287279,-6.151103098978382,0.0,-6.366955179197408,0.0,-5.181585321646597,3.5923891763551086,0.3585034699783697,0.1121347374229313,0.056142292897848695,0.00017347337394106865
0.0037419831075836594,0.019189710330589718,0.0067340064623420135,0.003919806061081513,0.005994674857877608,0.0,0.0403677899242644,0.0,0.006005943095573956,0.05124288665790144,0.01255405222881774,0.04128322785251478,0.024154542159631465,0.052759378173705844,0.0,0.016847029450260776,0.0,0.00396410853251719,-3.6530588709597858,-8.014172993046154,-5.080014324255197,-6.909864222274574,-6.29956509690972,0.0,-5.824310289614668,0.0,-5.331191287779577,3.7481712099324707,0.333302983716096,0.11390676499192989,0.05748804737947109,0.00016326694666298278
0.003644903803106584,0.01818700780310553,0.00687341024929052,0.004145047698385234,0.006475083230631298,0.0,0.03843076455903578,0.0,0.006066883064488634,0.047462112245907254,0.013329118069149982,0.0400427208844758,0.02521185795956132,0.05281515124101068,0.0,0.01699462835293498,0.0,0.0038338899291901754,-3.335070642245462,-7.962259605200686,-5.444591501045286,-7.164729911805978,-5.767490927038573,0.0,-5.87428480010802,0.0,-5.224837564149158,3.8042157610131175,0.3313521847304198,0.12085810920497207,0.0553477522847892,0.00016394450327444646
0.003625372518824029,0.017919706206192047,0.006748818007461125,0.003936154260256197,0.0059860852027504696,0.0,0.04094587680879017,0.0,0.006409452384996564,0.049583313897208506,0.013285711996579746,0.03871303744447796,0.02369198668237818,0.05495340572336893,0.0,0.016512577510639174,0.0,0.003947710971355751,-3.5559215344940864,-8.16812228750815,-5.222447611273393,-6.880812044164991,-5.7967394137008155,0.0,-5.9922195333426,0.0,-5.3084894101831015,3.574236638602374,0.3279401122816085,0.11577988889102989,0.058223558559533144,0.00016078834159599843
0.0037038934623042238,0.01813511028720183,0.0068113194440995615,0.0039001603319963048,0.006053337619835833,0.0,0.040662026445165145,0.0,0.006097875025979864,0.04962857388540129,0.01296550830273889,0.040979351826484975,0.024401135806588044,0.0539618728483955,0.0,0.016643310585901655,0.0,0.0038849615263887595,-3.3724705284970082,-7.679544139771874,-5.016327630809176,-6.736821374850016,-5.7979094401387306,0.0,-6.311400631710422,0.0,-5.265886314490735,3.697598430349768,0.34789495195243786,0.12212398326435274,0.06008940736030842,0.0001683140392478563
0.0036482526855945406,0.019131484948784912,0.00646958186536821,0.003986820135972656,0.006114360715521994,0.0,0.039567718253610905,0.0,0.006339970400970405,0.04853749219950895,0.012471730838067402,0.03908932166944069,0.024179045386584205,0.052969835381977644,0.0,0.015980654871408907,0.0,0.0037619950913356792,-3.5514136664731906,-8.119157696984525,-5.0636211359359,-6.860651335172072,-5.8256994986783,0.0,-5.986974040463394,0.0,-5.043795232193825,3.580254287399038,0.339433863864223,0.11563239261111342,0.057450578955344646,0.00017542716287531884
0.003672366798467899,0.018784692567297766,0.00651234035641472,0.003963670037030416,0.0061137148440687,0.0,0.04087433982762889,0.0,0.0061517636612923084,0.05159407054342876,0.013096059188981287,0.040380139605683006,0.023097679832878654,0.05099286259265279,0.0,0.0164317151332201,0.0,0.004113563989707422,-3.456942145417095,-8.080529056185474,-5.2772375318676445,-7.381719160490033,-5.803306607096159,0.0,-6.100298749567364,0.0,-5.245977837621279,3.508270707180592,0.3301997959024275,0.11853818684946499,0.0580101246029495,0.0001627890391529476
0.0036849563988261215,0.018918836250764192,0.006779305691343008,0.003994340929690581,0.006353350994213117,0.0,0.0378954198548164,0.0,0.006456232921382493,0.050055862812146495,0.012223019689492269,0.03838775572462506,0.023924143245840187,0.05138083137865203,0.0,0.01629060160055106,0.0,0.0038948389486201636,-3.4101208769778335,-8.367388092505355,-5.429050415862147,-7.33375000361791,-6.160000152195465,0.0,-6.062151900588458,0.0,-5.415282117675962,3.5582685865871904,0.34401685740263577,0.12074339320402504,0.05875869379756856,0.00016939647006610484
0.003583460637581035,0.018163060566582196,0.006963238926565526,0.004016479500144568,0.006391941075125678,0.0,0.04025706863793023,0.0,0.006311708934450639,0.04827806005153438,0.012989806998866534,0.03996694103158424,0.02403151915581266,0.053713045946863734,0.0,0.015999880002596552,0.0,0.0038148579958428345,-3.555829670318081,-7.924897800875452,-5.012694914537554,-7.264386337383449,-6.010353085530359,0.0,-5.872933041641919,0.0,-5.12768698505541,3.8062188089086835,0.35247347621843944,0.11375216070871454,0.0547564607634657,0.00016834328812144226
0.003820181448415783,0.018634637203881102,0.0068548638268911884,0.003983102486562815,0.006114991574571001,0.0,0.038002966713087706,0.0,0.0062993000016659684,0.0478320271658411,0.013318272923864184,0.04130462414916428,0.024485290367318557,0.05173467688009392,0.0,0.015792490343827854,0.0,0.003957865963014325,-3.339449546147831,-7.886563137317737,-5.0923658974831385,-6.77168065422091,-6.076537935914206,0.0,-6.15766209703704,0.0,-5.023355636787777,3.5126022520619085,0.3292132668554046,0.1208039886559081,0.06041277111460549,0.00016071986160862348
0.0035588045696901675,0.018709241564647566,0.006797421759567363,0.004238913466927867,0.006368024226088769,0.0,0.04024587129522348,0.0,0.006053491760342458,0.04758277035668996,0.012354340887463615,0.03938341334050246,0.023796279426887435,0.054863944658465884,0.0,0.01630547162749578,0.0,0.004007559369400255,-3.4377520034484457,-7.820256450158885,-5.154938923452147,-7.064314169554881,-5.76561586618134,0.0,-6.265476988113736,0.0,-5.255482918120675,3.7083086411858885,0.3429521447604313,0.11137562899380807,0.056433379150735374,0.00016398163176436278
0.0035704020753250815,0.017875182051069728,0.00677327322882877,0.004088456366680178,0.0061839619870170184,0.0,0.03913987455484788,0.0,0.006243386613746045,0.049333736900460924,0.012810846342375634,0.03962452454622579,0.02428586459974217,0.05455707698484669,0.0,0.01717881700955363,0.0,0.0038327530094444217,-3.326544796797932,-7.751382868386361,-5.399131228011086,-7.2075307076270745,-6.016955332606019,0.0,-5.930453727783389,0.0,-5.192917772589092,3.8052143406081256,0.33101281435358076,0.1199153719442327,0.060165663201481735,0.00016870375997697664
0.0036869224084050112,0.019644420832096245,0.006426954550424984,0.004177883223189319,0.006005526058790579,0.0,0.03846385155256818,0.0,0.006159967622789439,0.050990819344798724,0.013047701207097735,0.040704116191771014,0.023327266103859726,0.05345679543336534,0.0,0.01667907921685241,0.0,0.0037798339887119615,-3.64706944555862,-7.907381995831979,-5.194322875125753,-6.728226569565262,-6.269458907816615,0.0,-6.327361168317142,0.0,-5.085134104078201,3.6166771790461456,0.3527867189500304,0.12098368836876272,0.058071524601722414,0.0001657461296992466
0.0037700969758154078,0.019500506937499603,0.006614621574474927,0.00407926564244957,0.006186052814351912,0.0,0.0392107635272371,0.0,0.006461016841708884,0.049800159495009426,0.012874305144933143,0.041890348602232466,0.02495469623695063,0.05423139390154336,0.0,0.016151376245220644,0.0,0.003922460367444548,-3.3984746964310704,-7.79861229508283,-5.015158526155221,-7.151685498816665,-6.103864847177949,0.0,-5.958490845354146,0.0,-4.923705038283514,3.5263977536794915,0.3471753283199354,0.11312138375695965,0.05550172308121106,0.00016960580789161545
0.0035531397930068727,0.019461969867777006,0.006541811296315423,0.003891695011245219,0.006223720504951368,0.0,0.03982310776691763,0.0,0.006435531884510541,0.049662693844943644,0.012931055122429924,0.04143381039763398,0.02417639560535786,0.053782864393697526,0.0,0.016202287113516792,0.0,0.003757787793570432,-3.5744375400242534,-8.14556942970394,-5.100003083042833,-6.916677540651447,-5.915894797612265,0.0,-6.196318165988629,0.0,-5.047770195460334,3.5299250296691573,0.3294408878199754,0.11960271386056626,0.05538597116573909,0.00017194116348327406
0.003761361250117999,0.018794039456260618,0.006999985429307126,0.004152058989481803,0.005979419526666568,0.0,0.037792705687880845,0.0,0.006064325416315878,0.05029177410584558,0.013360695774138412,0.04053832700353172,0.024274386452388677,0.05210974441787644,0.0,0.01640313810862243,0.0,0.003779533254361859,-3.614335189754539,-7.870893186553029,-5.448731070923921,-7.082921934794782,-5.8675474656676165,0.0,-6.3078176473132945,0.0,-5.423343692502733,3.780041899032994,0.34481245615720624,0.11636182661017519,0.05795078566692665,0.00017380725174706666
0.003703098611041814,0.01903259940751707,0.006752983926497543,0.004145181846782357,0.006184524000180144,0.0,0.03790952011108434,0.0,0.006315489766366191,0.047039348433775455,0.012781520317260712,0.03976512874226936,0.023477510660502698,0.05332284098738903,0.0,0.01594258786237745,0.0,0.004108387210894924,-3.3730655920285466,-8.078835690776916,-5.414017947850243,-7.174269599687349,-5.93548822499393,0.0,-6.374651195495206,0.0,-5.175495270802333,3.561384230450819,0.33003065390567776,0.11585933583040327,0.06036837417171044,0.00017410695825745105
0.00365593066984212,0.01865144610725199,0.006529324094852479,0.004116341554326072,0.006329104243604913,0.0,0.0406187289977556,0.0,0.006113154265965073,0.05158412048557777,0.013165673707858538,0.03927070439915262,0.0243874390230709,0.053112365305980964,0.0,0.015971723799480926,0.0,0.003849554520307208,-3.6592565276000166,-7.691666665132283,-5.127314754927941,-7.084093898106138,-6.1193012955761565,0.0,-5.839796585630207,0.0,-4.9578536747132125,3.6614358669884672,0.34810495211411707,0.11341604848313913,0.055794235057305054,0.00017544547822886855
0.0036654544395815346,0.01875445315450244,0.006658811082744834,0.004251357883083946,0.006278635293220546,0.0,0.038859201493907335,0.0,0.006056767705421242,0.04897824726514364,0.012341673406695609,0.04120113499114811,0.02419295932740316,0.05548857125536289,0.0,0.01702431214308699,0.0,0.0037640232885655213,-3.4015378895097204,-8.1028115237206,-4.976041256740711,-6.888704711915766,-5.99663730028158,0.0,-6.0990241149392075,0.0,-5.261557868603359,3.827427887134633,0.3474242362088263,0.11646717181209526,0.05967171263579014,0.00016176581239658647
0.0038217173838545927,0.018849290725317477,0.006976151814492167,0.0039386898739055005,0.006019690202284098,0.0,0.03976898870946395,0.0,0.006157836503923984,0.04793787679838761,0.012640819179491461,0.04027826306427733,0.02348667499221691,0.0538613267319825,0.0,0.01673410291882533,0.0,0.003744126883701091,-3.6444048288103605,-8.071620954504578,-5.270346257318431,-6.925668811845219,-6.090894641916281,0.0,-5.776167543734398,0.0,-5.418441102945621,3.6839476926483026,0.3563884417064839,0.11950761998361192,0.05751230226462402,0.00016592559266559939
0.0035894056103913954,0.01945698435540671,0.006817698814602392,0.003961452802747087,0.006367255001253651,0.0,0.04042953677856011,0.0,0.006180688934232346,0.04761470704031183,0.01238765384105114,0.03868255053315238,0.023589556719670265,0.05241605408583679,0.0,0.017143728369901592,0.0,0.0040998922497086435,-3.6530376238249156,-8.044197398330754,-5.044765713289144,-7.246332009774816,-5.819283494039841,0.0,-5.8294380322319395,0.0,-4.97673558412892,3.787492336623092,0.3299931716856838,0.1132949323589861,0.05887752198547094,0.00017483161035460295
0.003633976467143728,0.01789038660507856,0.006543639551906879,0.004093160798004657,0.0060830569310258,0.0,0.039271335026999456,0.0,0.006283724294144886,0.04925578950621046,0.012647124291134548,0.04043262858640942,0.023538279949047867,0.051781923836470324,0.0,0.01585047913116634,0.0,0.00390832170902118,-3.624875528894081,-7.676346459918897,-5.07039499387703,-6.966922718760974,-6.261612744452573,0.0,-5.9269146254130805,0.0,-5.136477931857111,3.4900311530308397,0.35199576674284944,0.12062022218636374,0.060134293351627954,0.0001710217644186262
0.003792002966358401,0.018150367652313933,0.006746495879235124,0.004222958815976956,0.006034404081606512,0.0,0.03991677336124431,0.0,0.006407490225136372,0.05047074875740439,0.012576690437004674,0.03914550868068911,0.023646400500932935,0.050821243352584325,0.0,0.01592187639017189,0.0,0.0037413054573668574,-3.5054642068747826,-8.212238896948032,-5.263588197433959,-6.841665269046592,-6.087485334638788,0.0,-5.817065622638972,0.0,-4.992602700447431,3.587369841546563,0.35689656434903283,0.11349709288149278,0.05658235000058844,0.00017368509314776687
0.0038164719437550282,0.019318507771558836,0.007027502244640179,0.004026736399188685,0.005947814122233895,0.0,0.040570184167227206,0.0,0.006479796393981779,0.047861694908749766,0.012819345497077307,0.04133751824199971,0.023315106863851884,0.051587693163730915,0.0,0.016855342956764323,0.0,0.00392358201232197,-3.5017229415657156,-8.238984631197996,-5.227631402233898,-7.115957416974054,-5.721042592344888,0.0,-6.024600492105971,0.0,-5.378991934092996,3.493481161440065,0.33528980986118706,0.1127942400173752,0.05750033433735038,0.00016559366721583633
0.0036668226424655874,0.018642826079634647,0.006841872216436028,0.004021202142117526,0.006493418456526135,0.0,0.038130697331177764,0.0,0.006585919859124656,0.04721644002248673,0.012758351623066088,0.039773654322689804,0.023545835594364017,0.05337586677301537,0.0,0.01578417204510186,0.0,0.003941777751792994,-3.6478559433220656,-7.653766895253183,-5.053765972105822,-7.040265161495143,-5.75117859074239,0.0,-5.987414796101181,0.0,-5.389683839900906,3.499060292359924,0.3400072451142756,0.11212124562594801,0.055741173312596114,0.00017198437754084957
0.0037616590909826213,0.01959319789384458,0.0065836247206224555,0.004203076051738122,0.005981536642619427,0.0,0.03863072696468003,0.0,0.006007988782784285,0.05070068329602036,0.012686041679667488,0.0404668212777216,0.02504546442949057,0.05165254193404207,0.0,0.016920399914033105,0.0,0.003820014192554282,-3.426785369191925,-7.97729816958058,-5.061424652795003,-6.932529986844818,-5.859279836699505,0.0,-5.867308445261538,0.0,-4.968139389455435,3.5587345046121484,0.34023746554767714,0.12232328471329862,0.05806381995973452,0.0001738423042427982
0.0038017854637734327,0.019068935737213903,0.006692721791675643,0.004005979638483232,0.006326778975882323,0.0,0.03866657601028631,0.0,0.006496282930936702,0.05179324165674098,0.013330696795939408,0.04197544867561267,0.02436919922224716,0.05285564589539679,0.0,0.016265357120586826,0.0,0.00398778480721891,-3.4909019410955695,-7.618803632025364,-5.380298625685149,-7.220404043967378,-5.762572224910858,0.0,-6.309793038613635,0.0,-4.977612698786995,3.632208153739409,0.3274409995154723,0.11798733794491245,0.05603024311834143,0.0001623274169458999
0.00373471623212624,0.018444068800580287,0.006982300633230464,0.004278397061085761,0.006096268065547819,0.0,0.03938303333591742,0.0,0.0065158888512627106,0.04840652264264512,0.012634925517871756,0.040259403015121216,0.02376089069790294,0.05523339186795289,0.0,0.016281797689348298,0.0,0.0038958213338393536,-3.371999680709797,-8.369608588375366,-5.0866348482932695,-7.096591098281274,-6.249402860303824,0.0,-5.80593235301795,0.0,-5.113786023287173,3.512929101786092,0.3487850697734193,0.11677985399086624,0.059147666929151264,0.00016562829045711688
0.003811646174758455,0.018626214987343476,0.006484410338525139,0.004011120290365119,0.006038623350495863,0.0,0.04019995326671879,0.0,0.006353621955266372,0.047556000343697356,0.012734351763765937,0.041846064121985514,0.0234367095116918,0.05261347928487507,0.0,0.01625435396350981,0.0,0.0037443934347647875,-3.4219169058082852,-7.9801702129236975,-5.159769579207366,-6.978272047075635,-5.861699995455753,0.0,-6.0096751305196925,0.0,-5.283744300445791,3.716299419922868,0.3422463162826299,0.11477486233594467,0.05837939198134691,0.00016544462025731106
0.0038881264419880377,0.01817286025224329,0.006757554660240155,0.00404452304429507,0.00634258548521454,0.0,0.03973536603629191,0.0,0.006484294254921753,0.05178705954512582,0.012234434454799438,0.04029673166401208,0.024428588657389977,0.0530240460160623,0.0,0.016735748960122164,0.0,0.0039459161611990826,-3.554027340877978,-7.699846523922771,-5.40361033673699,-7.218388350662143,-5.868320527321522,0.0,-6.164822257483281,0.0,-4.930419042854347,3.5031342728492594,0.33970778639662547,0.1171039723292001,0.0598353649455795,0.00017445834876191808
0.003570134675819967,0.017990200758044934,0.006451327596018473,0.004189303910848334,0.006147845748160827,0.0,0.03838051392190021,0.0,0.006124732063069395,0.0477770103720203,0.012623640688065721,0.038976839338239117,0.024690961747967796,0.05234125349939538,0.0,0.016460915310951514,0.0,0.004087939993139821,-3.394402720032699,-7.6434438511704474,-5.268428710496088,-7.186098566001898,-5.985743238561652,0.0,-6.0063553883504115,0.0,-5.256428613688606,3.5749031416719594,0.33089565445994407,0.11365033624558639,0.05665150453486612,0.0001746072521371626
0.003605954695949928,0.01802025641968589,0.006514846851658849,0.003973547983058846,0.006009811447083916,0.0,0.03988116403393628,0.0,0.006415635535351668,0.051102724518384754,0.012295942119018249,0.04117962220467354,0.025055643328062704,0.05247773047421969,0.0,0.01701549862830736,0.0,0.003990374310913579,-3.381033036028981,-7.765282821279033,-5.131867433672042,-6.701327010091367,-5.712903010556421,0.0,-5.910636003552409,0.0,-5.046572546674131,3.550127746415233,0.329067332371918,0.11752650831868468,0.057189243751312104,0.00017145482303878898
0.003734331880222439,0.018896445712735008,0.006876398466239683,0.004132898526245295,0.006387393060884209,0.0,0.038460925815182664,0.0,0.006573931871641457,0.04831208205269181,0.0134400869414271,0.040661462990267135,0.0235276468360982,0.0556216740904537,0.0,0.015845433166766527,0.0,0.004047649595320178,-3.6018347593628315,-8.199507186008358,-5.047632626698694,-6.900681066926901,-5.837807167321964,0.0,-5.866736096477672,0.0,-5.364653521918476,3.7423438707973538,0.33087176216740455,0.12124951111885536,0.0593348778616895,0.00016995719303844874
0.003746516306728551,0.018509641662465076,0.00645589834365124,0.004161733662649473,0.006484191680085868,0.0,0.03867528201855235,0.0,0.006335198400167377,0.05085840992671506,0.012741228904181235,0.03937495066017574,0.024141154537140358,0.05429928327248106,0.0,0.015949192648748663,0.0,0.0038558793799786453,-3.337129269638278,-7.694741573646863,-5.199984968341919,-6.696521295593318,-5.900333353494976,0.0,-6.193761286845177,0.0,-5.060641671920629,3.5105380178962964,0.33354847237439184,0.12204001424826139,0.05620838130631119,0.0001772255044068517
0.0037518425847006417,0.018679705225797396,0.006503625994640194,0.004012981222510724,0.00650387223380228,0.0,0.040890071696986295,0.0,0.006117034859897396,0.05150449290937899,0.01270256289689658,0.042321933480101,0.024769538692212142,0.05298239631696661,0.0,0.01638218082483438,0.0,0.0038619183527731403,-3.409763462680049,-8.283162783231132,-5.0764448204853805,-6.709809515374275,-6.006834259802331,0.0,-6.038155144431799,0.0,-4.922851101626313,3.6344766602163254,0.3445990440158491,0.11462943288550244,0.05642374074113225,0.0001661104148501488
0.003598715081824856,0.019420178654397355,0.006622968744327997,0.0040907342798401055,0.0059603058619852245,0.0,0.04005465001271183,0.0,0.006345319061142442,0.050369406725104926,0.013191812764473317,0.040852591394107025,0.024089586970073063,0.05501489973807787,0.0,0.016903654677531042,0.0,0.003902088053445018,-3.626337824472846,-8.34536136167792,-5.326559094338216,-6.746918099782974,-5.910846909626059,0.0,-6.21359099191249,0.0,-5.127216142901755,3.688256910986376,0.3368605602370692,0.11297901586066826,0.060030182736656834,0.00016296206080194055
0.003632775770767231,0.01972390421764311,0.006427386504726172,0.0039059861655003987,0.0061003415644913855,0.0,0.04062191371723185,0.0,0.00655660075452528,0.04889838667729841,0.01287198344353316,0.0389529475040019,0.02346243884943805,0.051701760635472896,0.0,0.016725420751303455,0.0,0.0038906401218157735,-3.3836495952325385,-7.733473620482225,-5.219575767568784,-6.808861684378127,-5.822636970541937,0.0,-6.126513402987731,0.0,-5.037839010730183,3.56523100498915,0.32808102798950955,0.11640996853373316,0.05505762239164909,0.00017550108542780743
0.0038576898278354873,0.018458468973569068,0.006687017613863229,0.003990729824653489,0.006325547519367216,0.0,0.041080709189921946,0.0,0.006393391490672874,0.047856424820736626,0.012613174053325266,0.04063396708254999,0.02381151840037403,0.054004458415889856,0.0,0.017014215158068578,0.0,0.004060267237692861,-3.4363394495608444,-8.225010429430592,-5.006013271112905,-6.8571677304960765,-5.7246001568328415,0.0,-6.205105273958127,0.0,-5.1427126706606785,3.6671235339686805,0.35431283933245994,0.1220565051323063,0.05561246679233688,0.00016212649849977847
0.003556821422761314,0.019234930751538124,0.007044144026098505,0.004110491366614621,0.00642093120064426,0.0,0.04077609737495215,0.0,0.006095801394750173,0.04983946369933026,0.01325397714197512,0.04194451971762277,0.024783303745674654,0.05329481361087386,0.0,0.016666497868520272,0.0,0.0039625742151813345,-3.559490463673542,-8.27512882103104,-5.111193834091899,-6.695864319833475,-6.15334598714709,0.0,-5.956735705090781,0.0,-5.249222086684757,3.4960113923097773,0.3285237532195727,0.12117268205756959,0.05981287333386912,0.0001739923895590031
0.0035725116250778584,0.01839242948070647,0.006902270467485366,0.004125573110662138,0.006370019098579617,0.0,0.038192076482489505,0.0,0.006506596810172667,0.04792796605406306,0.013203882006312279,0.039847119296692636,0.025142259514855155,0.05606391026920388,0.0,0.017362518175400854,0.0,0.004105564456317967,-3.3752141575993138,-8.258970047374318,-5.051560112005535,-6.842464742746148,-6.08897285467283,0.0,-6.197084501322467,0.0,-4.929506113688493,3.8370163809161455,0.36005868297210625,0.11322395842979079,0.05635569314724274,0.0001638866839018514
0.0036450373925949004,0.017901197034187993,0.006591711587231308,0.003960911002182978,0.0061617628671935985,0.0,0.038036407993129843,0.0,0.0063711316433006995,0.05128975163901743,0.012853635150068838,0.038403026995377884,0.02306776885964087,0.0509436094389129,0.0,0.01599698777357477,0.0,0.0038396837498268885,-3.572623072421564,-7.855213182575462,-5.097927375195457,-6.920959129062386,-6.232238142491684,0.0,-6.241519748433694,0.0,-4.971321094193849,3.650196262065592,0.34733370968453076,0.11134201803880288,0.05491430371379722,0.0001723413274502601
0.0036753974751638665,0.018540049164865652,0.007029405311116744,0.004089262842098589,0.005984104520636964,0.0,0.040830055295888526,0.0,0.006294536737624352,0.04891663119781218,0.013355129633569638,0.03993986803687171,0.024981818876554106,0.05435276180971404,0.0,0.016301433733776096,0.0,0.0039341125130671175,-3.5951058376709786,-7.805698952900155,-5.241259418213426,-6.817931547446252,-6.247632105016074,0.0,-6.2131769453760946,0.0,-5.0265137952478725,3.5427138853548117,0.3391889796704911,0.112583642131819,0.055924661325792664,0.00017092818981530273
0.003716072380789668,0.018870297840062278,0.006713341861526826,0.003923532768314693,0.006293055470871866,0.0,0.03956480532796817,0.0,0.006042689389457617,0.04707769284489774,0.012426675085663601,0.04121134368680044,0.023367529187938774,0.052622058000043596,0.0,0.01696265717661898,0.0,0.0041149095160162175,-3.382162042577396,-8.26282969056101,-5.3589291751927215,-7.322443184025826,-5.937596996388741,0.0,-6.090988036003097,0.0,-5.3016168452520445,3.6454732549985374,0.33278581311289734,0.11560500236565106,0.05942493778003996,0.00016064998588197237
