cmax,cmax,cmax,cmax,cmax,cmax,cmax,cmax
143.94089302267508,5.225987887727426,307.3809287372992,419.3301915221218,3.044401035935816,42.32237086116193,10.285390709386318,25.61012323150011
122.69220766133584,2.898175230917807,132.6732171354507,413.29012361182936,9.844645141524218,10.882898005803174,58.36503364876771,30.71619527488006
183.68511678097408,6.9393807083909245,150.90556987782645,167.99363950504457,5.4032544690221425,31.376514695558015,25.691530526256972,24.362582207417198
111.16268757207533,4.142273301299831,104.86905715968109,373.0308527078327,3.959598547470669,7.221806161488865,10.188778901406103,30.99417879942051
35.75459620112953,4.421741217516647,269.8742471025324,491.40028416768786,3.2743449847359773,11.258157972229501,30.257785115481198,8.667329400537357
69.34521840501235,10.068519481471347,468.01816188363455,530.7956864049213,2.0587044103147947,16.536188103584067,49.60906615199332,13.871535561729495
104.41746916527777,11.351256677075355,204.14182942063044,748.7835706546075,6.135336854276253,22.305725359405848,14.634547838857095,9.232897197590773
125.68946610857827,3.6225610215871686,120.59454659862988,591.0003066531424,4.215546391638989,15.198114557024459,46.26972470655889,25.536800265123485
121.54478005631712,1.835904167662872,440.72842846296,941.0342123021685,2.142425360060807,23.321813614700957,34.94839223133934,34.12760606171356
47.39149598646773,2.774754623930353,400.8251303375148,186.39138642732757,6.46036723089907,30.29624100168621,44.333189192769005,12.392167216739095
206.97258120872146,10.349406293269626,144.27665771180264,803.7591826703704,9.865144997939598,21.49568875938619,59.301168312727,25.91106636378059
94.3811111259648,11.922158908247953,230.53747215408598,719.9739063321628,10.000808169755272,22.183425623399305,41.09062651023663,8.448137118269814
45.64197144924097,6.452963186466667,147.96607694167616,378.20260127571555,9.28794805979595,43.09089176167853,18.52301168265964,42.726116509376595
59.77038235299041,11.522791176128361,126.7042587565407,604.374182103881,7.582095164285473,8.278793401387505,36.18820713160503,32.75755517116323
226.67388424910158,8.15850642724699,305.9715171630647,466.79902941390003,10.2628613897063,30.063772785057015,17.2399653449112,16.182596166357172
145.32244500296272,9.98775490073046,483.7715348435154,189.89377802239937,11.364221213589468,15.726024335068903,66.23518345261743,23.161910744250655
207.78751366709736,5.07301829720536,170.0201897502265,410.5960288258841,4.585543208716234,19.640716182422345,61.015806951683324,26.113294479688314
32.79143490539154,7.682473566870828,355.3802837563059,364.02223617175173,2.193157664121328,9.020988049185284,42.45247959203093,46.12018402044784
138.15744953943482,7.1741216076030465,382.9874386696813,393.006209153772,4.976888848463883,41.36075277337715,46.864511632252345,33.73176809378022
187.8514943550142,5.5828372846159136,486.4270892783497,765.4847805747934,6.502116220080671,35.800147151373324,41.66263639858565,9.352191071183475
212.46333215932904,7.1190551619238835,276.3830660606568,905.7059820882558,5.255979110586411,14.73076586599616,66.64539598095416,41.6734955448774
126.4507965254769,3.4463232744999783,250.7903278015347,468.587568136338,5.455157272853938,31.259703122207622,47.48271252720262,12.936971688175916
67.73980871053178,5.502913313406612,205.719636480458,856.6624052236176,3.7330166612281728,39.003019902235174,29.875764889596294,48.06619936383275
196.87740006461476,3.2453174050455833,344.76409051752535,828.4076451075221,3.5912396697140094,30.443557270248792,13.109570581366233,15.34182150762467
82.38275661507504,4.9444338941040975,495.96246182282067,853.948354920456,6.91111893980843,17.76211709555303,65.30415921072327,47.968810099344374
92.09287485501605,3.903391453341126,313.74876149070263,138.27025884827208,12.049986733500628,7.926547234831931,19.58742303994206,47.264370503482716
75.88493806075383,2.573177147615371,205.38531161512665,261.2174922477772,6.521494018935947,39.57324806286486,39.047542395241955,49.790049957555375
43.156670075510654,10.760783608157203,292.5194251485651,149.96502517770858,5.609239481497238,8.453221463132873,28.340910791375613,34.462160984635844
89.18765390370913,4.617068981202568,259.81118779603935,417.89810483322685,6.145727376772346,19.27087262155068,23.773589509425296,9.778160567826752
154.5359680046381,4.843862677887264,311.18474068516616,551.3420596524165,3.160677326155171,34.98758154668992,25.588291797913072,47.024702086054226
62.919584157470766,9.493879129250708,78.35403871733756,846.4489386789844,9.260264443988426,18.532852156229097,42.19738915207096,41.91110028775897
143.17186167784064,2.8695980242415167,400.0904254496059,242.0264525843886,9.542899527006798,7.6431439930069835,58.9494118127528,34.638597693583904
148.12888725797245,4.395553059878171,437.2218847132277,458.102126923417,6.243398406176807,19.995186728320856,28.648316930210374,28.397669720159243
52.393967789046314,3.5719289870164745,90.8882025080323,326.66164475774104,8.588280342552654,25.562586472210846,24.836091962263097,20.365726341512378
42.132020342073204,2.822211557651266,216.78554869320786,331.2637260473966,11.913703805939356,29.497208401576387,37.05090147894484,7.5807421885985615
214.78185085415416,5.183686327547482,415.74749551131407,704.7679434776477,2.4501167618930513,38.57653686468589,68.49131781166187,16.232966147537887
60.43686472338915,6.381815030525496,115.0915912495291,543.0047536202413,2.4213953083849984,16.689964198067592,20.985596442255385,20.150576561840737
147.78661064575033,1.9116013569243135,238.079304699411,309.6150153031185,4.315056807202301,7.333628517992746,56.1227112051545,44.921037791122195
68.95752450206402,1.760453732737709,314.7691848104754,490.1095024920519,10.192854590219287,15.972882979133487,21.85512843931231,37.67208527639406
97.60831108511327,2.915152315566706,99.7787869459298,795.0160078136604,3.0946926652695463,7.015917119971411,42.59603664824983,27.887150660915346
200.20902707468858,4.29872671084523,405.10205646811136,213.9334319663431,11.482762277782584,26.044855296128215,18.122770691384673,38.13653926941684
73.33773166894431,4.569700689061882,521.9885138134525,862.5313948780616,8.47174308814705,31.64819290093185,44.82772417602661,41.80768916377963
54.88983754863682,8.02787020445151,180.68393185066736,780.8273305809003,8.83775552556752,15.915807396171733,66.87634903461776,21.685326364548825
87.37837827569173,7.468669530062322,137.07695984894323,286.5932041920022,7.972877510573686,22.399698844768775,63.71922113173276,27.569432295786616
209.82333566254047,4.523331847816188,264.9970159695117,946.4742088009771,8.897048208841957,33.912171545072994,28.02366350374365,50.822875853425195
184.99399282100464,5.239512979525162,282.18612438169947,502.7304819141717,7.3283477889274495,40.17836644126746,21.970058829216526,15.019714110743802
168.3312820131181,9.958002809356868,500.1071813490285,883.6541204197443,5.722425058129184,21.943956382934587,20.220845692384916,36.599506921345935
86.39374569299648,5.8153193026415915,338.9057148692891,696.098647729204,4.685097620777135,43.443374150437286,39.40760618755594,10.278925375512225
56.745124677647574,11.657354391536918,362.6628977971254,230.1432701199322,3.6732226493153517,21.181916385675915,39.8233064075375,10.907814243038132
215.69410590680724,8.297984412468933,407.13559565640264,561.2487822476209,9.938213837205797,18.395716659704227,21.70642287449948,12.106089604915317
127.75342502614632,5.400287965223432,231.75969310584608,482.72220740795524,6.965661653729118,16.78438864044007,44.94267586896779,35.570995398681426
152.02514766984504,7.431562887862637,455.06401251389275,663.1867907954404,5.592637014833409,11.799446910511438,57.56180547331506,46.84363578399505
129.3163257081614,3.7907195325096814,107.11501119757139,706.9562920732178,5.773092380580994,19.79046959903013,15.033492315481443,42.87858959636628
39.746291191139775,9.691112887796958,273.788278394323,449.3144476945536,11.577441441079939,16.281811612906175,27.194200387850497,30.41876411541314
180.59102376954337,5.668053672827877,493.31864259349777,877.4500495071745,5.78256827373499,38.42553032622535,46.73866816729185,13.38473136952829
141.0491191480923,11.732696801427398,139.06387283992524,534.856582712252,4.47428750277066,12.287250011497012,68.07910743503984,25.457766653411568
118.53517813083198,8.691719013066162,242.00886518259696,302.11826892882243,2.0401490520101473,10.05530901037136,51.43627666436565,23.75873137037437
164.25169336202137,9.656468034728995,387.3270203808102,688.1275935277904,7.463116639020207,36.30871202649689,12.841630440777529,36.12475535140137
62.95674747121416,3.526646159673649,211.17948309781758,227.9651520374876,5.479158362944341,22.91185364369512,64.38778722177271,20.21636578539819
191.1171615336261,5.551674347605468,346.6253854153455,177.2657649542885,6.260840788165378,34.256422821278704,47.26601454363836,46.7814815680592
130.9060265283298,8.092689570293233,221.21099914236902,280.51952037582873,3.8827818132296845,35.981430396858954,50.966353838393154,8.963992866882533
60.627833483044725,4.012153498587819,168.73494719004825,571.8886149382017,7.337340085398515,9.10777306063743,59.7953895113391,12.184407424585697
153.22280514096957,9.251055672120277,87.09469804333948,945.6466882457098,11.403562392058864,36.65822841307686,49.05193670494606,27.757800891590794
46.238242304514415,11.045696167706033,244.378229632916,221.578833453749,8.261272535208139,35.7855319719022,52.9101009021018,44.83215730818784
44.910331099140976,3.1684780941266206,175.25387231207756,800.6374577242404,3.300166846795345,30.497513555321426,64.95337195190803,45.56202480832916
116.36672940471712,2.064617683899497,456.13905012547303,649.1896711670815,4.732903717849441,39.80744308914204,37.358708115992556,26.50370099721874
131.59847462954565,8.718543523456546,105.91460230125992,423.55976149411015,9.879885345001219,19.74707190137966,68.6921990036806,9.142433576156234
132.54318848913448,6.819675824947958,466.4432720553905,931.751132549376,11.793777259400988,42.927378105691865,54.140118485445086,43.8287024464258
90.83968729579001,7.285944669221957,489.5062772678007,221.85178883949322,5.816300660637477,9.744364132592152,13.64585397930247,24.95588445984832
49.94465579916387,4.881463078601735,149.5586034065522,942.8619079880222,6.033503541092258,32.855757706883324,50.75137944474467,8.066963073821995
134.78111168401836,3.1441141069022103,76.58465569235003,610.0350687226992,2.9284742799050187,27.00706618255234,26.485005769474633,45.01696922636124
157.62828655920316,10.27041164256289,274.495049678341,495.53691805831926,10.089996861053493,15.828695351866303,48.80813394467858,38.23554221800053
137.00172551251177,8.840076103266703,174.44719987347233,814.9387553742594,7.3647462783307205,28.804483858260134,18.779062904318213,21.89609027751727
59.214625328402,5.330173897811925,425.1019564054034,816.675939687197,11.217560601892862,33.32942594992548,32.26873197501134,37.482263279618536
143.5566072323382,2.950707111185106,98.05212084049688,747.1271812015308,5.266811850007767,13.790060246435225,55.18560591351337,21.807630515838717
205.47469085827208,12.224866064449309,403.8203617077022,742.4928454113016,8.875753822605372,42.5337226803743,19.622722694624606,40.569688076504654
219.33709214147075,10.113736498692644,167.80598595012117,774.3284924332289,12.135785280476385,34.307054878677796,38.74500765152007,27.025764455138365
51.34718349000862,4.1822300607149,454.3001636372509,643.3713516234637,2.070470987146361,14.200903744179016,29.79677222591573,33.28128211953464
158.1141198089545,11.674843790318695,208.86199799005496,555.05731345854,2.3884243580521978,21.461092137369974,56.645729031502455,22.217707392070853
61.355662856509454,1.9258273599869244,319.76551001522887,766.9632694391275,1.7989847081338728,40.50342207906749,38.01771790715,52.032429750879956
155.0493201057086,3.64085270966116,424.5366944020099,777.6880396008657,8.360886961470708,8.080915481268583,43.82993007826977,26.195036565066545
55.75800116357213,9.50388079573123,496.6884509688345,497.83921448898053,2.504409370255198,26.645529732443062,20.629037722780637,39.685764298837555
69.66089458975853,10.924670489435252,256.6661199450273,849.6299040414038,6.343951016035295,26.40749485709886,23.576205759847337,12.75752820212306
205.91476602398882,8.82317746122181,117.60059947795502,431.3759506596575,5.56022075509663,9.097589570620492,61.9057011577375,23.141319453065964
134.3720566594395,9.910071919571617,118.32803152047373,277.9829478229153,3.8395910345274302,17.71969864446606,46.0217167738439,39.895340549996035
220.00625532570493,5.854792771743205,389.3536936481094,874.843224397704,8.661626547572519,26.16109702022345,50.53210058064972,11.370882980724872
