cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft2,krb(2)_pft0,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.006507714531342841,0.024483401889108768,0.20041844534434533,0.0001404096952616587,0.007088313335984466,0.03881851535939439,0.006288121904267973,0.0372945417095818,0.028293256932693817,6.009223012215572e-06,1.4703613039372573e-06,1.0958119539327515e-07,2.7359878751127915e-07,0.02309963173928641,1.199674720595594e-05,0.007194317160822969,0.15125725791402375,0.003068638682699602,-5.4508089894703025,-3.4950791901122624,-1.0499997112491215,-5.6817760020270205,-18.586410976387576,-8.987625962447968,-5.284121302053827,-3.9655503816963003,-3.3913484291249,0.9901150966420641,0.16587127668103419,0.07253507244877894,0.005649683125779476,1.6176127625212756e-08
0.006611027571945141,0.02521922856581358,0.19590823205873337,0.0001463552942630004,0.007502772579888611,0.04029028731011417,0.00646110779023339,0.03545669422676398,0.028005108961591356,6.067546076441282e-06,1.56846643503198e-06,1.0518947516813675e-07,2.6421386936353004e-07,0.023044637266505862,1.1668060171874178e-05,0.0070604123136325135,0.15665726342877795,0.003027059852735834,-5.384399012101955,-3.6294456953805407,-1.0513656751558131,-5.989546751813112,-19.533959401772766,-9.495447546282403,-4.988939645711144,-4.048463504267735,-3.122632210167412,0.9915063374319285,0.16052580539581152,0.07071266845466254,0.005690511883988897,1.6655082485947218e-08
0.006375869198557132,0.023778169996087162,0.19121382169412682,0.0001415861546975685,0.0072095188260492705,0.040585343787395055,0.006275526058329912,0.03778875351645397,0.0279844852199553,5.824168610349811e-06,1.587548482685812e-06,1.0338036684275003e-07,2.7395705042875187e-07,0.02325105661468363,1.243520237902833e-05,0.007096495790371699,0.15622081152316897,0.002950034831718115,-5.650774947041763,-3.4906673426012285,-1.0400647836880017,-5.627577269888693,-19.30074865080137,-8.890682031196054,-5.221619990467883,-4.0514439152820385,-3.1641867292976653,0.9949160375145177,0.15694124405393622,0.06819789513027444,0.005814343619844972,1.7176745852955968e-08
0.006212448958695011,0.02464344778506226,0.190715888026829,0.00014005037848643082,0.006983111469944804,0.04050984642964307,0.006092676518256974,0.03609611077244914,0.02731289681505695,6.130017237220465e-06,1.5587740285256149e-06,1.0442737627431314e-07,2.8447258511210705e-07,0.02337476552174806,1.1723835181733445e-05,0.007149005852563024,0.14886933274116942,0.0028966975434035524,-5.401392363603842,-3.6512453954947786,-1.0601255048280458,-5.7463825539902995,-18.929502779362636,-9.007143459431633,-5.223544069507497,-4.196112318219221,-3.249449355825992,1.041928092911237,0.15526325495379356,0.06793095165561094,0.005824127607976416,1.6549138255265068e-08
0.0062435593355017124,0.02525747614606057,0.19120428771428125,0.00014938177462142232,0.007505489426879047,0.03963354940077409,0.006539423458236004,0.037385413769836257,0.02930748265580169,5.874868930830446e-06,1.5246987289536609e-06,1.0882894854955941e-07,2.865307859005775e-07,0.023957628850271025,1.1818292926246658e-05,0.006876277987008799,0.1552825276487743,0.0029819478605406084,-5.6104260699227115,-3.5004423125445623,-1.0858230820453365,-6.035569171180888,-19.776931201237453,-8.916294065303433,-5.271782964967449,-3.9782920996354925,-3.1471949009176026,1.0845519996107797,0.1559886711534135,0.07344372481072109,0.005879423999964536,1.70091500506583e-08
0.0061256904816291485,0.024328668341061722,0.1875376240016108,0.00014977046374032308,0.007130048704077136,0.03957110723806366,0.006482848385009749,0.0370980504048673,0.02835489450953486,5.761723117508591e-06,1.5547929165044596e-06,1.0895774638286983e-07,2.887289687157343e-07,0.023670677543227266,1.2359428859073548e-05,0.007024853489325594,0.15466612850561456,0.0029133980812252485,-5.671105413199923,-3.577214162479158,-1.1029842403167671,-5.6683061433792945,-18.92412650471094,-9.353942770789427,-5.340415416712224,-4.017281168231466,-3.2792101470077,1.0613135422626006,0.1544159846966691,0.07125124237071488,0.005482251218041024,1.608256322638431e-08
0.006572893806235047,0.025142422155800544,0.1907281606892452,0.00014550964328662714,0.0071562350426811906,0.03850831759035124,0.006106000480412925,0.03542196274963465,0.027750150123877698,5.716637616730374e-06,1.5126630111368798e-06,1.0611085550586783e-07,2.79115794801649e-07,0.02398445759017437,1.1695251964994868e-05,0.007141002513921938,0.1597446211983953,0.003009333057698483,-5.651633650087217,-3.407087995155762,-1.0318151745592539,-6.130895807903089,-18.297373634458435,-9.038641347565386,-5.010903725088115,-4.097660432025372,-3.123799318392843,1.0270982341500345,0.15641997550669162,0.07292806782723636,0.005774967394467437,1.6426716731022862e-08
0.006442597132109133,0.02375669466691109,0.2014937919837414,0.00014155614037333024,0.00735575749417691,0.0393318192592832,0.006493192234001474,0.03535800590075368,0.027588758055387432,6.011128634434982e-06,1.4863697346840752e-06,1.100478242750196e-07,2.725173448670858e-07,0.024075575825831894,1.2271339131622e-05,0.0070868415896011405,0.1533511476730602,0.0030258079437619555,-5.4477817959277495,-3.663726637214518,-1.0930339521258154,-5.604538716327624,-19.473149893795863,-9.068759620120243,-5.471640292087672,-4.2621810796739075,-3.2856113047995565,1.015602773603997,0.1665717590611999,0.06845586115530164,0.005617153367539966,1.702211074440575e-08
0.0063199839578714015,0.024690430826449623,0.19275266223218793,0.000139425283921349,0.0069630628693918475,0.04006701583721059,0.006383730351719757,0.03724964021106688,0.02663509827223153,6.084267524836912e-06,1.5021323579963877e-06,1.0789179415540462e-07,2.7574529702208517e-07,0.0233478689193058,1.21978236303347e-05,0.007051654817997949,0.15457206770165907,0.0030535434242694873,-5.908672795500328,-3.524226471138938,-1.0518025298425648,-5.7719008803861085,-19.94315059004976,-9.099736664001796,-5.005301585662121,-3.9664348288817863,-3.380475525511795,1.0596438442152176,0.15486283661713598,0.06953764612233834,0.005751798907081456,1.6020602953986445e-08
0.006156022863099754,0.02340030414043655,0.19674292437551055,0.00014743700152742775,0.007521077070624191,0.041398034195287536,0.006077410693416435,0.036934042240369606,0.026905354256166067,5.635361452718049e-06,1.5948714558685627e-06,1.0464978694312572e-07,2.8781548478929767e-07,0.0233725504510019,1.2096113483224082e-05,0.007113435235503995,0.14549005688062625,0.002953236342199191,-5.394339886378605,-3.5013975983643864,-1.1272871982695374,-5.984793558225483,-18.258711246765348,-8.757843751791013,-5.048248730332809,-4.0136016893089925,-3.313037285093786,1.075488174750877,0.1539564352965616,0.07378129323140457,0.005537657923910419,1.6087088336808694e-08
