micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.3592692534750231,1.1256274502273365,0.7952903780009839,0.003473560724145776,1.1240745617697461e-05
0.20209125902579694,0.19157869177280396,0.9198114632791399,0.0034853520563674022,3.3322903111841824e-05
0.1047043682975411,1.1457136693023109,0.8885067706627914,0.0016192277312557255,1.2272998688284025e-05
0.2218045234865896,0.4491590830328603,0.6029739685547167,0.0026733360894821557,1.664916560792168e-05
0.5299446018843353,0.2767663757862966,0.38711023384068244,0.0023585368478097205,2.324279936868144e-05
0.6545985514338554,0.33973864565050765,0.5932095588478317,0.003443589930537804,6.858016508799909e-06
0.5268462574875146,0.30923644302638187,0.1763678782903394,0.005154650578816,4.3625281322982376e-05
0.6712993727653589,0.4495478480630151,0.20663972179792423,0.003884318527258353,2.2606099749584054e-05
0.1776698985003649,0.6489531187404332,0.14791254759492267,0.004964737929978154,1.5351199264000675e-05
0.5663860269073839,0.45697447001995967,0.5986231236530084,0.0032242093408477424,1.2394178221021081e-05
0.7872252642882706,0.9418989863650703,0.9878550177715676,0.004895171282052715,2.8915999152443406e-05
0.7529119498286256,0.2233985541471286,0.29787209632496675,0.0008170909867705826,1.8013213230530575e-05
0.3694367067446755,0.4147396268482047,0.8850684084929905,0.0023124159681292287,1.6237380387495232e-05
0.4802070230074123,0.27826310901359164,0.8604387981397489,0.0009578430896628998,4.4475477464020696e-05
0.645298438078156,0.33873608915735803,0.12112452469070302,0.0045142148565832044,3.3274293753904685e-05
0.6142019552550781,0.9378572907721736,0.18471343680923585,0.0023206354970125086,9.634762381005188e-06
0.7106439838897269,0.7830191599123566,0.42307336706325843,0.0009050800813729133,1.743929286862649e-05
0.3237718452016365,0.8942599050129503,0.7076533334176378,0.004858621164366367,2.3888597006477975e-05
0.17591218167882655,0.877139345350142,0.8220085251164808,0.003294130548333582,3.5838687198182444e-05
0.44503779290526985,0.6777876326653186,0.512758065036734,0.0007220118083716568,9.315657079732179e-06
0.11250387034589926,0.7967398543464198,0.40772235043883115,0.003041139317590573,4.130265895704372e-05
0.26919097120387087,0.560224690664483,0.8171514565679492,0.0016982311943597877,8.07919639315172e-06
0.29828924493558195,0.29950195498259025,0.9787594213739078,0.004478977821909202,3.033615026041694e-05
0.7166544564630066,0.9717624612672334,0.28913701464624125,0.004884283192751893,2.657368967662603e-05
0.6706109595939937,1.0684699362399432,0.41110722477388967,0.0011282492377328482,1.4117406501677668e-05
0.39707592158000354,0.9867706510612968,0.9147579812618868,0.0006333702265497153,2.542989210310263e-05
0.39010199346460184,0.36321361287657217,0.22723506088565765,0.0022205528227374144,4.271638815650077e-05
0.32234754870932714,0.6736625065922583,0.7684015938547251,0.0023454220914206113,4.387128330883843e-05
0.7820920945223664,0.39426499435166107,0.5774466134681338,0.0020442158871204945,1.6393619775098705e-05
0.11642909253737997,0.768648119076564,0.5824861335563835,0.0008470980059999487,1.6145858569464458e-05
0.7431248251872173,0.38147756239391994,0.25046244130065504,0.0029493732493323026,4.442601816442403e-05
0.26398615127107106,0.8341226368055114,0.8227830030250499,0.0017406602111635183,3.4128653944474386e-05
0.35440962905168694,0.7924448211331215,0.7039155715861103,0.0031717184835588406,8.611590802176332e-06
0.69064955482778,0.4664642599864244,0.28908917765106473,0.0007957206794628666,2.8635717727529674e-05
0.5772042890369695,0.1481575041901087,0.5912223581017327,0.0016871797209501022,3.0806911616377996e-05
0.21530433574038985,0.8537972491504204,0.47489040136689875,0.005096303945936326,1.050083776583973e-05
0.3351949196753459,0.24953869262615241,0.9741156777625063,0.004811228896228709,1.5317665108606224e-05
0.5645605259077816,0.9859413102905523,0.6312263531643011,0.003142322776108831,1.4674091636018068e-05
0.1568595106060027,1.0696465691223611,0.9515879570475707,0.003638886994911686,1.8561191641948025e-05
0.3410515260614257,0.8904400223698185,0.9485183212359916,0.004858014836472563,3.6195021834304955e-05
0.5516491599141637,0.21884405937081913,0.26599144667980157,0.004913060104929981,2.9257162386383597e-05
0.09651451952268002,0.23697982245501603,0.7317296417322758,0.0006242956024618496,1.1432322056699946e-05
0.48454934131244876,0.8547991348656342,0.7210200488184133,0.0016764926854106869,3.3487168853901435e-05
0.2605295437276986,0.4712982441538578,0.8087440239495264,0.0037182379154266304,3.896893641976712e-05
0.562855192142407,0.7254781225302376,0.20293018454446982,0.0023650358546852806,1.560809470726902e-05
0.26537735151823694,1.1489582444929591,0.4807946884907537,0.004881823464850144,3.024554503989052e-05
0.6615282895071536,0.656759454225273,0.6513668049332613,0.0029640849303305466,1.280971951192178e-05
0.6094875612960746,0.42460020005811155,0.13856521684838916,0.0036982670203544055,1.2084427176281959e-05
0.766277813866616,1.1289908629755074,0.9649941541245762,0.002376761761226133,5.618264661154697e-06
0.7575467102130922,0.5788518927992378,1.0130556720725254,0.005225375890028414,3.9120378218694405e-05
0.301667643176446,0.5337662632090546,0.9058548311676432,0.0021212256247501327,1.17797098674437e-05
0.4903514679600455,1.1103923556818414,0.761915651314375,0.003336293616428952,8.887059750830741e-06
0.5322131974420429,1.1667923487491012,0.2459979661394943,0.0030879823313459363,4.009492287711822e-05
0.6226607898888239,0.8601572713774485,0.7679052299400374,0.0023255575258548248,1.6743673770579733e-05
0.671992543020147,0.9785026561922948,0.9206431116423363,0.004983554652271062,2.5453695954437514e-05
0.450590519139034,0.9661360752708336,0.719166527761766,0.003969441010836976,3.6831706777444046e-05
0.7299918418351937,0.48447813212944707,0.46454098004986805,0.0010511133112361712,2.813120563984696e-05
0.1157496833146169,0.6180017661738063,0.6195742210086311,0.001975398010215765,2.863333042276043e-05
0.11183577975616434,0.169881144707178,0.8793733202921629,0.002328915078774062,1.0082420506075391e-05
0.46549735263141534,0.9365212539623864,0.31628191351707047,0.0035898742839312013,8.41389859975072e-06
0.12706949386446265,0.6868094864729101,0.6177093928541789,0.0036596635271913917,3.404365334890646e-05
0.791732815549455,0.6710566844623708,0.4157036068894763,0.004416893734889777,1.583329005048297e-05
0.4056082457714935,0.21289675743654712,0.13952548988954455,0.00522071239045404,3.8439204820488236e-05
0.5904446490225876,0.558728361035092,0.27681712902574485,0.001350897804821213,1.5009715926583814e-05
0.48490381725664183,0.8785531735133453,0.7286631655940546,0.0019436827053405255,4.3194611226527766e-05
