nmax,nmax,nmax,nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(2),krb(2),krb(2),krb(2)
5.574039940261818,50.71600104305978,21.547354247960044,0.588792635777333,1.142500658389157,3.807901366051648,1.0227525095137953,-11.613819436764185,-8.865052658533319,-2.0617959600493228,-0.21928334357191095,-7.014183388788041,-6.073907663074884,-0.337547279454628,-4.1019354333386975,-4.709902889211179,-6.411596769538963,-10.44561576938028,-4.387505167779041,-5.305805845030041
8.649613515602038,9.83049057686291,9.513077583923568,0.3797256589643225,2.762777914771994,15.133167305074245,2.2970640394252375,-7.179353924011507,-8.747596679637574,-0.27541611434399377,-1.9097291734761423,-1.546385006021074,-0.8249528960193118,-1.2655957769392,-17.646121531528387,-17.02851173137545,-6.418217366669466,-2.7580980521149097,-6.658097238609412,-7.584333154215899
2.3016155235883335,27.75691626960802,2.460869937712375,0.8683883618709038,1.6974119006400912,12.925401118371676,3.3053996848046987,-7.252857066840417,-8.130588771134274,-0.649107029918923,-2.9524037279619284,-5.681908511790024,-6.806172760299053,-1.1974824615388378,-11.29171163385555,-19.265141172305633,-2.5669363865652057,-4.527691523544614,-0.9070456001948426,-5.827554060677944
5.757257674375687,16.475991201404355,24.194258250396786,0.3710779940242303,1.817046352311856,10.768529496848473,1.7683180247728638,-10.8076819575009,-1.7564336896769062,-2.8145947288213966,-2.384064935574373,-1.739215261693739,-0.4177712811254403,-1.0974813998530912,-13.174494901686824,-15.46373128208786,-14.734037577943553,-2.3328037312136267,-3.7261915568984536,-2.6227966107344844
11.905820399347693,34.214225592108924,10.573369959968481,0.10720251525742125,1.979304537264576,6.853299796481447,7.066455605042576,-8.733224139075688,-12.727372024780408,-1.424980297937263,-0.5044314283023088,-5.258594344605285,-5.5837697325395785,-0.7772092689375654,-14.282312869614813,-10.82771120434214,-10.305099019587134,-8.695738330453892,-0.7287721406968567,-2.5007388329975577
1.1273222465000756,34.87508472769454,10.120779642248298,0.5077136220482324,5.200858959200902,5.487260124679749,4.193446307320667,-10.219944345642414,-3.8387752341369032,-0.357845756537741,-0.9944841843916518,-1.4827536048173902,-6.739131942023199,-1.0882316782511654,-11.905216912500117,-18.271488232599914,-15.31143641034222,-4.358261059948645,-8.5330309864098,-9.101936301309456
11.184424410926251,47.96300151614406,10.220575075230196,0.14904673207490907,1.530849877726485,8.687940195272613,7.862132893302438,-11.545205349029928,-0.8438537621710744,-1.5290177169594275,-1.3621436890684833,-1.8992174236197947,-1.1998791125623902,-0.4953951159685713,-17.253479683608333,-7.4653297901290845,-10.234848879466783,-13.6543412601132,-3.772666421413646,-15.718265865630697
13.193316942449762,15.489827709598355,15.124719121215666,0.32079047883509265,1.838138669638325,1.6639650523815903,5.986079005819072,-7.0337556926836555,-1.4449631418748563,-0.9023454534388509,-2.7758057515839623,-2.0186033321620913,-1.371080925103966,-0.6867104779497295,-17.99203984703118,-5.865909401491672,-12.967455454772756,-14.709153075916916,-2.6387378959315972,-11.991710133761451
5.486469400041522,34.66821386191641,18.85337288641808,0.5321972156672825,0.7875647582938047,16.03544492060628,3.3870205847456223,-3.050133231038164,-1.3004644109893129,-1.745410946608253,-2.111385362105773,-0.493460749866536,-3.8827165187670816,-0.35538467674940183,-12.108585818275293,-4.531762315688381,-13.302510492985943,-7.961236233409673,-8.93056989863061,-2.9540704454336963
5.14021990961135,8.51906547052569,26.819617396101478,0.8396054180428829,1.6928847896618402,12.879712828615222,7.854999801810942,-7.695530226153227,-7.900282807806088,-0.8030011854312195,-0.4281359712809896,-6.516955784400754,-6.53885951099718,-0.8677078361643177,-6.818434789321548,-7.977920715615546,-13.926530197467667,-17.147984679146386,-8.483777818386056,-12.782095851621644
9.04073013415957,7.040654235750463,5.942161617628632,0.8586987696743713,3.5747169221617856,1.1655469290993337,1.413243885794289,-9.060122290761505,-0.8183313819239523,-0.5841817388272463,-1.7403533133757678,-5.112563152218022,-4.839415014997788,-0.35257932992030533,-13.26645694488542,-5.771179514561928,-6.788622621198151,-14.436845292124435,-6.346696091424932,-13.843118180560921
9.242663084212449,31.442753608107772,4.082941647776609,0.3809442227534901,1.7320927854813173,5.391813580823504,9.25709499277201,-5.6530313308011815,-12.79262849489103,-1.85407429019261,-2.449056554199947,-3.818037716839514,-4.326022570844296,-0.6905722942117686,-4.333798829150208,-15.334531191804269,-5.99336349869605,-1.437687395766169,-6.30925066316451,-3.559793394927848
12.908343253213769,50.87800028093041,26.55068971643147,0.3831428302298999,0.38346572925588396,17.709734126579058,4.3536573348558285,-12.879850719950237,-13.758869690704913,-2.453125529761872,-1.0080128091604066,-3.0140684636371686,-6.201774833175301,-0.4693217264969099,-3.8888346627356776,-12.069552883054081,-17.672278075545115,-13.528536340149515,-5.6305505308042845,-2.336800354692758
8.69049365802124,52.698714045254874,5.352698656871297,0.5164966871273631,5.037814588410959,14.33383511957568,6.773141668957412,-9.55129945823758,-5.603130541466695,-0.942697979514132,-2.490960127778119,-5.921175619605596,-6.310774659087909,-1.220683096221154,-9.795996652317005,-10.979886168284704,-15.215620089187933,-12.699350753999774,-6.81770189531933,-13.025627842372344
12.25446922995566,19.834955905317408,11.795949584228868,0.13458374585678207,3.4227127613793393,1.6469609283413575,4.690382163192141,-7.537322397315466,-4.61830690373184,-1.745249803536329,-0.24784071982446226,-0.6354616110446265,-6.006587834912062,-0.5238402081781912,-3.155605658624568,-11.388414655680194,-14.711285116217246,-4.884778494943177,-6.106014282371002,-2.15581621440465
1.3897951063451557,29.580273431034662,16.311776927252513,0.6236869113483858,4.220893202102372,18.565337430325624,5.146703134710758,-4.7692515590596996,-11.4850136293775,-0.8812470784076003,-1.424237691632232,-0.9166416483810991,-0.5533990849617293,-1.2829370024941857,-15.405736482450918,-14.812651602106786,-8.277541469462289,-4.119297761275224,-1.9079333840397745,-4.678716341918308
7.837977574591322,38.81563450408315,19.583000226997125,0.3019405072513485,5.456272515581248,14.282144500523833,5.489186472602606,-8.40768140255284,-6.4146008427751635,-0.8188736716531251,-1.1852013145156333,-5.563667395576284,-0.47845146222753004,-0.21625152703871445,-1.7549256541358866,-1.8977646937069004,-16.234307607076147,-13.665841468840426,-4.767564461785927,-2.3468626579603225
7.091341741514148,26.662977247340514,6.258803160738015,0.4404664843141757,2.4519255657458165,12.085301764939896,6.215842857808794,-1.2708305231277612,-5.807270297457362,-1.8398217724284383,-1.6090324247106524,-6.238390513728124,-4.885464440273584,-0.2752973781226014,-2.1794279550794267,-13.75708397344648,-1.462431553851701,-11.543960462922339,-8.962072172824618,-9.654754921500947
5.750682243636524,35.221726209494605,14.057799083847895,0.5410551103843414,5.383909967393236,7.949847480413936,9.150715074415228,-12.107418088646405,-3.393180319655502,-0.3372755123629466,-0.45024064396698865,-0.5046372874566001,-1.0259898515705501,-0.9305885345046098,-2.190139845392756,-7.382009673090034,-16.045678041475682,-1.4188948432448656,-7.830216343300422,-5.162378054033018
2.251416165976665,37.9155531343532,18.727876287897626,0.8397248121743475,4.269383636540983,15.462656746927275,3.038311153141758,-2.935738251624508,-10.883299147151588,-2.3284537960216127,-3.0126548089619387,-3.2023049100741567,-2.9246037068226367,-1.048280330534916,-6.849085175572148,-19.44022688764626,-16.28691523784247,-8.72189249275033,-7.257839610123476,-12.394505973495638
2.0564853401136864,48.288666496650166,15.34370491017337,0.7938117194969674,2.0282678455653036,17.11941811293161,4.002815108607468,-0.8365544086517596,-12.972656681660059,-0.39647402732256054,-1.0796232762603948,-6.878423854627505,-6.882152885052884,-0.7925317390353406,-11.878147026294132,-9.933861238192682,-6.2150159516595105,-6.915961816658488,-6.552666104693346,-12.361330300396503
10.978864406686998,42.596754396845526,4.0153989794121685,0.49497827423232327,0.610817304089879,10.89151988182724,4.473774512360393,-11.885072702754577,-5.487352669453062,-0.4660809443545358,-0.5718160443121671,-5.58873272094751,-4.608611553083225,-0.19741457191471568,-2.4133656096671547,-14.911101581059254,-2.2866367734099287,-15.793481067226413,-6.8561800444084655,-2.0946363438210662
1.819496774544087,52.526634756459245,11.760048971887452,0.38357793236020177,4.689117663190514,18.050474392909457,9.374009574405838,-10.192565134262665,-5.829504404667363,-0.3754519350864056,-2.3981831178710173,-4.199485068192907,-3.2816785432493174,-1.2120065252193677,-2.8814924942502946,-10.804640805572832,-1.192321949755408,-9.435891555894273,-1.0067294811365362,-2.6679141189015
2.243140158231279,35.52019922664961,21.93178789670198,0.5750318885874437,5.495731761762527,7.747670431426673,3.071408776536747,-11.644349015187203,-3.7685438200126105,-2.7507008564896505,-0.19500488710667097,-7.01397117468025,-0.6752137977419406,-1.1928403232595697,-10.078675165011262,-20.66633613151141,-2.305054783584808,-10.969377119223774,-9.22372282057189,-8.853397015803276
8.877006350233003,37.86573392482471,13.956243532046274,0.614802272075657,3.4552972843847414,17.220844188837802,0.9090174230731208,-4.2401361888621025,-13.580555035033543,-2.553712216505474,-1.472291448022853,-4.621706968962511,-2.2772872915909472,-0.3070326612519393,-8.972708437362892,-8.0595724143935,-11.390751913182541,-2.399223465369727,-9.269553268995498,-15.939024390537922
9.768175813695898,29.81925686374367,9.988675581593926,0.7824155177362537,3.997548331790948,3.9271049082080434,8.698344660444583,-11.063969260831932,-13.572298829440975,-2.109442672648572,-1.9266357642950747,-3.240782368227833,-6.75986282614145,-1.1612405007705147,-1.741378619434952,-1.614693067340836,-7.698577197766844,-15.589959954072992,-9.3854851638345,-3.1513784338839805
8.419934070963672,21.996899174203488,28.05685792420754,0.8079070308221377,4.826975005440144,9.436476876309465,4.233375521038987,-4.144929106326899,-1.511069204787516,-2.4847504158886435,-2.501154906294623,-7.218068885277133,-7.196995965585512,-0.7698439490593106,-14.248102534319221,-19.716332535982655,-16.130716501871472,-5.452265831377558,-4.554897217790842,-2.826139051817873
13.08450131327304,33.35120157632436,7.7756671585747394,0.6545306159652711,3.6378924984726373,7.446928924591129,1.5220183297966612,-9.161822264469276,-7.7741539622012095,-2.235259657686226,-1.6580708832025408,-6.2089214621788145,-4.155042777217481,-0.7767818441345867,-16.108574253936204,-9.047647293046346,-3.3781513709904183,-1.5180881736401015,-7.296235301062571,-10.340736135708008
9.844873794565938,13.533393740049103,5.25112357205402,0.06309019910109373,2.1931728175556238,11.618518363383396,4.030196405897591,-6.212184017498987,-12.956142375665603,-1.0902897609629107,-1.640289728780255,-5.740186607149418,-3.0923526310774876,-0.8538292422871206,-15.861644887143756,-19.810051492292125,-3.610849430155456,-17.678577252906898,-4.929046637715844,-4.801139140974062
