cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(0)_pft6,cfall(1)_pft0,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(0)_pft6,nfall(1)_pft0,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(0)_pft6,krb(1)_pft0,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.19594127342011336,0.10109475703050334,0.14722828377302374,0.0035247475702729547,0.09432900175911824,0.029281178947573976,0.012022234600058874,0.00287883028995006,0.0010099684062180269,0.0025586887821512833,0.003163815546713118,0.13703063638449386,4.7978454750255986e-05,6.838435523738329e-05,5.0171174122457424e-05,0.0020735671871510448,2.0001233356934996e-05,1.0141988137479245e-05,9.790373183006028e-05,0.0005464198615586282,0.01079321444563171,0.002911811121937817,0.003593719391504874,0.0020992026813284035,-1.4228566580180153,-0.813903873745983,-4.551960913556514,-4.0806070662373335,-4.256398022305909,-9.09596414158459,-2.0779840315473868,-10.668592167544917,-6.980891889956668,-5.7964504640423336,-5.227686994802032,-1.9152795148877846,0.7610306802021165,0.23260959517132948,0.010540360871540056,0.002624971286088627,0.0002435309563187062
0.19911960152172895,0.09606258187565539,0.15547500732933736,0.0036143348884697174,0.0996679034679443,0.03039187034917193,0.01218197470787716,0.0030709926332930463,0.000999523185418082,0.0024585408570410405,0.00337815042801455,0.13329271081603855,4.8902989222823536e-05,6.814729634216479e-05,5.2001168285285344e-05,0.002070106246210157,1.960961674135691e-05,9.997067041544414e-06,9.525015900968667e-05,0.0005665794457713661,0.010669521964035035,0.003031111236113141,0.0034839982578253707,0.001993836026354546,-1.4892165676850928,-0.7784883733400596,-4.263511075880063,-3.965485359727319,-4.054179499078483,-9.22586116620278,-2.119524027215484,-10.976195394408771,-7.176456003035532,-5.829053449795847,-4.863139559776808,-1.994708881941264,0.7227229397959767,0.2180665989509129,0.011549900231959011,0.0024746042683319136,0.0002537774166005525
0.19216402803876118,0.0956453811575577,0.15204510337379698,0.0036873740037366032,0.09706738925368666,0.030613251146923502,0.012192316308739942,0.002876194536082794,0.0010124030681996688,0.002482662942257279,0.0034166632646091496,0.12884619893921795,4.963811639387522e-05,6.919002245539633e-05,4.7644677955204535e-05,0.0019254799568832605,1.99872388702588e-05,1.0145603426680314e-05,9.840007357263761e-05,0.0005701199609970675,0.01055965895965238,0.003054105338177249,0.0036372747773371055,0.0019749622389986497,-1.4903673165226685,-0.807115127653712,-4.246610279861462,-3.926673283805887,-4.117299873234487,-9.563981715274256,-2.1051978959530206,-11.32433182112653,-7.235659957700745,-6.197192680700738,-5.072822678246852,-1.9246661359608621,0.7482268985198142,0.23230865877028606,0.01095816114170559,0.00242673178393717,0.0002512270673079269
0.18753712716525683,0.09885813685342865,0.14862146084047032,0.0035679426678334922,0.09580463492274442,0.030558046358191874,0.011645172449304273,0.002971588570876355,0.0009977317487584552,0.002580135529220364,0.0033544810653338116,0.12955529512518849,4.782553431153098e-05,6.897923162713448e-05,4.9512720225707805e-05,0.002042641571182843,2.0421813672823183e-05,9.56171014340802e-06,9.546868728570352e-05,0.000558512367500386,0.010778332582899963,0.0030612447931049535,0.0034123943828043984,0.0020684524369583746,-1.4910102499581446,-0.7886253777225652,-4.368042783280469,-4.128830684080312,-4.037364529898281,-9.509107521297118,-2.0976120739569475,-10.916589172618401,-6.995284260859252,-5.7395630183792585,-4.896019301303766,-1.9173249913566572,0.714660679959704,0.21874944806546606,0.010468127526151767,0.002379445748298693,0.0002465582469210954
0.18843690514586936,0.09400525174590665,0.1479240233669968,0.0038059158393323237,0.09969057322482092,0.02986486948647874,0.011608487762385565,0.003025180248661658,0.0009806384801369277,0.0025449739062186234,0.0033475652554897997,0.13615267341864482,4.881883173816906e-05,7.002381005364981e-05,4.8178940044604176e-05,0.0020228945098652554,2.099652010507541e-05,1.0420568242209643e-05,9.512784075825292e-05,0.0005702122524922513,0.011024386827874539,0.002928842625322529,0.0033654931383403424,0.0020201752096958036,-1.5047913815164706,-0.7950999418829507,-4.224492828369257,-4.296993942167204,-4.200285407778411,-9.285617090480413,-2.128049922878366,-10.558399118124575,-6.780012467232674,-6.143371720225575,-4.965587690036082,-1.977183839621914,0.7608096925471817,0.22425040070104607,0.011036674310182425,0.0024466209243979124,0.00024625556057823993
0.19350010420760702,0.10127700982486969,0.14346300780704355,0.003814122935101064,0.09249128146028485,0.028612802518954438,0.011724393110140088,0.0030262045211499433,0.0009922328036197734,0.0024822209299594808,0.0034322226010141685,0.13011531567574372,5.151879136307576e-05,7.098722541124375e-05,5.066892754523219e-05,0.0020221431736453877,2.016391660921373e-05,9.948900691706699e-06,9.93552703166384e-05,0.0005316693853307568,0.010674967474551343,0.002873383191558611,0.0036667556925280742,0.0019984115963164167,-1.492150010203258,-0.7856567890224233,-4.40105146248448,-4.207573554896618,-4.021815701023835,-9.500533728786888,-2.018843061011053,-10.601417844010392,-6.7954835708461685,-5.755944925028489,-4.872188666945336,-1.9183697812988183,0.7372974210254636,0.2162679377407467,0.011483547906112467,0.0024036809951518004,0.00025024955412747754
0.18088439349189997,0.09753147832246774,0.14860359011844737,0.003555532745655829,0.09989078680727272,0.028901734545657053,0.012494766880470971,0.002912372310802062,0.0009779687624925457,0.0026081851187111757,0.0034207954403986307,0.13263958309815718,5.1913912738284085e-05,7.122024639931424e-05,4.9702207187722104e-05,0.0020547454625773633,1.9112389382458002e-05,9.861774333643593e-06,9.647386378223593e-05,0.0005528196203158554,0.01144373959341369,0.002941734907969409,0.0033741559938630936,0.0020054379005245804,-1.5253882318813892,-0.7897540378408159,-4.410840087964741,-4.008520458650232,-3.992569015679938,-9.60473004046192,-2.106626896747864,-10.764453032139976,-7.0671894214206805,-6.126924066814889,-5.029384642441584,-2.0058035812377826,0.7135867699513707,0.22737550914639598,0.011429593696205767,0.0026159691892283805,0.0002476985386713939
0.18448164863517305,0.10083020941034704,0.14468065265002944,0.003554072885473613,0.09336545803880594,0.029713204507763467,0.012385266078383746,0.0030555038633561077,0.0009867735701452232,0.002456391329629714,0.0033407474407659813,0.13752625974552074,5.229920625563478e-05,6.917087095741015e-05,5.1680630109770825e-05,0.0019846163974189504,2.0239971827398473e-05,9.69788262582956e-06,9.636373247485937e-05,0.0005501956951633218,0.010585610513958496,0.0030834988406166696,0.003377425967074034,0.0020119899568001877,-1.4302643055525839,-0.8205701883459375,-4.535302363070303,-4.227666159233783,-4.271587104609011,-9.709037615413587,-2.191328056813384,-10.399499682146958,-7.1693276352005215,-5.784025061510042,-4.924200912966445,-1.910633789962544,0.7636184703432535,0.21876962586450557,0.011090947794145965,0.0024965722073921072,0.0002446082093741154
0.18880392075137967,0.09551728035769128,0.1458629551621163,0.003755514557522951,0.09457997370329656,0.031216920305940348,0.011831779682801665,0.0031206730941206883,0.0009608980614070629,0.002431847979821507,0.003210599293414396,0.1349457200027539,4.870745977755894e-05,6.724764102281246e-05,4.897511592471502e-05,0.0020398723493785073,2.024547569816221e-05,9.95116988656198e-06,0.0001036264724523383,0.0005609881985204457,0.010983577756413293,0.0029264826419648153,0.0033745027701579033,0.001945201660045824,-1.5612214698018119,-0.7627232213775912,-4.447673268813542,-3.9495977804062194,-4.165916427392502,-9.21095665906188,-2.001157634782485,-11.349657743851246,-7.383044442249027,-5.806308946955299,-5.046639708691188,-1.9338640710329198,0.7260691593375804,0.23385726604501195,0.011137542176581552,0.0024857829091734962,0.0002451812970166599
0.18555514265328568,0.0990386969984611,0.14369471947955578,0.003567016866293252,0.09804627446053148,0.02900879284722071,0.011763061717839897,0.002904737517251208,0.0009826100683129522,0.002559865846644496,0.0033732523688269097,0.1310577050486899,5.211946368956389e-05,6.927630759453753e-05,4.895632151863686e-05,0.0019126593225511361,2.0589748794999878e-05,9.902543639699131e-06,0.00010451587984553535,0.0005281145369444768,0.010828101041963667,0.0031264430410621567,0.003460919353766549,0.0020581775567622513,-1.4331850227422123,-0.8385696081582972,-4.5183062842876485,-4.262820261410296,-3.970654510275306,-9.593665160849483,-2.0448307978915485,-10.418316541598944,-6.755277727043207,-5.908952551063051,-5.116666845860608,-1.9956242641942055,0.7082355100656357,0.21827896232628005,0.010862565030832003,0.002435768244921333,0.000257352700806337
