cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.08858608098309335,0.15633209850077837,0.1060043643165771,0.32008518475992237,0.027512625513076153,0.0003191648505285563,1.0018528833382393e-06,0.0005210682824809608,0.0007423267785702497,3.786859397583899e-05,0.0005972900259400825,0.0006758101839871628,0.005997306843781997,0.0048523584637726125,0.002207531661388127,0.024157057730309676,0.0811050012623714,0.027517242214608686,0.007063754251538849,0.02494953087876696,0.07331438092392324,0.02248888789843307,0.015379065441702856,0.003932856223468764,-1.4400455303967565,-0.9481980129140702,-0.5027847736337422,-2.031843737981346,-3.6708837577740723,-5.537427357264621,-5.412653644078192,-5.337224334138664,-5.81510272023161,-5.506627940840216,-5.882193406551247,-7.182298180829192,0.26688199196129014,0.06293278442870892,0.011671054128668899,0.0072564706232634,3.8964953010993e-06
0.09002301984587639,0.14855038434379697,0.1119420052771229,0.3282206817637365,0.029069805178150422,0.00033127138680597403,1.0151645589897633e-06,0.0005558496666260413,0.0007346495412822902,3.6386404684207396e-05,0.0006377538535312316,0.000657375414706372,0.006112873652852941,0.004835537441879038,0.0022880514045525552,0.024116737768348325,0.07951699588620227,0.027124042297118303,0.006872298972548893,0.025870017493920577,0.07247418287552125,0.023410282446913826,0.014909521687345257,0.0037354517953752412,-1.507207103402094,-0.9069389549411695,-0.4709241779267524,-1.9745215516788595,-3.496482611888175,-5.6165058723677745,-5.520855442318426,-5.491110376635605,-5.9780081804322895,-5.5376007773060545,-5.472004632660866,-7.48015830727974,0.25344804464078086,0.05899816064239054,0.01278888952956916,0.006840796039376742,4.06043866560884e-06
0.08687836846594518,0.1479052285941614,0.10947247442913383,0.3348534230420267,0.028311321865658608,0.00033368443750146615,1.0160263590616616e-06,0.0005205912110309857,0.0007441162551267565,3.6743411545407735e-05,0.0006450246102580302,0.0006354460265865976,0.006204764549234402,0.00490952630765648,0.0020963658300289997,0.022431841497689984,0.08104825361889942,0.027527051217269026,0.007099565308265803,0.0260316774191261,0.07172792343693328,0.023587873561855616,0.015565457604272904,0.0037000917547639696,-1.5083717539034793,-0.9402891237165745,-0.46905740818469777,-1.9551959777779804,-3.5509200857944263,-5.822346391232832,-5.483539281363344,-5.665274144365952,-6.027325242384999,-5.8873330466657015,-5.707940077563357,-7.217498009853234,0.2623918986590033,0.06285136575103285,0.012133672973270372,0.006708457343515913,4.01963307692683e-06
0.08478652222892401,0.152873407505302,0.10700745180513863,0.32400776659244684,0.027943018519133788,0.00033308270530429143,9.704310374420228e-07,0.0005378575313286203,0.0007333328353374645,3.818600583246138e-05,0.0006332853647584741,0.000638943160049225,0.005978191788941372,0.004894569192742529,0.0021785596899311435,0.023796774304280125,0.08281045444329801,0.02594283196109464,0.006888065787663509,0.025501674700067624,0.07321329384197293,0.023643013952080592,0.014603098018755508,0.003875245640641515,-1.509022454320055,-0.9187485650467886,-0.48247018015325177,-2.055855571109746,-3.481980726273249,-5.788940162029744,-5.463780021211668,-5.461290905386772,-5.827091605965052,-5.4525848674602955,-5.509000917826998,-7.1899687175874645,0.25062073160230713,0.059182906229054144,0.011591072115320775,0.006577739826596906,3.944931950737527e-06
0.08519331658963251,0.1453689459988247,0.1065052968242377,0.3456183032474759,0.02907641719057277,0.00032552707740261827,9.67373980198797e-07,0.00054755762500776,0.0007207692829006417,3.766561381203562e-05,0.0006319797436879227,0.0006714802302692256,0.006102353967271133,0.004968689493378266,0.002119873361962584,0.023566721039930228,0.08514088902608079,0.0282730857547632,0.0068634737107079475,0.026035891448796193,0.07488465085381432,0.022620427876241,0.014402387493160472,0.003784798255365088,-1.5229700693468708,-0.9262914322936375,-0.4666144351335133,-2.139588569008378,-3.6224900492449907,-5.652883993994357,-5.5430633705450765,-5.282097564309714,-5.647769592039003,-5.836203134214298,-5.5872792688286,-7.414439398582177,0.2668044949206555,0.0606711950767799,0.012220608463456541,0.006763438883405589,3.940088969251839e-06
0.08748241553386023,0.15661393271887067,0.10329336562107136,0.34636359626863716,0.026976623759249745,0.00031187954745660337,9.770327591783405e-07,0.0005477430183281397,0.0007292911106605334,3.6736869763400315e-05,0.0006479620243732808,0.0006417050795826452,0.00643984892038447,0.005037050694537824,0.0022294328119902163,0.02355796797296877,0.08176468185036168,0.026993357356738613,0.007168482753345461,0.024276024134202354,0.07251117224827289,0.02219209618280434,0.015691619075052995,0.0037440241256988063,-1.5101759834808814,-0.9152901592111231,-0.4861161388107857,-2.0950637591027923,-3.468570809468361,-5.78372062153215,-5.2586054970145035,-5.303618734771164,-5.660657065176532,-5.468147678777065,-5.482186688046892,-7.19388667987057,0.25855909559249135,0.05851153085346763,0.012715419408768167,0.006644735742997636,4.003992866039641e-06
0.08177878632081163,0.15082187369453773,0.1069945848852821,0.32288081149739417,0.029134812818787877,0.0003150289065476619,1.041230573372581e-06,0.0005271393882551732,0.000718807040432021,3.860113975692539e-05,0.000645804714960105,0.0006541543075522751,0.006489239092285511,0.005053585198077055,0.002186897116259773,0.023937784639026287,0.07750073894586719,0.026756966122041793,0.006960589271888322,0.025241743863621956,0.07773316169820704,0.022719999272550404,0.01443945956459469,0.003757187906632801,-1.5438157407229092,-0.9200634540845505,-0.4871973369888326,-1.995949882032793,-3.443347326693722,-5.847153095299014,-5.487261488195626,-5.385181077743951,-5.88698880841006,-5.820577863474145,-5.659063599675271,-7.521763429641685,0.2502441275445903,0.06151669663901203,0.012655677383616932,0.007231585226702934,3.9631766187423025e-06
0.08340512430400719,0.1559230042428047,0.1041700699080212,0.32274824041057676,0.027231591927985067,0.0003238739291346218,1.0321055065319787e-06,0.0005530461992674555,0.0007252785740567391,3.635459167851977e-05,0.0006306926229082443,0.000678254508290409,0.006537400781954348,0.004908167372077946,0.0022739477248299163,0.023120781029930773,0.0820730857601008,0.02631229514040076,0.006952643298061103,0.025121935441157272,0.07190420290840589,0.02381488937902941,0.014453453181381394,0.0037694631840651514,-1.4475426662908033,-0.9559642694230172,-0.5009447610118561,-2.1050684058721387,-3.683983415096942,-5.910653303755933,-5.707887843223434,-5.202604232569037,-5.97207022983205,-5.49482380843454,-5.540710867269844,-7.16487671235954,0.2677894909696889,0.059188365355004054,0.01228070401206344,0.006901524210114741,3.913731349985846e-06
0.08535924627654481,0.14770713457374937,0.10502132771672376,0.3410413219804626,0.027585825663461495,0.00034026443133474977,9.85981640233472e-07,0.0005648418300358446,0.0007062600751341912,3.59913501013583e-05,0.0006061222302415662,0.0006655277554681271,0.006088432472194868,0.004771700470861565,0.0021549051006874613,0.023764512870259612,0.08209540395604775,0.02699951413621996,0.0074766499874362085,0.025614721144443554,0.07460744967104044,0.022602200938108254,0.014440943568978593,0.003644335310095851,-1.580081863396733,-0.8885725529048938,-0.49126572923713213,-1.9666106996827557,-3.59284889933168,-5.6074323289474295,-5.212539172504852,-5.6779440570337245,-6.150096935533504,-5.515993499607533,-5.678479000219325,-7.251990266373449,0.25462151341153505,0.0632703431698847,0.012332296700978483,0.006871698274119212,3.922900752266558e-06
0.08389045659956443,0.15315262422442438,0.10346019802528017,0.32392369380392777,0.02859683005098835,0.00031619584203470576,9.802551431533246e-07,0.0005257574906224686,0.0007222184002100198,3.788601453033854e-05,0.0006368291593270196,0.0006463527726264934,0.006514932961195487,0.0049156488546009715,0.0021540781468200217,0.02228248110772074,0.0834914313637245,0.02686758140323168,0.0075408207308553755,0.02411370975688481,0.0735513528867712,0.024146561753803388,0.014810757165918677,0.0038559956525940774,-1.4504986673122526,-0.9769335935044161,-0.49906746685540837,-2.1225725765046635,-3.4244474020325573,-5.840417034545362,-5.326297364031795,-5.2120178270323,-5.627165483391091,-5.613504923509899,-5.757273534962356,-7.4835909907282705,0.24836752133808593,0.059055615789555434,0.012027822006866709,0.006733437736260533,4.117643212901392e-06
