nmax,nmax,nmax,nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(2),krb(2),krb(2),krb(2)
6.29668885570101,40.620000579477654,18.726307915533354,0.5493292420985183,1.9680559213273097,6.559945203362027,2.7904180608409974,-9.563233020424546,-8.258362588074066,-1.8121088666940683,-0.8329351908732839,-5.585657438215578,-5.063282035041603,-0.49863737747479325,-6.545519685188165,-7.4832793828951,-7.961998205299425,-10.247564316322379,-4.659725093210579,-6.725447691683357
8.005340842001132,17.90582809825717,12.040598657735316,0.43318092164684585,2.8682099526511076,12.851759613930136,3.4983689107917986,-7.099641068895281,-8.193109266465319,-0.8196756190799965,-1.7720717630423017,-2.5479916700117076,-2.147196053344062,-1.014219876077333,-14.070067517515767,-14.326950961875246,-7.9656763148163705,-5.976721140063839,-5.921165132560784,-7.991296196786611
4.478675290882408,27.864953483115563,8.12270552095132,0.704660201039391,2.2763399448000508,11.62522284353982,4.058555380447055,-7.140476148244676,-7.850327095074597,-1.0272816832882905,-2.351335404423294,-4.845504728772235,-5.470095977943918,-0.976379145299354,-10.539839796586417,-15.569522873503127,-5.826075770314003,-6.959828624191452,-2.72613644455269,-7.015307811487746
6.398476485764271,21.597772889669088,20.196810139109324,0.42837666334679464,2.3428035290621425,10.426960831582484,3.204621124873813,-9.115378865278277,-4.309129827598281,-2.230330404900776,-2.0355916308746522,-2.655119589829855,-1.9209840450696891,-0.9208229999183838,-11.585830500937123,-13.457628490048808,-12.585576432190866,-5.740446517340904,-4.292328642721364,-5.234887005963603
9.814344666304274,31.45234755117162,12.629649977760266,0.2817791751430118,2.4329469651469866,8.251833220267471,6.14803089169032,-7.962902299486492,-10.404095569322449,-1.4583223877429239,-0.9913507935012829,-4.61033019144738,-4.79098318474421,-0.7428940382986473,-12.201284927563783,-10.882061780190078,-10.125055010881741,-9.275410183585496,-2.627095633720476,-5.167077129443088
3.8262901369444866,31.819491515385852,12.378210912360164,0.5042853455823514,4.2226994217782785,7.49292229148875,4.551914615178148,-8.788857969801342,-5.465986241187169,-0.8654698647431895,-1.263602324662029,-2.5126408915652165,-5.432851078901777,-0.9156842656950918,-10.880676062500065,-15.017493462555507,-12.906353561301234,-6.865700588860358,-6.962794992449889,-8.834409056283032
9.41356911718125,39.09055639785781,12.43365281957233,0.3050259622638384,2.183805487625825,9.271077886262564,6.590073829612465,-9.525114082794405,-3.8021409789839304,-1.5161209538663485,-1.4678576050380465,-2.7440096797887747,-2.3554883958679946,-0.5863306199825395,-13.851933157560183,-9.01407210562727,-10.086027155259327,-12.030189588951778,-4.31814801189647,-12.510147703128165
10.529620523583201,21.049904283110195,15.158177289564257,0.40043915490838483,2.3545214831324026,5.3688694735453275,5.547821669899484,-7.01875316260203,-4.13609063437492,-1.167969696354917,-2.253225417546646,-2.810335184534495,-2.4506005139466476,-0.692616932194294,-14.262244359461764,-8.12550522305093,-11.604141919318199,-12.616196153287175,-3.6881877199619986,-10.439838963200806
6.248038555578624,31.704563256620226,17.2296516035656,0.5178873420373793,1.770869310163225,13.35302495589238,4.103900324858679,-4.8056295727989795,-4.055813561660729,-1.6363394147823627,-1.8841029789476522,-1.9630337499258532,-3.8459536215372676,-0.5085470426385565,-10.993658787930716,-7.384312397604655,-11.790283607214414,-8.867353463005374,-7.1836499436836725,-5.418928025240943
6.055677727561862,17.177258594736493,21.655342997834154,0.6886696766904905,2.273824883145467,11.59984046034179,6.5861110010060795,-7.386405681196236,-7.7223793376700485,-1.1127784363506774,-0.9489644284894388,-5.3094198802226416,-5.321588617220655,-0.7931710200912874,-8.054685994067526,-9.298844842008636,-12.136961220815373,-13.971102599525771,-6.9354321213255865,-10.878942139789803
8.222627852310872,16.355919019861368,10.056756454238128,0.6992770942635396,3.3192871789787697,5.091970516166296,3.0073577143301606,-8.14451238375639,-3.78796187884664,-0.991212077126248,-1.677974062986538,-4.529201751232234,-4.377452786109881,-0.5069885166223917,-11.636920524936343,-8.07287750808996,-8.171457011776752,-12.46491405118024,-5.7481644952360735,-11.468398989200512
8.334812824562473,29.912640893393206,9.023856470987004,0.43385790152971676,2.2956071030451763,7.439896433790835,7.365052773762228,-6.251684072667323,-10.44034916382835,-1.6967079389958943,-2.071698085666638,-3.8100209537997296,-4.092234761580164,-0.6947623856732046,-6.674332682861227,-13.38585066211348,-7.729646388164474,-5.243159664314538,-5.727361479535839,-5.755440774959916
10.371301807340984,40.71000015607245,21.505938731350817,0.4350793501277222,1.5463698495866023,14.283185625877254,4.640920741586571,-10.266583733305687,-10.977149828169395,-2.02951418320104,-1.2711182273113373,-3.3633713686873157,-5.134319351764056,-0.5718454036093943,-6.4271303681864875,-11.571973823918931,-14.217932264191735,-11.96029796674973,-5.350305850446825,-5.076000197051533
8.028052032234022,41.721507802919376,9.729277031595164,0.5091648261818684,4.132119215783867,12.407686177542043,5.98507870497634,-8.417388587909766,-6.446183634148164,-1.1903877663967402,-2.0949778487656223,-4.978430899780886,-5.194874810604393,-0.9892683867895298,-9.708887029065002,-10.966603426824834,-12.853122271771076,-11.499639307777652,-6.009834386288517,-11.014237690206858
10.008038461086478,23.463864391843003,13.308860880127147,0.2969909699204345,3.2348404229885217,5.359422737967421,4.827990090662301,-7.298512442953037,-5.899059390962133,-1.6362498908535161,-0.8488003999024791,-2.0419231172470145,-5.025882130506701,-0.602133448987884,-6.019780921458094,-11.193563697600105,-12.572936175676249,-7.1582102749684315,-5.614452379095001,-4.975453452447028
3.9721083924139755,28.877929683908143,15.817653848473617,0.5687149507491033,3.678274001167985,14.758520794625346,5.081501741505976,-5.760695310588722,-9.713896460765277,-1.1562483768931113,-1.502354273129018,-2.1981342491006104,-1.9963328249787384,-1.0238538902745473,-12.825409156917175,-13.09591755672599,-8.998634149701273,-6.7329432007084575,-3.2821852133554303,-6.37706463439906
7.554431985884069,34.008685835601746,17.635000126109514,0.3899669484729714,4.3645958419895825,12.378969166957685,5.271770262557004,-7.782045223640465,-6.897000468208424,-1.1215964842517363,-1.3695562858420187,-4.779815219764602,-1.9546952567930722,-0.43125084835484134,-5.241625363408826,-5.920980385392722,-13.419059781708974,-12.036578593800236,-4.870869145436626,-5.081590365533513
7.139634300841194,27.25720958185584,10.23266842263223,0.4669258246189865,2.69551420319212,11.158500980522165,5.675468254338218,-3.817128068404312,-6.559594609698534,-1.6887898735713547,-1.6050180137281407,-5.154661396515624,-4.40303580015199,-0.4640540989570007,-5.477459975044126,-12.509491096359154,-5.212461974362056,-10.857755812734633,-7.201151207124788,-9.141530511944971
